scenario,poller_interval_ms,scheduler_interval_ms,requested_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
core_breakdown,1000,500,10,3,33,4,324,4.311,2.878,0.059,0.263,4.249,0.013,REVOKED
core_breakdown,1000,500,10,3,33,5,325,3.952,2.712,0.05,0.217,4.122,0.014,REVOKED
core_breakdown,1000,500,10,3,33,6,326,3.972,2.581,0.051,0.21,3.303,0.007,REVOKED
core_breakdown,1000,500,10,3,33,7,327,3.629,2.447,0.039,0.211,3.629,0.01,REVOKED
core_breakdown,1000,500,10,3,33,8,328,3.388,2.311,0.026,0.223,3.598,0.008,REVOKED
core_breakdown,1000,500,10,3,33,9,329,3.394,2.33,0.035,0.229,3.591,0.011,REVOKED
core_breakdown,1000,500,10,3,33,10,330,3.607,2.469,0.038,0.248,3.58,0.008,REVOKED
core_breakdown,1000,500,10,4,34,1,331,5.194,2.248,0.158,0.239,3.617,0.027,REVOKED
core_breakdown,1000,500,10,4,34,2,332,3.684,2.502,0.04,0.229,3.288,0.013,REVOKED
core_breakdown,1000,500,10,4,34,3,333,2.97,2.032,0.032,0.206,3.751,0.012,REVOKED
core_breakdown,1000,500,10,4,34,4,334,3.616,2.472,0.037,0.205,3.875,0.007,REVOKED
core_breakdown,1000,500,10,4,34,5,335,3.538,2.44,0.026,0.232,3.803,0.012,REVOKED
core_breakdown,1000,500,10,4,34,6,336,3.592,2.46,0.039,0.236,3.904,0.011,REVOKED
core_breakdown,1000,500,10,4,34,7,337,3.552,2.424,0.047,0.223,3.69,0.009,REVOKED
core_breakdown,1000,500,10,4,34,8,338,3.458,2.371,0.037,0.203,3.663,0.011,REVOKED
core_breakdown,1000,500,10,4,34,9,339,3.321,2.26,0.03,0.219,3.596,0.009,REVOKED
core_breakdown,1000,500,10,4,34,10,340,3.367,2.287,0.041,0.234,3.51,0.008,REVOKED
core_breakdown,1000,500,10,5,35,1,341,5.525,3.555,0.266,0.445,5.822,0.065,REVOKED
core_breakdown,1000,500,10,5,35,2,342,4.899,3.243,0.154,0.308,4.909,0.02,REVOKED
core_breakdown,1000,500,10,5,35,3,343,4.114,2.835,0.062,0.246,3.823,0.019,REVOKED
core_breakdown,1000,500,10,5,35,4,344,3.425,2.332,0.042,0.236,3.826,0.014,REVOKED
core_breakdown,1000,500,10,5,35,5,345,3.343,2.234,0.042,0.264,3.655,0.014,REVOKED
core_breakdown,1000,500,10,5,35,6,346,3.363,2.296,0.036,0.227,3.664,0.012,REVOKED
core_breakdown,1000,500,10,5,35,7,347,3.264,2.193,0.037,0.217,3.434,0.009,REVOKED
core_breakdown,1000,500,10,5,35,8,348,3.036,2.08,0.033,0.21,3.436,0.011,REVOKED
core_breakdown,1000,500,10,5,35,9,349,3.436,2.318,0.081,0.227,3.194,0.02,REVOKED
core_breakdown,1000,500,10,5,35,10,350,2.823,1.899,0.041,0.229,2.976,0.011,REVOKED
core_breakdown,1000,500,10,6,36,1,351,4.336,2.622,0.154,0.242,3.431,0.031,REVOKED
core_breakdown,1000,500,10,6,36,2,352,3.991,2.735,0.047,0.266,4.318,0.02,REVOKED
core_breakdown,1000,500,10,6,36,3,353,3.825,2.565,0.039,0.211,3.75,0.012,REVOKED
core_breakdown,1000,500,10,6,36,4,354,3.608,2.484,0.037,0.221,3.773,0.01,REVOKED
core_breakdown,1000,500,10,6,36,5,355,3.438,2.346,0.028,0.25,3.874,0.008,REVOKED
core_breakdown,1000,500,10,6,36,6,356,3.168,2.088,0.034,0.22,3.488,0.007,REVOKED
core_breakdown,1000,500,10,6,36,7,357,3.463,2.386,0.031,0.211,3.783,0.014,REVOKED
core_breakdown,1000,500,10,6,36,8,358,3.746,2.547,0.036,0.209,3.74,0.01,REVOKED
core_breakdown,1000,500,10,6,36,9,359,3.349,2.294,0.031,0.217,3.706,0.009,REVOKED
core_breakdown,1000,500,10,6,36,10,360,3.38,2.293,0.026,0.222,3.58,0.007,REVOKED
core_breakdown,1000,500,10,7,37,1,361,5.485,3.562,0.128,0.378,5.406,0.037,REVOKED
core_breakdown,1000,500,10,7,37,2,362,4.955,3.312,0.099,0.255,4.539,0.026,REVOKED
core_breakdown,1000,500,10,7,37,3,363,4.518,2.969,0.089,0.308,4.385,0.016,REVOKED
core_breakdown,1000,500,10,7,37,4,364,3.856,2.56,0.049,0.187,3.157,0.01,REVOKED
core_breakdown,1000,500,10,7,37,5,365,5.325,4.322,0.05,0.221,3.432,0.014,REVOKED
core_breakdown,1000,500,10,7,37,6,366,3.119,2.119,0.035,0.216,3.33,0.009,REVOKED
core_breakdown,1000,500,10,7,37,7,367,3.014,2.024,0.066,0.216,3.092,0.017,REVOKED
core_breakdown,1000,500,10,7,37,8,368,2.754,1.837,0.046,0.199,3.032,0.012,REVOKED
core_breakdown,1000,500,10,7,37,9,369,2.734,1.836,0.034,0.175,3.087,0.009,REVOKED
core_breakdown,1000,500,10,7,37,10,370,2.47,1.681,0.037,0.163,2.82,0.011,REVOKED
core_breakdown,1000,500,10,8,38,1,371,4.521,2.44,0.156,0.347,4.962,0.025,REVOKED
core_breakdown,1000,500,10,8,38,2,372,3.525,2.426,0.041,0.233,3.493,0.013,REVOKED
core_breakdown,1000,500,10,8,38,3,373,2.764,1.831,0.03,0.19,3.142,0.012,REVOKED
core_breakdown,1000,500,10,8,38,4,374,2.721,1.858,0.029,0.202,3.57,0.011,REVOKED
core_breakdown,1000,500,10,8,38,5,375,3.067,2.092,0.038,0.21,3.299,0.008,REVOKED
core_breakdown,1000,500,10,8,38,6,376,3.176,2.205,0.061,0.217,3.573,0.015,REVOKED
core_breakdown,1000,500,10,8,38,7,377,3.165,2.147,0.041,0.212,3.56,0.012,REVOKED
core_breakdown,1000,500,10,8,38,8,378,3.04,2.078,0.039,0.217,3.496,0.01,REVOKED
core_breakdown,1000,500,10,8,38,9,379,3.063,2.101,0.03,0.213,3.471,0.009,REVOKED
core_breakdown,1000,500,10,8,38,10,380,3.039,2.116,0.027,0.202,3.517,0.01,REVOKED
core_breakdown,1000,500,10,9,39,1,381,5.219,3.288,0.11,0.386,5.385,0.038,REVOKED
core_breakdown,1000,500,10,9,39,2,382,4.841,3.161,0.117,0.334,5.316,0.026,REVOKED
core_breakdown,1000,500,10,9,39,3,383,4.339,2.929,0.044,0.399,4.907,0.023,REVOKED
core_breakdown,1000,500,10,9,39,4,384,4.684,3.197,0.081,0.31,4.829,0.021,REVOKED
core_breakdown,1000,500,10,9,39,5,385,3.72,2.541,0.053,0.221,4.254,0.049,REVOKED
core_breakdown,1000,500,10,9,39,6,386,3.553,2.417,0.038,0.212,3.997,0.009,REVOKED
core_breakdown,1000,500,10,9,39,7,387,3.579,2.416,0.039,0.218,3.856,0.007,REVOKED
core_breakdown,1000,500,10,9,39,8,388,3.399,2.315,0.031,0.227,3.687,0.006,REVOKED
core_breakdown,1000,500,10,9,39,9,389,3.256,2.226,0.028,0.218,3.698,0.008,REVOKED
core_breakdown,1000,500,10,9,39,10,390,3.296,2.242,0.032,0.22,3.647,0.007,REVOKED
core_breakdown,1000,500,10,10,40,1,391,5.421,3.571,0.103,0.361,5.619,0.032,REVOKED
core_breakdown,1000,500,10,10,40,2,392,4.523,3.008,0.068,0.312,4.473,0.015,REVOKED
core_breakdown,1000,500,10,10,40,3,393,4.032,2.75,0.055,0.278,4.392,0.013,REVOKED
core_breakdown,1000,500,10,10,40,4,394,3.95,2.729,0.038,0.214,3.947,0.007,REVOKED
core_breakdown,1000,500,10,10,40,5,395,3.53,2.403,0.035,0.208,3.92,0.007,REVOKED
core_breakdown,1000,500,10,10,40,6,396,3.471,2.336,0.027,0.247,3.853,0.008,REVOKED
core_breakdown,1000,500,10,10,40,7,397,3.528,2.426,0.034,0.227,3.9,0.008,REVOKED
core_breakdown,1000,500,10,10,40,8,398,3.505,2.378,0.034,0.214,3.789,0.007,REVOKED
core_breakdown,1000,500,10,10,40,9,399,3.535,2.416,0.039,0.229,3.86,0.007,REVOKED
core_breakdown,1000,500,10,10,40,10,400,3.441,2.359,0.025,0.271,3.7,0.008,REVOKED
core_breakdown,1000,500,10,11,41,1,401,4.636,3.069,0.103,0.301,4.61,0.03,REVOKED
core_breakdown,1000,500,10,11,41,2,402,4.035,2.557,0.042,0.242,4.001,0.011,REVOKED
core_breakdown,1000,500,10,11,41,3,403,3.792,2.633,0.031,0.229,4.182,0.007,REVOKED
core_breakdown,1000,500,10,11,41,4,404,3.754,2.585,0.041,0.222,4.033,0.007,REVOKED
core_breakdown,1000,500,10,11,41,5,405,3.535,2.461,0.035,0.243,3.931,0.01,REVOKED
core_breakdown,1000,500,10,11,41,6,406,3.441,2.279,0.031,0.216,4.133,0.014,REVOKED
core_breakdown,1000,500,10,11,41,7,407,3.756,2.546,0.072,0.247,4.143,0.018,REVOKED
core_breakdown,1000,500,10,11,41,8,408,3.699,2.508,0.064,0.233,4.144,0.014,REVOKED
core_breakdown,1000,500,10,11,41,9,409,4.292,3.118,0.072,0.235,3.84,0.016,REVOKED
core_breakdown,1000,500,10,11,41,10,410,3.371,2.244,0.059,0.206,3.721,0.008,REVOKED
core_breakdown,1000,500,10,12,42,1,411,5.29,3.272,0.127,0.403,6.035,0.034,REVOKED
core_breakdown,1000,500,10,12,42,2,412,5.099,3.548,0.099,0.267,4.965,0.025,REVOKED
core_breakdown,1000,500,10,12,42,3,413,4.401,3.113,0.092,0.276,4.456,0.014,REVOKED
core_breakdown,1000,500,10,12,42,4,414,4.157,2.814,0.059,0.222,4.515,0.014,REVOKED
core_breakdown,1000,500,10,12,42,5,415,3.908,2.676,0.058,0.261,3.985,0.009,REVOKED
core_breakdown,1000,500,10,12,42,6,416,3.489,2.333,0.042,0.208,3.819,0.008,REVOKED
core_breakdown,1000,500,10,12,42,7,417,3.37,2.305,0.032,0.204,3.761,0.007,REVOKED
core_breakdown,1000,500,10,12,42,8,418,3.407,2.326,0.034,0.23,3.788,0.006,REVOKED
core_breakdown,1000,500,10,12,42,9,419,3.436,2.307,0.031,0.222,3.782,0.008,REVOKED
core_breakdown,1000,500,10,12,42,10,420,3.386,2.314,0.034,0.212,3.703,0.008,REVOKED
core_breakdown,1000,500,10,13,43,1,421,5.975,3.884,0.137,0.421,5.726,0.027,REVOKED
core_breakdown,1000,500,10,13,43,2,422,4.99,3.366,0.137,0.278,5.289,0.023,REVOKED
core_breakdown,1000,500,10,13,43,3,423,4.799,3.243,0.078,0.307,5.316,0.019,REVOKED
core_breakdown,1000,500,10,13,43,4,424,4.604,3.062,0.083,0.318,4.967,0.007,REVOKED
core_breakdown,1000,500,10,13,43,5,425,4.683,3.151,0.069,0.304,5.185,0.017,REVOKED
core_breakdown,1000,500,10,13,43,6,426,4.607,3.139,0.059,0.238,4.461,0.011,REVOKED
core_breakdown,1000,500,10,13,43,7,427,4.11,2.773,0.053,0.247,4.213,0.008,REVOKED
core_breakdown,1000,500,10,13,43,8,428,3.635,2.498,0.026,0.27,3.921,0.007,REVOKED
core_breakdown,1000,500,10,13,43,9,429,3.545,2.421,0.031,0.234,4.36,0.014,REVOKED
core_breakdown,1000,500,10,13,43,10,430,3.561,2.453,0.036,0.235,3.949,0.008,REVOKED
core_breakdown,1000,500,10,14,44,1,431,4.897,3.238,0.11,0.373,5.231,0.02,REVOKED
core_breakdown,1000,500,10,14,44,2,432,4.982,3.189,0.111,0.255,4.498,0.011,REVOKED
core_breakdown,1000,500,10,14,44,3,433,3.042,2.043,0.033,0.223,3.789,0.01,REVOKED
core_breakdown,1000,500,10,14,44,4,434,3.667,2.504,0.038,0.222,3.975,0.009,REVOKED
core_breakdown,1000,500,10,14,44,5,435,3.574,2.427,0.036,0.226,3.801,0.007,REVOKED
core_breakdown,1000,500,10,14,44,6,436,3.433,2.332,0.034,0.228,3.847,0.009,REVOKED
core_breakdown,1000,500,10,14,44,7,437,3.51,2.335,0.067,0.283,3.97,0.011,REVOKED
core_breakdown,1000,500,10,14,44,8,438,3.533,2.412,0.035,0.245,3.923,0.009,REVOKED
core_breakdown,1000,500,10,14,44,9,439,3.454,2.353,0.049,0.221,3.836,0.007,REVOKED
core_breakdown,1000,500,10,14,44,10,440,3.302,2.262,0.038,0.224,3.754,0.009,REVOKED
core_breakdown,1000,500,10,15,45,1,441,4.872,3.34,0.074,0.335,5.259,0.014,REVOKED
core_breakdown,1000,500,10,15,45,2,442,3.98,2.654,0.043,0.248,4.648,0.013,REVOKED
core_breakdown,1000,500,10,15,45,3,443,3.782,2.539,0.035,0.237,4.137,0.008,REVOKED
core_breakdown,1000,500,10,15,45,4,444,3.705,2.534,0.034,0.273,3.989,0.008,REVOKED
core_breakdown,1000,500,10,15,45,5,445,3.508,2.429,0.026,0.218,3.892,0.008,REVOKED
core_breakdown,1000,500,10,15,45,6,446,3.413,2.33,0.03,0.226,3.767,0.009,REVOKED
core_breakdown,1000,500,10,15,45,7,447,3.485,2.354,0.024,0.208,3.798,0.007,REVOKED
core_breakdown,1000,500,10,15,45,8,448,3.446,2.366,0.027,0.221,3.653,0.007,REVOKED
core_breakdown,1000,500,10,15,45,9,449,3.442,2.365,0.026,0.237,3.679,0.006,REVOKED
core_breakdown,1000,500,10,15,45,10,450,3.374,2.309,0.025,0.22,3.658,0.006,REVOKED
core_breakdown,1000,500,10,16,46,1,451,5.608,3.566,0.135,0.416,5.324,0.024,REVOKED
core_breakdown,1000,500,10,16,46,2,452,4.672,3.169,0.136,0.31,4.645,0.011,REVOKED
core_breakdown,1000,500,10,16,46,3,453,4.142,2.922,0.079,0.299,4.834,0.018,REVOKED
core_breakdown,1000,500,10,16,46,4,454,4.268,2.85,0.085,0.264,3.994,0.012,REVOKED
core_breakdown,1000,500,10,16,46,5,455,3.541,2.414,0.039,0.212,3.606,0.008,REVOKED
core_breakdown,1000,500,10,16,46,6,456,3.219,2.168,0.036,0.217,3.562,0.008,REVOKED
core_breakdown,1000,500,10,16,46,7,457,3.136,2.13,0.027,0.222,3.501,0.007,REVOKED
core_breakdown,1000,500,10,16,46,8,458,3.227,2.22,0.03,0.206,3.812,0.006,REVOKED
core_breakdown,1000,500,10,16,46,9,459,3.495,2.404,0.027,0.252,3.838,0.007,REVOKED
core_breakdown,1000,500,10,16,46,10,460,3.438,2.366,0.03,0.218,3.759,0.007,REVOKED
core_breakdown,1000,500,10,17,47,1,461,7.251,4.454,0.293,0.52,6.894,0.065,REVOKED
core_breakdown,1000,500,10,17,47,2,462,5.552,3.658,0.153,0.344,5.574,0.029,REVOKED
core_breakdown,1000,500,10,17,47,3,463,4.069,2.891,0.055,0.305,4.823,0.026,REVOKED
core_breakdown,1000,500,10,17,47,4,464,4.377,2.936,0.07,0.262,4.475,0.014,REVOKED
core_breakdown,1000,500,10,17,47,5,465,3.711,2.548,0.033,0.258,4.146,0.01,REVOKED
core_breakdown,1000,500,10,17,47,6,466,3.675,2.45,0.034,0.26,4.034,0.009,REVOKED
core_breakdown,1000,500,10,17,47,7,467,3.777,2.548,0.027,0.225,4.15,0.008,REVOKED
core_breakdown,1000,500,10,17,47,8,468,3.619,2.427,0.027,0.247,4.144,0.006,REVOKED
core_breakdown,1000,500,10,17,47,9,469,3.633,2.491,0.045,0.242,3.976,0.007,REVOKED
core_breakdown,1000,500,10,17,47,10,470,3.608,2.428,0.037,0.22,3.947,0.007,REVOKED
core_breakdown,1000,500,10,18,48,1,471,3.611,2.37,0.074,0.221,4.743,0.02,REVOKED
core_breakdown,1000,500,10,18,48,2,472,3.334,2.294,0.036,0.231,3.735,0.009,REVOKED
core_breakdown,1000,500,10,18,48,3,473,3.233,2.221,0.029,0.217,3.624,0.007,REVOKED
core_breakdown,1000,500,10,18,48,4,474,3.201,2.21,0.026,0.212,3.562,0.008,REVOKED
core_breakdown,1000,500,10,18,48,5,475,3.199,2.16,0.025,0.211,3.513,0.007,REVOKED
core_breakdown,1000,500,10,18,48,6,476,3.143,2.161,0.021,0.211,3.418,0.008,REVOKED
core_breakdown,1000,500,10,18,48,7,477,2.98,2.077,0.021,0.194,3.251,0.007,REVOKED
core_breakdown,1000,500,10,18,48,8,478,2.903,2.006,0.026,0.206,3.233,0.006,REVOKED
core_breakdown,1000,500,10,18,48,9,479,2.904,1.998,0.026,0.196,3.216,0.006,REVOKED
core_breakdown,1000,500,10,18,48,10,480,5.286,4.35,0.028,0.236,3.714,0.008,REVOKED
core_breakdown,1000,500,10,19,49,1,481,5.788,3.507,0.283,0.412,8.145,0.063,REVOKED
core_breakdown,1000,500,10,19,49,2,482,5.625,3.814,0.128,0.39,5.644,0.028,REVOKED
core_breakdown,1000,500,10,19,49,3,483,5.0,3.371,0.084,0.324,5.42,0.076,REVOKED
core_breakdown,1000,500,10,19,49,4,484,5.464,3.691,0.13,0.293,4.488,0.023,REVOKED
core_breakdown,1000,500,10,19,49,5,485,3.698,2.51,0.043,0.241,4.201,0.012,REVOKED
core_breakdown,1000,500,10,19,49,6,486,3.708,2.519,0.05,0.242,4.03,0.009,REVOKED
core_breakdown,1000,500,10,19,49,7,487,3.636,2.479,0.038,0.247,4.009,0.009,REVOKED
core_breakdown,1000,500,10,19,49,8,488,3.67,2.513,0.036,0.275,4.952,0.007,REVOKED
core_breakdown,1000,500,10,19,49,9,489,3.539,2.443,0.036,0.234,3.738,0.007,REVOKED
core_breakdown,1000,500,10,19,49,10,490,3.32,2.278,0.03,0.233,3.623,0.007,REVOKED
core_breakdown,1000,500,10,20,50,1,491,6.548,4.176,0.28,0.625,8.293,0.044,REVOKED
core_breakdown,1000,500,10,20,50,2,492,5.86,3.922,0.143,0.375,5.77,0.021,REVOKED
core_breakdown,1000,500,10,20,50,3,493,4.301,2.907,0.066,0.325,4.381,0.012,REVOKED
core_breakdown,1000,500,10,20,50,4,494,4.015,2.714,0.052,0.28,5.134,0.009,REVOKED
core_breakdown,1000,500,10,20,50,5,495,4.418,3.091,0.038,0.264,4.114,0.009,REVOKED
core_breakdown,1000,500,10,20,50,6,496,3.539,2.44,0.03,0.229,4.102,0.008,REVOKED
core_breakdown,1000,500,10,20,50,7,497,4.126,2.989,0.035,0.247,4.239,0.009,REVOKED
core_breakdown,1000,500,10,20,50,8,498,3.857,2.638,0.032,0.292,4.32,0.008,REVOKED
core_breakdown,1000,500,10,20,50,9,499,3.944,2.627,0.036,0.296,4.63,0.009,REVOKED
core_breakdown,1000,500,10,20,50,10,500,4.165,2.874,0.034,0.268,4.802,0.009,REVOKED
core_breakdown,1000,500,10,21,51,1,501,6.987,4.163,0.283,0.471,7.196,0.064,REVOKED
core_breakdown,1000,500,10,21,51,2,502,6.207,4.027,0.136,0.394,6.763,0.029,REVOKED
core_breakdown,1000,500,10,21,51,3,503,5.225,3.53,0.096,0.342,5.409,0.021,REVOKED
core_breakdown,1000,500,10,21,51,4,504,4.758,3.232,0.078,0.31,4.508,0.011,REVOKED
core_breakdown,1000,500,10,21,51,5,505,4.144,2.851,0.056,0.267,4.486,0.013,REVOKED
core_breakdown,1000,500,10,21,51,6,506,4.072,2.722,0.059,0.244,4.665,0.019,REVOKED
core_breakdown,1000,500,10,21,51,7,507,4.043,2.737,0.054,0.24,4.032,0.01,REVOKED
core_breakdown,1000,500,10,21,51,8,508,3.636,2.467,0.03,0.234,3.871,0.016,REVOKED
core_breakdown,1000,500,10,21,51,9,509,3.953,2.649,0.045,0.249,3.941,0.011,REVOKED
core_breakdown,1000,500,10,21,51,10,510,3.249,2.147,0.043,0.214,3.515,0.01,REVOKED
core_breakdown,1000,500,10,22,52,1,511,6.456,3.529,0.286,0.454,6.378,0.05,REVOKED
core_breakdown,1000,500,10,22,52,2,512,6.334,4.115,0.131,0.374,5.704,0.029,REVOKED
core_breakdown,1000,500,10,22,52,3,513,5.008,3.378,0.045,0.287,4.731,0.017,REVOKED
core_breakdown,1000,500,10,22,52,4,514,3.904,2.592,0.056,0.221,3.603,0.008,REVOKED
core_breakdown,1000,500,10,22,52,5,515,3.158,2.144,0.034,0.217,3.634,0.009,REVOKED
core_breakdown,1000,500,10,22,52,6,516,3.128,2.104,0.042,0.216,3.542,0.008,REVOKED
core_breakdown,1000,500,10,22,52,7,517,3.163,2.153,0.032,0.196,3.461,0.007,REVOKED
core_breakdown,1000,500,10,22,52,8,518,3.065,2.099,0.025,0.249,3.659,0.036,REVOKED
core_breakdown,1000,500,10,22,52,9,519,3.135,2.062,0.045,0.204,3.461,0.008,REVOKED
core_breakdown,1000,500,10,22,52,10,520,3.068,2.107,0.033,0.206,3.468,0.006,REVOKED
core_breakdown,1000,500,10,23,53,1,521,6.379,4.041,0.272,0.476,6.571,0.056,REVOKED
core_breakdown,1000,500,10,23,53,2,522,5.658,3.676,0.119,0.366,5.299,0.02,REVOKED
core_breakdown,1000,500,10,23,53,3,523,4.164,2.82,0.058,0.264,4.589,0.017,REVOKED
core_breakdown,1000,500,10,23,53,4,524,3.95,2.653,0.06,0.242,3.984,0.017,REVOKED
core_breakdown,1000,500,10,23,53,5,525,3.71,2.518,0.083,0.258,4.154,0.022,REVOKED
core_breakdown,1000,500,10,23,53,6,526,3.745,2.541,0.076,0.253,4.039,0.018,REVOKED
core_breakdown,1000,500,10,23,53,7,527,3.715,2.541,0.064,0.26,4.068,0.017,REVOKED
core_breakdown,1000,500,10,23,53,8,528,3.748,2.519,0.079,0.266,4.031,0.018,REVOKED
core_breakdown,1000,500,10,23,53,9,529,3.65,2.474,0.063,0.248,4.019,0.026,REVOKED
core_breakdown,1000,500,10,23,53,10,530,3.694,2.5,0.062,0.284,4.068,0.016,REVOKED
core_breakdown,1000,500,10,24,54,1,531,5.532,3.575,0.074,0.341,5.259,0.018,REVOKED
core_breakdown,1000,500,10,24,54,2,532,3.966,2.653,0.046,0.243,4.132,0.009,REVOKED
core_breakdown,1000,500,10,24,54,3,533,3.721,2.592,0.025,0.242,4.105,0.008,REVOKED
core_breakdown,1000,500,10,24,54,4,534,3.735,2.536,0.028,0.24,3.874,0.006,REVOKED
core_breakdown,1000,500,10,24,54,5,535,3.464,2.39,0.023,0.22,3.802,0.007,REVOKED
core_breakdown,1000,500,10,24,54,6,536,3.392,2.385,0.02,0.249,3.648,0.006,REVOKED
core_breakdown,1000,500,10,24,54,7,537,3.354,2.304,0.019,0.243,3.704,0.005,REVOKED
core_breakdown,1000,500,10,24,54,8,538,3.507,2.381,0.026,0.247,3.836,0.007,REVOKED
core_breakdown,1000,500,10,24,54,9,539,3.835,2.632,0.036,0.237,3.951,0.008,REVOKED
core_breakdown,1000,500,10,24,54,10,540,3.439,2.363,0.025,0.227,3.86,0.007,REVOKED
core_breakdown,1000,500,10,25,55,1,541,5.87,3.738,0.279,0.533,7.719,0.067,REVOKED
core_breakdown,1000,500,10,25,55,2,542,6.138,3.951,0.124,0.412,6.271,0.027,REVOKED
core_breakdown,1000,500,10,25,55,3,543,5.107,3.435,0.087,0.319,5.077,0.023,REVOKED
core_breakdown,1000,500,10,25,55,4,544,4.314,2.806,0.078,0.296,4.45,0.015,REVOKED
core_breakdown,1000,500,10,25,55,5,545,3.383,2.279,0.059,0.239,3.725,0.009,REVOKED
core_breakdown,1000,500,10,25,55,6,546,3.319,2.258,0.042,0.213,3.71,0.009,REVOKED
core_breakdown,1000,500,10,25,55,7,547,3.316,2.248,0.039,0.237,3.558,0.007,REVOKED
core_breakdown,1000,500,10,25,55,8,548,3.176,2.171,0.031,0.234,3.45,0.006,REVOKED
core_breakdown,1000,500,10,25,55,9,549,3.241,2.133,0.078,0.244,3.737,0.014,REVOKED
core_breakdown,1000,500,10,25,55,10,550,3.185,2.156,0.042,0.213,3.258,0.009,REVOKED
core_breakdown,1000,500,10,26,56,1,551,6.599,3.868,0.293,0.469,6.518,0.066,REVOKED
core_breakdown,1000,500,10,26,56,2,552,5.508,3.491,0.144,0.347,5.9,0.029,REVOKED
core_breakdown,1000,500,10,26,56,3,553,4.868,3.224,0.085,0.324,5.146,0.02,REVOKED
core_breakdown,1000,500,10,26,56,4,554,4.457,3.002,0.075,0.254,4.101,0.012,REVOKED
core_breakdown,1000,500,10,26,56,5,555,3.74,2.584,0.048,0.221,3.771,0.009,REVOKED
core_breakdown,1000,500,10,26,56,6,556,3.297,2.199,0.045,0.22,3.662,0.007,REVOKED
core_breakdown,1000,500,10,26,56,7,557,3.292,2.269,0.038,0.218,3.664,0.007,REVOKED
core_breakdown,1000,500,10,26,56,8,558,3.186,2.184,0.028,0.198,3.443,0.007,REVOKED
core_breakdown,1000,500,10,26,56,9,559,3.196,2.18,0.03,0.2,3.612,0.008,REVOKED
core_breakdown,1000,500,10,26,56,10,560,3.096,2.107,0.04,0.204,3.446,0.006,REVOKED
core_breakdown,1000,500,10,27,57,1,561,7.47,3.576,0.287,0.582,8.224,0.066,REVOKED
core_breakdown,1000,500,10,27,57,2,562,5.981,3.988,0.119,0.387,5.961,0.026,REVOKED
core_breakdown,1000,500,10,27,57,3,563,4.674,3.132,0.089,0.311,4.828,0.019,REVOKED
core_breakdown,1000,500,10,27,57,4,564,4.108,2.796,0.037,0.234,3.845,0.01,REVOKED
