scenario,poller_interval_ms,scheduler_interval_ms,requested_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
core_breakdown,1000,500,50,1,31,26,1526,3.026,2.062,0.03,0.199,3.385,0.006,REVOKED
core_breakdown,1000,500,50,1,31,27,1527,3.016,2.077,0.026,0.198,3.268,0.007,REVOKED
core_breakdown,1000,500,50,1,31,28,1528,2.938,2.032,0.025,0.196,3.26,0.006,REVOKED
core_breakdown,1000,500,50,1,31,29,1529,2.985,2.041,0.025,0.213,3.296,0.005,REVOKED
core_breakdown,1000,500,50,1,31,30,1530,2.932,2.015,0.023,0.186,3.244,0.005,REVOKED
core_breakdown,1000,500,50,1,31,31,1531,2.912,1.996,0.024,0.197,3.276,0.006,REVOKED
core_breakdown,1000,500,50,1,31,32,1532,2.914,2.008,0.023,0.195,3.298,0.006,REVOKED
core_breakdown,1000,500,50,1,31,33,1533,2.946,2.039,0.023,0.202,3.293,0.006,REVOKED
core_breakdown,1000,500,50,1,31,34,1534,3.0,2.075,0.02,0.193,3.199,0.01,REVOKED
core_breakdown,1000,500,50,1,31,35,1535,2.931,2.046,0.023,0.197,3.295,0.006,REVOKED
core_breakdown,1000,500,50,1,31,36,1536,2.946,2.023,0.02,0.193,3.34,0.006,REVOKED
core_breakdown,1000,500,50,1,31,37,1537,2.895,1.963,0.026,0.195,3.253,0.007,REVOKED
core_breakdown,1000,500,50,1,31,38,1538,2.916,2.007,0.025,0.189,3.285,0.006,REVOKED
core_breakdown,1000,500,50,1,31,39,1539,2.962,2.045,0.023,0.201,3.339,0.006,REVOKED
core_breakdown,1000,500,50,1,31,40,1540,2.994,2.049,0.021,0.232,3.341,0.006,REVOKED
core_breakdown,1000,500,50,1,31,41,1541,2.979,2.087,0.019,0.218,3.385,0.006,REVOKED
core_breakdown,1000,500,50,1,31,42,1542,3.095,2.106,0.025,0.223,3.378,0.006,REVOKED
core_breakdown,1000,500,50,1,31,43,1543,3.162,2.146,0.019,0.213,3.5,0.006,REVOKED
core_breakdown,1000,500,50,1,31,44,1544,3.03,2.093,0.018,0.217,3.29,0.005,REVOKED
core_breakdown,1000,500,50,1,31,45,1545,2.957,2.025,0.019,0.204,3.383,0.006,REVOKED
core_breakdown,1000,500,50,1,31,46,1546,3.011,2.083,0.023,0.213,3.355,0.005,REVOKED
core_breakdown,1000,500,50,1,31,47,1547,3.081,2.081,0.027,0.205,3.445,0.007,REVOKED
core_breakdown,1000,500,50,1,31,48,1548,2.987,2.083,0.025,0.198,3.273,0.005,REVOKED
core_breakdown,1000,500,50,1,31,49,1549,2.903,1.999,0.022,0.201,3.255,0.01,REVOKED
core_breakdown,1000,500,50,1,31,50,1550,2.947,2.038,0.023,0.196,3.279,0.006,REVOKED
core_breakdown,1000,500,50,2,32,1,1551,6.517,4.155,0.272,0.485,7.035,0.067,REVOKED
core_breakdown,1000,500,50,2,32,2,1552,5.725,3.685,0.077,0.401,6.167,0.026,REVOKED
core_breakdown,1000,500,50,2,32,3,1553,4.828,3.267,0.03,0.338,5.086,0.021,REVOKED
core_breakdown,1000,500,50,2,32,4,1554,4.782,3.243,0.081,0.226,4.697,0.012,REVOKED
core_breakdown,1000,500,50,2,32,5,1555,4.66,3.244,0.074,0.262,4.408,0.011,REVOKED
core_breakdown,1000,500,50,2,32,6,1556,4.027,2.735,0.047,0.277,4.255,0.008,REVOKED
core_breakdown,1000,500,50,2,32,7,1557,3.606,2.46,0.035,0.24,3.933,0.008,REVOKED
core_breakdown,1000,500,50,2,32,8,1558,3.552,2.443,0.038,0.224,3.911,0.007,REVOKED
core_breakdown,1000,500,50,2,32,9,1559,3.544,2.434,0.039,0.245,3.907,0.009,REVOKED
core_breakdown,1000,500,50,2,32,10,1560,3.515,2.407,0.038,0.242,3.805,0.007,REVOKED
core_breakdown,1000,500,50,2,32,11,1561,3.423,2.349,0.032,0.217,3.785,0.006,REVOKED
core_breakdown,1000,500,50,2,32,12,1562,3.371,2.302,0.028,0.229,3.724,0.017,REVOKED
core_breakdown,1000,500,50,2,32,13,1563,3.681,2.472,0.073,0.221,3.427,0.014,REVOKED
core_breakdown,1000,500,50,2,32,14,1564,3.09,2.142,0.036,0.202,3.481,0.007,REVOKED
core_breakdown,1000,500,50,2,32,15,1565,3.01,2.076,0.03,0.194,3.373,0.007,REVOKED
core_breakdown,1000,500,50,2,32,16,1566,2.679,1.803,0.036,0.196,3.009,0.011,REVOKED
core_breakdown,1000,500,50,2,32,17,1567,2.643,1.826,0.028,0.19,3.068,0.008,REVOKED
core_breakdown,1000,500,50,2,32,18,1568,2.642,1.79,0.028,0.179,3.012,0.007,REVOKED
core_breakdown,1000,500,50,2,32,19,1569,2.617,1.78,0.039,0.166,3.025,0.006,REVOKED
core_breakdown,1000,500,50,2,32,20,1570,2.615,1.757,0.025,0.196,2.987,0.006,REVOKED
core_breakdown,1000,500,50,2,32,21,1571,2.621,1.813,0.022,0.175,2.902,0.006,REVOKED
core_breakdown,1000,500,50,2,32,22,1572,2.66,1.839,0.026,0.168,2.987,0.007,REVOKED
core_breakdown,1000,500,50,2,32,23,1573,2.6,1.781,0.028,0.172,3.048,0.011,REVOKED
core_breakdown,1000,500,50,2,32,24,1574,2.67,1.843,0.026,0.189,3.039,0.007,REVOKED
core_breakdown,1000,500,50,2,32,25,1575,2.629,1.8,0.022,0.182,2.97,0.008,REVOKED
core_breakdown,1000,500,50,2,32,26,1576,2.573,1.784,0.023,0.179,2.977,0.006,REVOKED
core_breakdown,1000,500,50,2,32,27,1577,2.606,1.782,0.027,0.184,2.935,0.006,REVOKED
core_breakdown,1000,500,50,2,32,28,1578,2.56,1.756,0.025,0.19,3.018,0.006,REVOKED
core_breakdown,1000,500,50,2,32,29,1579,2.593,1.765,0.023,0.202,3.234,0.006,REVOKED
core_breakdown,1000,500,50,2,32,30,1580,2.946,2.01,0.023,0.198,3.349,0.006,REVOKED
core_breakdown,1000,500,50,2,32,31,1581,2.952,2.033,0.022,0.2,3.317,0.006,REVOKED
core_breakdown,1000,500,50,2,32,32,1582,2.919,1.991,0.024,0.191,3.378,0.006,REVOKED
core_breakdown,1000,500,50,2,32,33,1583,2.936,2.039,0.019,0.198,3.342,0.005,REVOKED
core_breakdown,1000,500,50,2,32,34,1584,2.924,1.987,0.023,0.213,3.311,0.006,REVOKED
core_breakdown,1000,500,50,2,32,35,1585,2.96,2.002,0.026,0.193,3.297,0.006,REVOKED
core_breakdown,1000,500,50,2,32,36,1586,2.932,2.02,0.021,0.196,3.308,0.006,REVOKED
core_breakdown,1000,500,50,2,32,37,1587,2.945,2.031,0.021,0.194,3.22,0.005,REVOKED
core_breakdown,1000,500,50,2,32,38,1588,3.017,2.051,0.022,0.199,3.321,0.005,REVOKED
core_breakdown,1000,500,50,2,32,39,1589,2.961,2.065,0.02,0.195,6.141,0.007,REVOKED
core_breakdown,1000,500,50,2,32,40,1590,2.996,2.063,0.02,0.188,3.326,0.006,REVOKED
core_breakdown,1000,500,50,2,32,41,1591,2.959,2.05,0.028,0.197,3.368,0.006,REVOKED
core_breakdown,1000,500,50,2,32,42,1592,2.952,2.039,0.021,0.197,3.355,0.006,REVOKED
core_breakdown,1000,500,50,2,32,43,1593,3.009,2.068,0.019,0.199,3.302,0.006,REVOKED
core_breakdown,1000,500,50,2,32,44,1594,3.026,2.119,0.025,0.201,3.31,0.007,REVOKED
core_breakdown,1000,500,50,2,32,45,1595,2.92,2.032,0.021,0.221,3.233,0.006,REVOKED
core_breakdown,1000,500,50,2,32,46,1596,2.98,2.066,0.025,0.206,3.305,0.006,REVOKED
core_breakdown,1000,500,50,2,32,47,1597,2.95,1.998,0.02,0.208,3.312,0.006,REVOKED
core_breakdown,1000,500,50,2,32,48,1598,2.996,2.075,0.023,0.214,3.378,0.005,REVOKED
core_breakdown,1000,500,50,2,32,49,1599,2.942,2.021,0.023,0.213,3.314,0.01,REVOKED
core_breakdown,1000,500,50,2,32,50,1600,3.024,2.117,0.02,0.201,3.42,0.006,REVOKED
core_breakdown,1000,500,50,3,33,1,1601,6.533,4.201,0.259,0.486,5.722,0.05,REVOKED
core_breakdown,1000,500,50,3,33,2,1602,6.294,4.15,0.126,0.373,6.089,0.025,REVOKED
core_breakdown,1000,500,50,3,33,3,1603,4.885,3.316,0.04,0.329,5.228,0.017,REVOKED
core_breakdown,1000,500,50,3,33,4,1604,3.755,2.518,0.054,0.246,4.039,0.01,REVOKED
core_breakdown,1000,500,50,3,33,5,1605,3.659,2.497,0.036,0.245,4.005,0.008,REVOKED
core_breakdown,1000,500,50,3,33,6,1606,3.622,2.472,0.035,0.243,4.094,0.009,REVOKED
core_breakdown,1000,500,50,3,33,7,1607,3.643,2.497,0.039,0.252,4.017,0.009,REVOKED
core_breakdown,1000,500,50,3,33,8,1608,3.624,2.477,0.037,0.23,3.906,0.007,REVOKED
core_breakdown,1000,500,50,3,33,9,1609,3.589,2.469,0.036,0.239,3.901,0.009,REVOKED
core_breakdown,1000,500,50,3,33,10,1610,3.554,2.431,0.035,0.241,3.836,0.008,REVOKED
core_breakdown,1000,500,50,3,33,11,1611,3.523,2.401,0.036,0.225,3.792,0.008,REVOKED
core_breakdown,1000,500,50,3,33,12,1612,3.473,2.383,0.032,0.228,3.694,0.008,REVOKED
core_breakdown,1000,500,50,3,33,13,1613,3.49,2.352,0.084,0.231,3.469,0.019,REVOKED
core_breakdown,1000,500,50,3,33,14,1614,3.054,2.074,0.029,0.207,3.38,0.008,REVOKED
core_breakdown,1000,500,50,3,33,15,1615,2.975,2.02,0.035,0.195,3.237,0.007,REVOKED
core_breakdown,1000,500,50,3,33,16,1616,3.017,2.039,0.029,0.2,3.298,0.008,REVOKED
core_breakdown,1000,500,50,3,33,17,1617,2.989,2.065,0.025,0.2,3.351,0.007,REVOKED
core_breakdown,1000,500,50,3,33,18,1618,2.983,2.055,0.023,0.224,3.392,0.006,REVOKED
core_breakdown,1000,500,50,3,33,19,1619,3.473,2.46,0.025,0.178,2.906,0.008,REVOKED
core_breakdown,1000,500,50,3,33,20,1620,3.171,2.207,0.03,0.196,3.301,0.007,REVOKED
core_breakdown,1000,500,50,3,33,21,1621,3.021,2.074,0.028,0.219,3.372,0.007,REVOKED
core_breakdown,1000,500,50,3,33,22,1622,2.989,2.011,0.031,0.211,3.319,0.006,REVOKED
core_breakdown,1000,500,50,3,33,23,1623,2.925,2.001,0.024,0.203,3.304,0.013,REVOKED
core_breakdown,1000,500,50,3,33,24,1624,2.948,2.015,0.023,0.19,3.431,0.005,REVOKED
core_breakdown,1000,500,50,3,33,25,1625,2.666,1.762,0.028,0.176,2.91,0.01,REVOKED
core_breakdown,1000,500,50,3,33,26,1626,2.644,1.804,0.022,0.209,3.438,0.006,REVOKED
core_breakdown,1000,500,50,3,33,27,1627,2.954,2.026,0.024,0.197,3.283,0.006,REVOKED
core_breakdown,1000,500,50,3,33,28,1628,2.969,2.061,0.024,0.198,3.226,0.007,REVOKED
core_breakdown,1000,500,50,3,33,29,1629,2.958,2.022,0.023,0.196,3.373,0.008,REVOKED
core_breakdown,1000,500,50,3,33,30,1630,2.978,2.073,0.022,0.197,3.278,0.006,REVOKED
core_breakdown,1000,500,50,3,33,31,1631,2.998,2.032,0.024,0.188,3.294,0.007,REVOKED
core_breakdown,1000,500,50,3,33,32,1632,2.958,2.016,0.024,0.193,3.334,0.006,REVOKED
core_breakdown,1000,500,50,3,33,33,1633,2.989,2.013,0.028,0.195,3.629,0.007,REVOKED
core_breakdown,1000,500,50,3,33,34,1634,2.981,2.064,0.026,0.193,3.354,0.007,REVOKED
core_breakdown,1000,500,50,3,33,35,1635,3.036,2.106,0.03,0.198,3.351,0.006,REVOKED
core_breakdown,1000,500,50,3,33,36,1636,2.958,2.038,0.025,0.197,3.448,0.006,REVOKED
core_breakdown,1000,500,50,3,33,37,1637,2.91,1.979,0.027,0.186,3.334,0.005,REVOKED
core_breakdown,1000,500,50,3,33,38,1638,3.038,2.063,0.022,0.198,3.329,0.005,REVOKED
core_breakdown,1000,500,50,3,33,39,1639,3.028,2.108,0.023,0.196,3.279,0.006,REVOKED
core_breakdown,1000,500,50,3,33,40,1640,2.979,2.026,0.024,0.192,3.34,0.006,REVOKED
core_breakdown,1000,500,50,3,33,41,1641,2.967,2.043,0.029,0.248,3.341,0.006,REVOKED
core_breakdown,1000,500,50,3,33,42,1642,2.988,2.048,0.027,0.199,3.271,0.006,REVOKED
core_breakdown,1000,500,50,3,33,43,1643,2.958,2.042,0.022,0.211,3.272,0.006,REVOKED
core_breakdown,1000,500,50,3,33,44,1644,2.935,2.021,0.02,0.194,3.262,0.005,REVOKED
core_breakdown,1000,500,50,3,33,45,1645,2.969,2.038,0.025,0.186,3.313,0.006,REVOKED
core_breakdown,1000,500,50,3,33,46,1646,2.905,1.985,0.02,0.186,3.306,0.006,REVOKED
core_breakdown,1000,500,50,3,33,47,1647,2.942,1.997,0.021,0.206,3.392,0.006,REVOKED
core_breakdown,1000,500,50,3,33,48,1648,3.003,2.066,0.018,0.199,3.329,0.006,REVOKED
core_breakdown,1000,500,50,3,33,49,1649,2.972,2.014,0.026,0.193,3.284,0.012,REVOKED
core_breakdown,1000,500,50,3,33,50,1650,2.991,2.045,0.026,0.198,3.257,0.005,REVOKED
core_breakdown,1000,500,50,4,34,1,1651,6.105,3.85,0.155,0.424,6.587,0.03,REVOKED
core_breakdown,1000,500,50,4,34,2,1652,5.157,3.492,0.054,0.369,5.188,0.012,REVOKED
core_breakdown,1000,500,50,4,34,3,1653,4.261,2.858,0.025,0.305,4.218,0.007,REVOKED
core_breakdown,1000,500,50,4,34,4,1654,3.886,2.655,0.023,0.266,4.301,0.007,REVOKED
core_breakdown,1000,500,50,4,34,5,1655,3.799,2.606,0.033,0.265,4.009,0.006,REVOKED
core_breakdown,1000,500,50,4,34,6,1656,3.65,2.494,0.034,0.238,3.761,0.006,REVOKED
core_breakdown,1000,500,50,4,34,7,1657,3.495,2.402,0.023,0.303,3.776,0.005,REVOKED
core_breakdown,1000,500,50,4,34,8,1658,3.467,2.39,0.022,0.264,3.802,0.007,REVOKED
core_breakdown,1000,500,50,4,34,9,1659,3.375,2.332,0.022,0.211,3.335,0.006,REVOKED
core_breakdown,1000,500,50,4,34,10,1660,3.06,2.091,0.028,0.195,3.352,0.006,REVOKED
core_breakdown,1000,500,50,4,34,11,1661,2.98,2.046,0.023,0.2,3.377,0.005,REVOKED
core_breakdown,1000,500,50,4,34,12,1662,2.973,2.01,0.025,0.198,3.403,0.007,REVOKED
core_breakdown,1000,500,50,4,34,13,1663,2.953,2.009,0.024,0.195,3.265,0.007,REVOKED
core_breakdown,1000,500,50,4,34,14,1664,3.002,2.047,0.023,0.192,3.306,0.006,REVOKED
core_breakdown,1000,500,50,4,34,15,1665,3.962,2.475,0.03,0.208,3.351,0.006,REVOKED
core_breakdown,1000,500,50,4,34,16,1666,2.921,1.992,0.025,0.188,3.307,0.007,REVOKED
core_breakdown,1000,500,50,4,34,17,1667,2.897,1.999,0.023,0.199,3.233,0.006,REVOKED
core_breakdown,1000,500,50,4,34,18,1668,3.059,2.073,0.023,0.196,3.237,0.005,REVOKED
core_breakdown,1000,500,50,4,34,19,1669,2.948,2.001,0.025,0.205,3.275,0.006,REVOKED
core_breakdown,1000,500,50,4,34,20,1670,2.958,2.081,0.02,0.205,3.227,0.006,REVOKED
core_breakdown,1000,500,50,4,34,21,1671,2.89,2.002,0.02,0.193,3.3,0.006,REVOKED
core_breakdown,1000,500,50,4,34,22,1672,2.959,2.035,0.025,0.203,3.247,0.005,REVOKED
core_breakdown,1000,500,50,4,34,23,1673,2.948,2.01,0.022,0.193,3.325,0.005,REVOKED
core_breakdown,1000,500,50,4,34,24,1674,2.894,1.977,0.027,0.196,3.27,0.006,REVOKED
core_breakdown,1000,500,50,4,34,25,1675,2.946,2.047,0.023,0.185,3.493,0.008,REVOKED
core_breakdown,1000,500,50,4,34,26,1676,2.921,1.999,0.023,0.198,3.384,0.006,REVOKED
core_breakdown,1000,500,50,4,34,27,1677,2.936,2.008,0.02,0.204,3.34,0.006,REVOKED
core_breakdown,1000,500,50,4,34,28,1678,2.969,2.026,0.027,0.207,3.412,0.006,REVOKED
core_breakdown,1000,500,50,4,34,29,1679,2.999,2.083,0.021,0.204,3.426,0.005,REVOKED
core_breakdown,1000,500,50,4,34,30,1680,3.044,2.085,0.02,0.209,3.343,0.007,REVOKED
core_breakdown,1000,500,50,4,34,31,1681,2.955,2.029,0.027,0.193,3.3,0.007,REVOKED
core_breakdown,1000,500,50,4,34,32,1682,2.99,2.034,0.021,0.206,3.358,0.006,REVOKED
core_breakdown,1000,500,50,4,34,33,1683,2.952,2.05,0.021,0.189,3.33,0.006,REVOKED
core_breakdown,1000,500,50,4,34,34,1684,2.959,2.024,0.021,0.188,3.2,0.005,REVOKED
core_breakdown,1000,500,50,4,34,35,1685,2.957,2.051,0.024,0.199,3.3,0.006,REVOKED
core_breakdown,1000,500,50,4,34,36,1686,2.938,2.006,0.023,0.214,3.367,0.006,REVOKED
core_breakdown,1000,500,50,4,34,37,1687,2.942,2.044,0.021,0.225,3.261,0.006,REVOKED
core_breakdown,1000,500,50,4,34,38,1688,2.9,1.992,0.021,0.195,3.225,0.005,REVOKED
core_breakdown,1000,500,50,4,34,39,1689,2.931,2.018,0.021,0.198,3.282,0.006,REVOKED
core_breakdown,1000,500,50,4,34,40,1690,3.074,2.04,0.027,0.192,3.292,0.005,REVOKED
core_breakdown,1000,500,50,4,34,41,1691,2.925,2.018,0.023,0.214,3.267,0.006,REVOKED
core_breakdown,1000,500,50,4,34,42,1692,2.941,2.013,0.024,0.192,3.225,0.006,REVOKED
core_breakdown,1000,500,50,4,34,43,1693,3.029,2.058,0.047,0.195,3.273,0.006,REVOKED
core_breakdown,1000,500,50,4,34,44,1694,2.976,2.025,0.026,0.186,3.228,0.006,REVOKED
core_breakdown,1000,500,50,4,34,45,1695,2.973,2.049,0.022,0.198,3.254,0.006,REVOKED
core_breakdown,1000,500,50,4,34,46,1696,2.95,2.025,0.022,0.192,3.312,0.006,REVOKED
core_breakdown,1000,500,50,4,34,47,1697,2.984,2.067,0.024,0.202,3.212,0.006,REVOKED
core_breakdown,1000,500,50,4,34,48,1698,2.968,2.019,0.02,0.203,3.215,0.006,REVOKED
core_breakdown,1000,500,50,4,34,49,1699,2.904,2.009,0.019,0.196,3.265,0.014,REVOKED
core_breakdown,1000,500,50,4,34,50,1700,2.937,1.996,0.029,0.206,3.267,0.007,REVOKED
core_breakdown,1000,500,50,5,35,1,1701,5.917,3.809,0.277,0.45,7.631,0.065,REVOKED
core_breakdown,1000,500,50,5,35,2,1702,5.948,4.018,0.118,0.389,5.872,0.025,REVOKED
core_breakdown,1000,500,50,5,35,3,1703,4.939,3.299,0.08,0.224,5.19,0.017,REVOKED
core_breakdown,1000,500,50,5,35,4,1704,4.128,2.811,0.049,0.28,4.418,0.01,REVOKED
core_breakdown,1000,500,50,5,35,5,1705,3.892,2.61,0.047,0.264,4.441,0.011,REVOKED
core_breakdown,1000,500,50,5,35,6,1706,3.986,2.697,0.045,0.247,4.045,0.008,REVOKED
core_breakdown,1000,500,50,5,35,7,1707,3.647,2.48,0.041,0.255,4.002,0.009,REVOKED
core_breakdown,1000,500,50,5,35,8,1708,3.661,2.514,0.036,0.273,3.884,0.007,REVOKED
core_breakdown,1000,500,50,5,35,9,1709,3.421,2.349,0.033,0.22,3.803,0.007,REVOKED
core_breakdown,1000,500,50,5,35,10,1710,3.447,2.377,0.029,0.215,3.838,0.008,REVOKED
core_breakdown,1000,500,50,5,35,11,1711,3.524,2.421,0.042,0.234,3.855,0.008,REVOKED
core_breakdown,1000,500,50,5,35,12,1712,3.447,2.361,0.037,0.223,3.71,0.006,REVOKED
core_breakdown,1000,500,50,5,35,13,1713,3.437,2.313,0.078,0.244,3.49,0.018,REVOKED
core_breakdown,1000,500,50,5,35,14,1714,3.04,2.066,0.034,0.196,3.341,0.009,REVOKED
core_breakdown,1000,500,50,5,35,15,1715,2.959,2.032,0.023,0.189,3.332,0.008,REVOKED
core_breakdown,1000,500,50,5,35,16,1716,2.998,2.042,0.023,0.195,3.311,0.006,REVOKED
core_breakdown,1000,500,50,5,35,17,1717,3.035,2.072,0.036,0.206,3.406,0.006,REVOKED
core_breakdown,1000,500,50,5,35,18,1718,2.968,2.042,0.026,0.194,3.431,0.006,REVOKED
core_breakdown,1000,500,50,5,35,19,1719,2.935,2.025,0.021,0.201,3.253,0.007,REVOKED
core_breakdown,1000,500,50,5,35,20,1720,2.979,2.046,0.027,0.196,3.307,0.006,REVOKED
core_breakdown,1000,500,50,5,35,21,1721,2.943,1.976,0.029,0.199,3.354,0.006,REVOKED
core_breakdown,1000,500,50,5,35,22,1722,2.971,1.999,0.02,0.191,3.287,0.005,REVOKED
core_breakdown,1000,500,50,5,35,23,1723,2.93,2.014,0.024,0.203,3.268,0.006,REVOKED
core_breakdown,1000,500,50,5,35,24,1724,2.994,2.077,0.024,0.195,3.299,0.007,REVOKED
core_breakdown,1000,500,50,5,35,25,1725,3.021,2.096,0.025,0.202,3.295,0.01,REVOKED
core_breakdown,1000,500,50,5,35,26,1726,2.971,2.027,0.029,0.193,3.337,0.006,REVOKED
core_breakdown,1000,500,50,5,35,27,1727,2.931,2.025,0.023,0.19,3.342,0.006,REVOKED
core_breakdown,1000,500,50,5,35,28,1728,2.92,1.995,0.024,0.201,3.308,0.005,REVOKED
core_breakdown,1000,500,50,5,35,29,1729,2.969,2.053,0.022,0.203,3.324,0.008,REVOKED
core_breakdown,1000,500,50,5,35,30,1730,2.976,2.077,0.029,0.203,3.297,0.006,REVOKED
core_breakdown,1000,500,50,5,35,31,1731,2.905,1.997,0.028,0.195,3.343,0.006,REVOKED
core_breakdown,1000,500,50,5,35,32,1732,2.973,2.032,0.023,0.201,3.313,0.005,REVOKED
core_breakdown,1000,500,50,5,35,33,1733,2.946,1.964,0.028,0.187,3.523,0.007,REVOKED
core_breakdown,1000,500,50,5,35,34,1734,2.958,2.037,0.022,0.195,3.242,0.005,REVOKED
core_breakdown,1000,500,50,5,35,35,1735,2.99,2.066,0.022,0.205,3.271,0.006,REVOKED
core_breakdown,1000,500,50,5,35,36,1736,2.976,2.046,0.027,0.188,3.278,0.01,REVOKED
core_breakdown,1000,500,50,5,35,37,1737,2.934,2.014,0.025,0.191,3.267,0.006,REVOKED
core_breakdown,1000,500,50,5,35,38,1738,2.903,1.986,0.02,0.189,3.334,0.005,REVOKED
core_breakdown,1000,500,50,5,35,39,1739,2.997,2.065,0.025,0.213,3.224,0.009,REVOKED
core_breakdown,1000,500,50,5,35,40,1740,2.94,2.048,0.022,0.203,3.307,0.005,REVOKED
core_breakdown,1000,500,50,5,35,41,1741,2.924,1.988,0.025,0.19,3.393,0.007,REVOKED
core_breakdown,1000,500,50,5,35,42,1742,2.986,2.078,0.019,0.227,3.418,0.006,REVOKED
core_breakdown,1000,500,50,5,35,43,1743,2.924,2.022,0.024,0.186,3.283,0.007,REVOKED
core_breakdown,1000,500,50,5,35,44,1744,2.95,2.026,0.026,0.212,3.327,0.006,REVOKED
core_breakdown,1000,500,50,5,35,45,1745,2.983,2.049,0.023,0.203,3.312,0.006,REVOKED
core_breakdown,1000,500,50,5,35,46,1746,2.943,2.014,0.019,0.194,3.289,0.006,REVOKED
core_breakdown,1000,500,50,5,35,47,1747,2.926,2.016,0.024,0.191,3.304,0.005,REVOKED
core_breakdown,1000,500,50,5,35,48,1748,2.985,2.045,0.026,0.186,3.378,0.007,REVOKED
core_breakdown,1000,500,50,5,35,49,1749,2.98,2.055,0.026,0.198,3.283,0.012,REVOKED
core_breakdown,1000,500,50,5,35,50,1750,2.917,1.996,0.023,0.207,3.338,0.006,REVOKED
core_breakdown,1000,500,50,6,36,1,1751,7.262,4.136,0.26,0.49,8.822,0.07,REVOKED
core_breakdown,1000,500,50,6,36,2,1752,5.975,4.043,0.137,0.403,5.937,0.027,REVOKED
core_breakdown,1000,500,50,6,36,3,1753,4.956,3.315,0.082,0.315,5.262,0.021,REVOKED
core_breakdown,1000,500,50,6,36,4,1754,4.618,3.17,0.052,0.28,4.483,0.013,REVOKED
core_breakdown,1000,500,50,6,36,5,1755,3.902,2.592,0.049,0.248,4.148,0.012,REVOKED
core_breakdown,1000,500,50,6,36,6,1756,3.647,2.481,0.071,0.246,3.904,0.009,REVOKED
core_breakdown,1000,500,50,6,36,7,1757,3.587,2.45,0.04,0.223,3.89,0.008,REVOKED
core_breakdown,1000,500,50,6,36,8,1758,3.557,2.447,0.033,0.22,3.774,0.007,REVOKED
core_breakdown,1000,500,50,6,36,9,1759,3.435,2.348,0.028,0.241,3.988,0.008,REVOKED
