Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GNI (current US$) [NY.GNP.MKTP.CD],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],"Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]",Poverty gap at $2.15 a day (2017 PPP) (%) [SI.POV.GAPS],"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]",Gini index [SI.POV.GINI],"Population ages 00-04, female (% of female population) [SP.POP.0004.FE.5Y]","Population ages 00-04, male (% of male population) [SP.POP.0004.MA.5Y]","Population ages 05-09, female (% of female population) [SP.POP.0509.FE.5Y]","Population ages 05-09, male (% of male population) [SP.POP.0509.MA.5Y]","Population ages 10-14, female (% of female population) [SP.POP.1014.FE.5Y]","Population ages 10-14, male (% of male population) [SP.POP.1014.MA.5Y]","Population ages 15-19, female (% of female population) [SP.POP.1519.FE.5Y]","Population ages 15-19, male (% of male population) [SP.POP.1519.MA.5Y]","Population ages 20-24, female (% of female population) [SP.POP.2024.FE.5Y]","Population ages 20-24, male (% of male population) [SP.POP.2024.MA.5Y]","Population ages 25-29, female (% of female population) [SP.POP.2529.FE.5Y]","Population ages 25-29, male (% of male population) [SP.POP.2529.MA.5Y]","Population ages 30-34, female (% of female population) [SP.POP.3034.FE.5Y]","Population ages 30-34, male (% of male population) [SP.POP.3034.MA.5Y]","Population ages 35-39, female (% of female population) [SP.POP.3539.FE.5Y]","Population ages 35-39, male (% of male population) [SP.POP.3539.MA.5Y]","Population ages 40-44, female (% of female population) [SP.POP.4044.FE.5Y]","Population ages 40-44, male (% of male population) [SP.POP.4044.MA.5Y]","Population ages 45-49, female (% of female population) [SP.POP.4549.FE.5Y]","Population ages 45-49, male (% of male population) [SP.POP.4549.MA.5Y]","Population ages 50-54, female (% of female population) [SP.POP.5054.FE.5Y]","Population ages 50-54, male (% of male population) [SP.POP.5054.MA.5Y]","Population ages 55-59, female (% of female population) [SP.POP.5559.FE.5Y]","Population ages 55-59, male (% of male population) [SP.POP.5559.MA.5Y]","Population ages 60-64, female (% of female population) [SP.POP.6064.FE.5Y]","Population ages 60-64, male (% of male population) [SP.POP.6064.MA.5Y]","Population ages 65-69, female (% of female population) [SP.POP.6569.FE.5Y]","Population ages 65-69, male (% of male population) [SP.POP.6569.MA.5Y]","Population ages 70-74, female (% of female population) [SP.POP.7074.FE.5Y]","Population ages 70-74, male (% of male population) [SP.POP.7074.MA.5Y]","Population ages 75-79, female (% of female population) [SP.POP.7579.FE.5Y]","Population ages 75-79, male (% of male population) [SP.POP.7579.MA.5Y]","Population ages 80 and above, female (% of female population) [SP.POP.80UP.FE.5Y]","Population ages 80 and above, male (% of male population) [SP.POP.80UP.MA.5Y]",Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]","Population, male [SP.POP.TOTL.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Goods exports (BoP, current US$) [BX.GSR.MRCH.CD]","Goods imports (BoP, current US$) [BM.GSR.MRCH.CD]","Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Government expenditure per student, tertiary (% of GDP per capita) [SE.XPD.TERT.PC.ZS]"
2014,YR2014,Viet Nam,VNM,233451469642.519,6.42224312118567,2546.38464459903,224605804804.237,32.9915517464887,16.8122901916504,4.69078779,1.256,4.08455446637617,46.3357631205626,21.44610469913,32.2181321803075,81.696,0.3,29.0437812805176,34.8,7.81634390146975,9.14835327089035,7.52201728055581,8.50436779176577,7.18685173259614,7.83465004717284,7.66693080416771,8.33341022034498,9.30237734502223,9.79996146814401,8.83815482648789,8.81431471311085,8.50683419458424,8.52006951748944,7.46628302948686,7.53936701668878,6.99749281028906,7.08083189129646,6.43420302772662,6.35330517915496,6.02826419934046,5.69675384602532,5.06594728273065,4.51340849651022,3.52230609634327,3.01149146006735,2.30894128309682,1.81447755700562,1.73930504717724,1.19590449338097,1.50823857891477,0.926171436250384,2.08950856001049,0.91316159470171,1.21423463554626,91679578,44708461,46971117,150217000000,138091000000,..,..,..
2014,YR2014,Switzerland,CHE,726537808338,2.34988127508626,88724.9909402638,725732044919.197,33.4207524103889,15.2539520263672,10.42800808,4.826,-0.0132025387514939,3.528267972009,21.117605164091,75.3541490304251,82.895,0,84.6399993896484,32.5,4.86922251127742,5.26794101966929,4.70984642621374,5.09256692180978,4.72983936590508,5.10112506911043,5.17599823443992,5.57286052183457,5.91784978348226,6.26221743448973,6.54140977268414,6.8269316621441,6.88668639238993,7.19654976994885,6.75867604242173,6.99546418193065,7.21106459506329,7.48090748963853,7.94273857879174,8.30413210321595,7.54115334150114,7.8969100148477,6.39840471794743,6.6767503788493,5.63989238582897,5.61934373459024,5.34072267233166,5.13262843673522,4.48071236679221,4.03406117926824,3.60901536703705,2.91674750390458,6.2467674458923,3.62286257801282,1.22010397343287,8188649,4047989,4140660,337823160246.929,272905917119.908,26.41578,26.39044,40.97992
2014,YR2014,Japan,JPN,4896994405353.29,0.296205514142628,38475.3952461838,5079021304760.51,25.7720886257814,8.53448104858398,10.73,3.589,2.75922671353253,3.52486726782274,25.3059913637685,71.1691429410975,75.902,..,..,..,3.88064726074657,4.27890686424621,4.08394807992145,4.50436440631623,4.37847393054776,4.84395655919784,4.48870698982037,4.96562910314941,4.45483899110295,4.86228944811088,4.91887668010114,5.32384943549074,5.58090027457421,5.95476737801116,6.69625347989525,7.13302319962216,7.5053110011625,8.04483627467192,6.37252552332337,6.93639259475182,5.88168541805248,6.38085398363116,5.84945915076087,6.21733202888734,6.9524502718784,7.18279249545716,7.50921970285152,7.42067631308665,6.48577814095673,6.03883049825923,5.34978438235931,4.50019182250445,9.6111407219451,5.41130759460566,-0.132694222147042,127276000,62208573,65067427,699180562262.244,799005258039.646,22.54562,24.01273,24.36669
2014,YR2014,United States,USA,17608138000000,2.52381981441982,55304.3155317137,17984237000000,19.656661027986,16.0046138763428,16.19919777,6.168,1.62222297740817,1.66163791499523,19.7080647146788,78.6302967157778,71.655,0.9,88.3099975585938,41.5,6.05225157763674,6.33458329013933,6.44344834217444,6.77194708223807,6.32805241597645,6.68099700633689,6.33350396505276,6.75015180931252,6.89830695106229,7.39009881113982,6.8424779311056,7.30778346691322,6.73895862717466,7.13334680620541,6.25125311010503,6.55979802002553,6.33713058258314,6.59026819910466,6.51174256201464,6.68824293717594,7.05520457288917,7.11778444917923,6.79314496078736,6.61275385500008,5.87820586008269,5.57624302580702,4.892621638421,4.53027852363672,3.6088039917179,3.12314360106384,2.64762048096251,2.14444724652851,4.38727243025362,2.68813187019323,0.733361519937424,318386329,159426271,158960058,1635563000000,2385480000000,19.7888,22.36455,21.16585
2014,YR2014,Canada,CAN,1805749878439.94,2.87346677184995,50960.8431174661,1776572160702.32,22.1484938947536,12.9890079498291,10.25765324,7.023,1.90663590717861,1.72755098214632,20.2356456912554,78.0368033265983,78.095,0.1,84.7867736816406,33.2,5.27198935644678,5.61180230833675,5.30058995236816,5.60817568581568,5.1725317794298,5.52474922343743,5.75747006472816,6.24383887894931,6.54076390902689,7.10890716313111,6.65348193950182,6.97183101579801,6.84528104922788,6.94055210377345,6.62131496926181,6.62275586819066,6.64781360373856,6.70123462168485,7.04613668952264,7.16826552534611,7.78147240422517,7.94037968361537,7.19969958934077,7.25024360181891,6.16799287905576,6.07629853666347,5.2114723552258,5.02766431223805,3.81444474586479,3.51656782328674,2.90730778773653,2.49406960937004,5.06023692529868,3.19266403854404,1.00142284689661,35434066,17575548,17858518,480470343578.07,475387395797.878,..,..,36.99843
2014,YR2014,Australia,AUS,1468265356427.76,2.59528411594042,62544.0873773726,1429834007640,23.5587570521884,15.0333337783813,9.83354282,6.078,2.48792270531404,2.7983194656003,20.9802235449875,76.2214483996553,76.332,0.3,73.5999984741211,34.4,6.34746813670813,6.77623835384793,6.16860859851231,6.59366103485805,5.7860953171815,6.16820578742603,6.06979410698415,6.46318593222252,6.88709283628641,7.2676985528877,7.40137983858277,7.57723372318405,7.20110080371563,7.31279184659361,6.60728275526182,6.66829071305812,7.1101816970738,7.03164196035644,6.635506439015,6.51955574685613,6.68886980346011,6.60150983449052,6.10986508118575,5.98563273177109,5.43533631327236,5.32791525990825,4.76485213953766,4.76032468876802,3.51793324607964,3.41734007463224,2.72610703386526,2.45886137578842,4.54252585327771,3.06991238335089,1.49156648912847,23475686,11668306,11807380,240655811679.605,238695501154.879,18.24146,16.54706,21.85707
2014,YR2014,Sweden,SWE,577730245154.162,2.2957638087284,59583.7140001673,589823904990.464,26.2842608570896,12.8345699310303,10.95,7.954,-0.179638494114635,1.97428107967405,18.6045586378898,79.4211391198259,81.498,0.3,74.4700012207031,28.4,5.82625359310125,6.17006685512307,5.65703011508227,5.99257729642924,5.189025458217,5.48944761446208,5.32678418726368,5.71753196912861,6.74737536188583,7.10842946877942,6.48060498037317,6.79282365313422,6.07920792079208,6.39335084657244,6.13316368057201,6.37980659594682,6.56344978930776,6.7540181362884,6.84720948681757,7.09521556573003,6.21249523495534,6.39663367561127,5.9164236923172,5.99871969667485,5.85544142343475,5.83805721764547,6.25794088253779,6.14343258178916,4.8898630757977,4.6812419458422,3.64163773297205,3.13751739873582,6.37609338457259,3.91112948210688,0.992219728591882,9696110,4843222,4852888,180391311212.35,161382541690.335,21.88263,24.47355,43.82746
2014,YR2014,Germany,DEU,3965800686309.79,2.16949892879079,48971.0824722599,3967012279025.08,25.338353267041,9.74810409545898,11.02588272,4.979,0.906794000434246,1.428272664952,28.0524458193656,70.5192815156824,77.752,0,83,30.8,4.07365234265708,4.45168007058666,4.12277751448994,4.51173418403544,4.40111890944097,4.81954767717144,4.77290862210214,5.24917134578334,5.45435844408521,5.96216757415759,6.03182950711419,6.57629298843147,6.01968994689895,6.41662291047459,5.68634659778512,5.99939253334996,6.42201793916756,6.78292131796543,8.13740631179208,8.67202162223602,8.14657732493959,8.5888014714053,7.01815309353303,7.22159198917476,6.37404351658404,6.26084765229594,5.00672181103711,4.82704426597932,5.8628683964197,5.33070207157198,5.40174363118491,4.42998179165492,7.06778609076837,3.89947853372584,0.416877359168292,80982500,39731726,41250774,1347670290091.66,1057642315573.74,17.6705,23.19245,36.11148
2014,YR2014,United Kingdom,GBR,3064708247921.43,3.1946373128021,47439.6165895125,3009960217665.1,12.7009560485373,12.3320922851562,9.86246872,6.363,1.45112016293279,1.25624363997157,18.9652664250411,79.778486708696,76.219,0.2,74.7099990844727,33.1,6.00031570729959,6.56045720220529,5.7802681728731,6.30938011245168,5.2832324437687,5.76741343085598,5.69540955692392,6.25536436730405,6.44349379621555,6.93302330785539,6.59199561848443,6.82017454571176,6.74243944113612,6.93673773595271,6.21256199193926,6.43232909839235,6.84097366911956,6.9295605987312,7.14663697295187,6.91484447826429,6.71677783296485,6.59177418895046,6.07130375553404,5.98234996904171,5.5396747277818,5.38871954145362,5.5154050124919,5.43657289149018,4.21490705185678,3.89145733140005,3.48208073930821,3.11199065216421,5.72252350935035,3.7378505477751,0.736463978721671,64602298,31652313,32949985,475943015977.857,691362740576.77,23.5778,22.87626,41.20273
2014,YR2014,New Zealand,NZL,201337554959.49,3.75431941509395,44578.2253868016,193229267483.34,19.6242871733857,16.4055137634277,9.40168381,5.428,1.227507505974,6.2271236576426,20.848605663087,72.9243135489679,78.647,..,69.4899978637695,..,6.5192810692983,7.13227378277036,6.49310767206079,7.10151830660574,6.27623307952806,6.84357787354159,6.61327525125159,7.27320821750273,6.88490563253245,7.51190676291516,6.46018475032836,6.51797539291529,6.29899916054146,6.08561873934543,6.25331507995691,5.95507131890748,7.16406683374814,6.77019282894953,7.05511952518072,6.80989330440892,7.12001045199677,6.93307292945798,6.23736363139176,6.13784672011435,5.4493620722733,5.39502874341461,4.77764331779713,4.74706831591124,3.58421453331053,3.46164713262077,2.63515760031182,2.3913114991233,4.17776033849191,2.93278813149555,1.66101200071152,4516500,2215936,2300564,41975713369.3277,41000224270.2364,18.17504,21.18582,26.37621
2014,YR2014,Denmark,DNK,352832602064.452,1.27799979380644,62520.4509747011,365645289652.797,28.5475277460707,12.9065752029419,10.31,6.925,0.56402054044954,2.48021675264931,19.3701337554958,78.1496494918549,76.522,0.1,76.8399963378906,28.4,5.16082859528448,5.51052188807562,5.67464549519134,6.05923623645525,5.73391582100749,6.08798631988581,6.07877094913097,6.49807208472191,6.43006506189342,6.77845232108293,5.88808200240459,6.16313628967235,5.60240923582623,5.76948679227235,6.36059088063847,6.48245673835211,6.80468729933151,6.96246356270463,7.27114423571891,7.54410398428686,6.80081687140644,6.99592501921134,6.24887625643767,6.32844480787056,6.00484577576218,5.95087465570392,6.33582014191804,6.21124940260146,4.85371013943041,4.5134775608365,3.50827902126026,2.98267392551248,5.2425122173576,3.16143841075392,0.507053283010163,5643475,2801573,2841902,119447342127.677,103554847287.581,25.05246,31.13589,43.12666
2014,YR2014,Belarus,BLR,78812805039.0743,1.65112468524535,8341.29014337961,76448782777.9462,27.4692015971903,13.520544052124,5.39,5.902,18.1195543526734,10.6174824236765,32.1030964069534,57.2794419666765,76.58,0,..,27.2,5.43137004205023,6.63548858793545,4.70913479751487,5.72777716161271,4.27423886552765,5.19048374230486,4.5356913980124,5.5410015726021,6.25604748329987,7.59759912825193,7.50725500688209,9.03395369740856,7.20187189832178,8.4154702815892,6.70432088242351,7.51038118317392,6.65937417130735,7.13032526969394,6.75140838289705,7.01143505248686,7.93279855034032,7.9767241720851,7.69089921834552,7.1886294953767,6.46554887866045,5.38232235402857,4.59369001843644,3.42570246885929,3.93311345354901,2.33345181109204,4.37878239004432,2.13928602525132,4.97445456238714,1.75996799624746,0.056151567510169,9448515,4393235,5055280,35423300000,38058700000,..,..,14.90092
