scenario,poller_interval_ms,scheduler_interval_ms,total_active_sessions,requested_affected_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
scalability,1000,500,1000,10,4,94,8,1928,3.458,2.351,0.036,0.222,3.663,0.017,REVOKED
scalability,1000,500,1000,10,4,94,9,1929,3.198,2.144,0.081,0.254,3.369,0.01,REVOKED
scalability,1000,500,1000,10,4,94,10,1930,2.986,2.051,0.03,0.206,3.259,0.009,REVOKED
scalability,1000,500,1000,10,5,95,1,1931,6.17,3.82,0.258,0.502,5.942,0.043,REVOKED
scalability,1000,500,1000,10,5,95,2,1932,4.311,2.914,0.102,0.286,4.343,0.021,REVOKED
scalability,1000,500,1000,10,5,95,3,1933,3.907,2.645,0.052,0.231,4.156,0.013,REVOKED
scalability,1000,500,1000,10,5,95,4,1934,3.844,2.597,0.053,0.226,3.985,0.009,REVOKED
scalability,1000,500,1000,10,5,95,5,1935,3.71,2.532,0.036,0.236,4.037,0.009,REVOKED
scalability,1000,500,1000,10,5,95,6,1936,3.664,2.506,0.042,0.231,3.84,0.007,REVOKED
scalability,1000,500,1000,10,5,95,7,1937,3.687,2.508,0.037,0.239,3.894,0.008,REVOKED
scalability,1000,500,1000,10,5,95,8,1938,3.783,2.585,0.037,0.246,3.835,0.009,REVOKED
scalability,1000,500,1000,10,5,95,9,1939,3.559,2.447,0.036,0.235,3.742,0.007,REVOKED
scalability,1000,500,1000,10,5,95,10,1940,3.591,2.416,0.043,0.22,3.79,0.007,REVOKED
scalability,1000,500,1000,10,6,96,1,1941,5.576,3.373,0.28,0.506,6.355,0.041,REVOKED
scalability,1000,500,1000,10,6,96,2,1942,4.437,2.894,0.114,0.292,4.447,0.018,REVOKED
scalability,1000,500,1000,10,6,96,3,1943,4.03,2.772,0.06,0.276,4.165,0.015,REVOKED
scalability,1000,500,1000,10,6,96,4,1944,3.925,2.699,0.055,0.258,4.004,0.012,REVOKED
scalability,1000,500,1000,10,6,96,5,1945,3.767,2.583,0.042,0.221,4.009,0.009,REVOKED
scalability,1000,500,1000,10,6,96,6,1946,3.732,2.559,0.039,0.239,3.86,0.011,REVOKED
scalability,1000,500,1000,10,6,96,7,1947,3.78,2.596,0.042,0.256,4.0,0.006,REVOKED
scalability,1000,500,1000,10,6,96,8,1948,3.623,2.479,0.039,0.224,3.766,0.009,REVOKED
scalability,1000,500,1000,10,6,96,9,1949,3.775,2.523,0.037,0.228,3.927,0.009,REVOKED
scalability,1000,500,1000,10,6,96,10,1950,3.745,2.538,0.042,0.249,3.78,0.009,REVOKED
scalability,1000,500,1000,10,7,97,1,1951,7.509,4.329,0.276,0.475,6.465,0.039,REVOKED
scalability,1000,500,1000,10,7,97,2,1952,5.193,3.346,0.076,0.407,5.928,0.027,REVOKED
scalability,1000,500,1000,10,7,97,3,1953,4.76,3.231,0.082,0.315,4.78,0.018,REVOKED
scalability,1000,500,1000,10,7,97,4,1954,4.101,2.747,0.039,0.247,3.716,0.009,REVOKED
scalability,1000,500,1000,10,7,97,5,1955,3.333,2.265,0.038,0.24,3.542,0.007,REVOKED
scalability,1000,500,1000,10,7,97,6,1956,3.262,2.217,0.032,0.205,3.417,0.006,REVOKED
scalability,1000,500,1000,10,7,97,7,1957,3.218,2.154,0.03,0.268,3.652,0.015,REVOKED
scalability,1000,500,1000,10,7,97,8,1958,3.158,2.135,0.043,0.214,2.927,0.008,REVOKED
scalability,1000,500,1000,10,7,97,9,1959,2.7,1.828,0.036,0.172,2.939,0.009,REVOKED
scalability,1000,500,1000,10,7,97,10,1960,2.637,1.8,0.035,0.175,2.9,0.006,REVOKED
scalability,1000,500,1000,10,8,98,1,1961,7.722,4.368,0.268,0.597,7.95,0.056,REVOKED
scalability,1000,500,1000,10,8,98,2,1962,5.919,3.887,0.121,0.299,5.231,0.028,REVOKED
scalability,1000,500,1000,10,8,98,3,1963,4.703,3.15,0.056,0.267,4.345,0.014,REVOKED
scalability,1000,500,1000,10,8,98,4,1964,4.041,2.728,0.051,0.287,4.368,0.013,REVOKED
scalability,1000,500,1000,10,8,98,5,1965,4.008,2.747,0.052,0.242,3.883,0.007,REVOKED
scalability,1000,500,1000,10,8,98,6,1966,3.54,2.452,0.027,0.283,3.878,0.009,REVOKED
scalability,1000,500,1000,10,8,98,7,1967,3.499,2.372,0.034,0.23,3.754,0.007,REVOKED
scalability,1000,500,1000,10,8,98,8,1968,3.741,2.479,0.073,0.241,3.644,0.013,REVOKED
scalability,1000,500,1000,10,8,98,9,1969,3.536,2.41,0.084,0.231,3.379,0.015,REVOKED
scalability,1000,500,1000,10,8,98,10,1970,3.042,2.067,0.028,0.206,3.262,0.01,REVOKED
scalability,1000,500,1000,10,9,99,1,1971,6.701,4.069,0.275,0.506,6.78,0.067,REVOKED
scalability,1000,500,1000,10,9,99,2,1972,6.44,4.223,0.147,0.391,5.314,0.021,REVOKED
scalability,1000,500,1000,10,9,99,3,1973,4.13,2.803,0.049,0.246,4.019,0.012,REVOKED
scalability,1000,500,1000,10,9,99,4,1974,3.754,2.536,0.047,0.246,3.974,0.009,REVOKED
scalability,1000,500,1000,10,9,99,5,1975,3.635,2.45,0.039,0.25,3.995,0.01,REVOKED
scalability,1000,500,1000,10,9,99,6,1976,3.776,2.575,0.04,0.256,3.878,0.009,REVOKED
scalability,1000,500,1000,10,9,99,7,1977,3.686,2.49,0.04,0.266,3.942,0.007,REVOKED
scalability,1000,500,1000,10,9,99,8,1978,3.573,2.415,0.04,0.264,3.973,0.009,REVOKED
scalability,1000,500,1000,10,9,99,9,1979,3.654,2.485,0.038,0.252,3.924,0.006,REVOKED
scalability,1000,500,1000,10,9,99,10,1980,3.453,2.358,0.028,0.224,3.798,0.009,REVOKED
scalability,1000,500,1000,10,10,100,1,1981,6.696,4.186,0.278,0.527,6.631,0.044,REVOKED
scalability,1000,500,1000,10,10,100,2,1982,6.706,4.537,0.142,0.432,6.025,0.03,REVOKED
scalability,1000,500,1000,10,10,100,3,1983,5.25,3.555,0.087,0.348,5.034,0.019,REVOKED
scalability,1000,500,1000,10,10,100,4,1984,4.61,3.078,0.08,0.272,4.486,0.01,REVOKED
scalability,1000,500,1000,10,10,100,5,1985,3.718,2.5,0.044,0.251,3.879,0.009,REVOKED
scalability,1000,500,1000,10,10,100,6,1986,3.654,2.481,0.041,0.228,3.794,0.014,REVOKED
scalability,1000,500,1000,10,10,100,7,1987,3.684,2.489,0.042,0.24,3.822,0.009,REVOKED
scalability,1000,500,1000,10,10,100,8,1988,3.457,2.336,0.034,0.223,3.597,0.005,REVOKED
scalability,1000,500,1000,10,10,100,9,1989,3.364,2.313,0.031,0.226,3.594,0.006,REVOKED
scalability,1000,500,1000,10,10,100,10,1990,3.504,2.39,0.06,0.253,3.625,0.016,REVOKED
scalability,1000,500,1000,10,11,101,1,1991,7.992,4.671,0.24,0.62,7.923,0.048,REVOKED
scalability,1000,500,1000,10,11,101,2,1992,6.44,4.341,0.185,0.403,5.818,0.03,REVOKED
scalability,1000,500,1000,10,11,101,3,1993,5.197,3.49,0.107,0.346,5.216,0.016,REVOKED
scalability,1000,500,1000,10,11,101,4,1994,3.819,2.587,0.074,0.259,4.283,0.017,REVOKED
scalability,1000,500,1000,10,11,101,5,1995,4.038,2.702,0.081,0.259,4.094,0.01,REVOKED
scalability,1000,500,1000,10,11,101,6,1996,3.709,2.532,0.041,0.231,3.86,0.008,REVOKED
scalability,1000,500,1000,10,11,101,7,1997,3.609,2.478,0.028,0.26,4.017,0.008,REVOKED
scalability,1000,500,1000,10,11,101,8,1998,3.749,2.573,0.038,0.227,3.648,0.007,REVOKED
scalability,1000,500,1000,10,11,101,9,1999,3.22,2.188,0.024,0.195,3.256,0.008,REVOKED
scalability,1000,500,1000,10,11,101,10,2000,2.931,1.993,0.035,0.198,3.229,0.006,REVOKED
scalability,1000,500,1000,10,12,102,1,2001,5.142,3.401,0.105,0.459,5.651,0.018,REVOKED
scalability,1000,500,1000,10,12,102,2,2002,4.01,2.659,0.064,0.289,4.105,0.012,REVOKED
scalability,1000,500,1000,10,12,102,3,2003,3.644,2.411,0.044,0.269,4.098,0.008,REVOKED
scalability,1000,500,1000,10,12,102,4,2004,3.19,2.169,0.032,0.207,4.019,0.009,REVOKED
scalability,1000,500,1000,10,12,102,5,2005,3.55,2.405,0.026,0.226,3.737,0.007,REVOKED
scalability,1000,500,1000,10,12,102,6,2006,3.529,2.442,0.023,0.251,3.7,0.005,REVOKED
scalability,1000,500,1000,10,12,102,7,2007,3.492,2.364,0.03,0.204,3.302,0.007,REVOKED
scalability,1000,500,1000,10,12,102,8,2008,3.021,2.069,0.027,0.21,3.635,0.007,REVOKED
scalability,1000,500,1000,10,12,102,9,2009,3.049,2.088,0.029,0.209,3.241,0.007,REVOKED
scalability,1000,500,1000,10,12,102,10,2010,3.037,2.051,0.023,0.222,3.275,0.007,REVOKED
scalability,1000,500,1000,10,13,103,1,2011,6.614,4.0,0.126,0.505,5.813,0.026,REVOKED
scalability,1000,500,1000,10,13,103,2,2012,4.226,2.758,0.125,0.303,4.532,0.031,REVOKED
scalability,1000,500,1000,10,13,103,3,2013,3.715,2.456,0.088,0.229,3.82,0.012,REVOKED
scalability,1000,500,1000,10,13,103,4,2014,3.502,2.408,0.061,0.257,3.75,0.011,REVOKED
scalability,1000,500,1000,10,13,103,5,2015,3.118,2.118,0.047,0.201,3.201,0.01,REVOKED
scalability,1000,500,1000,10,13,103,6,2016,2.877,1.957,0.04,0.199,3.454,0.009,REVOKED
scalability,1000,500,1000,10,13,103,7,2017,3.291,2.228,0.053,0.222,3.347,0.012,REVOKED
scalability,1000,500,1000,10,13,103,8,2018,3.021,2.041,0.028,0.201,3.299,0.007,REVOKED
scalability,1000,500,1000,10,13,103,9,2019,3.082,2.102,0.031,0.208,3.38,0.006,REVOKED
scalability,1000,500,1000,10,13,103,10,2020,2.984,2.01,0.029,0.204,3.262,0.008,REVOKED
scalability,1000,500,1000,10,14,104,1,2021,4.832,3.118,0.156,0.318,4.02,0.018,REVOKED
scalability,1000,500,1000,10,14,104,2,2022,4.068,2.733,0.071,0.231,3.894,0.016,REVOKED
scalability,1000,500,1000,10,14,104,3,2023,3.462,2.349,0.041,0.218,3.641,0.011,REVOKED
scalability,1000,500,1000,10,14,104,4,2024,3.452,2.338,0.046,0.234,3.602,0.009,REVOKED
scalability,1000,500,1000,10,14,104,5,2025,3.29,2.263,0.032,0.231,3.786,0.009,REVOKED
scalability,1000,500,1000,10,14,104,6,2026,3.416,2.343,0.028,0.234,3.634,0.007,REVOKED
scalability,1000,500,1000,10,14,104,7,2027,3.294,2.254,0.031,0.216,3.585,0.006,REVOKED
scalability,1000,500,1000,10,14,104,8,2028,3.354,2.268,0.059,0.23,3.732,0.012,REVOKED
scalability,1000,500,1000,10,14,104,9,2029,3.075,2.113,0.035,0.186,3.006,0.009,REVOKED
scalability,1000,500,1000,10,14,104,10,2030,3.0,2.041,0.025,0.205,3.258,0.008,REVOKED
scalability,1000,500,1000,10,15,105,1,2031,4.57,2.809,0.188,0.363,4.875,0.024,REVOKED
scalability,1000,500,1000,10,15,105,2,2032,4.543,3.036,0.137,0.218,3.846,0.025,REVOKED
scalability,1000,500,1000,10,15,105,3,2033,4.91,3.345,0.092,0.33,5.048,0.021,REVOKED
scalability,1000,500,1000,10,15,105,4,2034,4.528,3.114,0.056,0.239,3.779,0.014,REVOKED
scalability,1000,500,1000,10,15,105,5,2035,3.931,2.733,0.075,0.297,3.994,0.018,REVOKED
scalability,1000,500,1000,10,15,105,6,2036,3.527,2.42,0.04,0.232,3.665,0.011,REVOKED
scalability,1000,500,1000,10,15,105,7,2037,3.516,2.372,0.031,0.232,3.715,0.007,REVOKED
scalability,1000,500,1000,10,15,105,8,2038,3.366,2.264,0.027,0.236,3.694,0.008,REVOKED
scalability,1000,500,1000,10,15,105,9,2039,3.403,2.326,0.026,0.235,3.355,0.006,REVOKED
scalability,1000,500,1000,10,15,105,10,2040,2.963,2.037,0.026,0.217,3.223,0.007,REVOKED
scalability,1000,500,1000,10,16,106,1,2041,5.239,3.229,0.127,0.332,5.314,0.036,REVOKED
scalability,1000,500,1000,10,16,106,2,2042,5.19,3.468,0.131,0.339,5.1,0.023,REVOKED
scalability,1000,500,1000,10,16,106,3,2043,4.705,3.214,0.06,0.291,4.427,0.013,REVOKED
scalability,1000,500,1000,10,16,106,4,2044,4.034,2.684,0.066,0.271,4.167,0.013,REVOKED
scalability,1000,500,1000,10,16,106,5,2045,3.621,2.402,0.03,0.241,3.691,0.006,REVOKED
scalability,1000,500,1000,10,16,106,6,2046,3.324,2.265,0.033,0.229,3.665,0.008,REVOKED
scalability,1000,500,1000,10,16,106,7,2047,3.391,2.32,0.031,0.21,3.613,0.008,REVOKED
scalability,1000,500,1000,10,16,106,8,2048,3.418,2.32,0.031,0.227,3.566,0.013,REVOKED
scalability,1000,500,1000,10,16,106,9,2049,3.107,2.083,0.057,0.206,3.43,0.008,REVOKED
scalability,1000,500,1000,10,16,106,10,2050,3.026,2.061,0.039,0.236,3.264,0.008,REVOKED
scalability,1000,500,1000,10,17,107,1,2051,4.99,3.281,0.125,0.38,5.481,0.025,REVOKED
scalability,1000,500,1000,10,17,107,2,2052,4.122,2.753,0.076,0.283,4.234,0.014,REVOKED
scalability,1000,500,1000,10,17,107,3,2053,3.723,2.522,0.056,0.262,4.014,0.021,REVOKED
scalability,1000,500,1000,10,17,107,4,2054,3.699,2.52,0.046,0.286,4.038,0.009,REVOKED
scalability,1000,500,1000,10,17,107,5,2055,3.701,2.517,0.039,0.258,4.019,0.01,REVOKED
scalability,1000,500,1000,10,17,107,6,2056,3.627,2.449,0.028,0.234,4.035,0.008,REVOKED
scalability,1000,500,1000,10,17,107,7,2057,3.672,2.431,0.041,0.247,4.022,0.007,REVOKED
scalability,1000,500,1000,10,17,107,8,2058,3.715,2.546,0.039,0.247,3.955,0.008,REVOKED
scalability,1000,500,1000,10,17,107,9,2059,3.361,2.257,0.036,0.25,4.003,0.009,REVOKED
scalability,1000,500,1000,10,17,107,10,2060,3.765,2.58,0.035,0.224,3.96,0.007,REVOKED
scalability,1000,500,1000,10,18,108,1,2061,7.344,4.22,0.277,0.509,6.13,0.052,REVOKED
scalability,1000,500,1000,10,18,108,2,2062,5.142,3.321,0.197,0.304,3.968,0.019,REVOKED
scalability,1000,500,1000,10,18,108,3,2063,3.875,2.594,0.068,0.28,4.295,0.013,REVOKED
scalability,1000,500,1000,10,18,108,4,2064,3.753,2.525,0.067,0.222,3.829,0.016,REVOKED
scalability,1000,500,1000,10,18,108,5,2065,3.442,2.383,0.035,0.269,3.649,0.009,REVOKED
scalability,1000,500,1000,10,18,108,6,2066,3.376,2.313,0.04,0.209,3.489,0.007,REVOKED
scalability,1000,500,1000,10,18,108,7,2067,3.2,2.171,0.033,0.27,3.914,0.006,REVOKED
scalability,1000,500,1000,10,18,108,8,2068,3.207,2.168,0.038,0.228,3.453,0.017,REVOKED
scalability,1000,500,1000,10,18,108,9,2069,3.354,2.323,0.052,0.237,3.559,0.013,REVOKED
scalability,1000,500,1000,10,18,108,10,2070,2.828,1.93,0.038,0.21,3.118,0.01,REVOKED
scalability,1000,500,1000,10,19,109,1,2071,6.135,3.885,0.279,0.457,5.697,0.049,REVOKED
scalability,1000,500,1000,10,19,109,2,2072,5.216,3.395,0.143,0.339,5.25,0.03,REVOKED
scalability,1000,500,1000,10,19,109,3,2073,4.612,3.136,0.092,0.312,4.969,0.02,REVOKED
scalability,1000,500,1000,10,19,109,4,2074,3.858,2.576,0.076,0.298,4.648,0.013,REVOKED
scalability,1000,500,1000,10,19,109,5,2075,3.742,2.528,0.045,0.238,3.728,0.009,REVOKED
scalability,1000,500,1000,10,19,109,6,2076,3.351,2.281,0.032,0.213,3.422,0.007,REVOKED
scalability,1000,500,1000,10,19,109,7,2077,3.258,2.262,0.033,0.206,3.455,0.006,REVOKED
scalability,1000,500,1000,10,19,109,8,2078,3.181,2.206,0.029,0.22,3.342,0.008,REVOKED
scalability,1000,500,1000,10,19,109,9,2079,3.169,2.135,0.074,0.217,3.071,0.015,REVOKED
scalability,1000,500,1000,10,19,109,10,2080,2.717,1.825,0.047,0.18,3.046,0.008,REVOKED
scalability,1000,500,1000,10,20,110,1,2081,5.153,3.27,0.079,0.381,5.279,0.017,REVOKED
scalability,1000,500,1000,10,20,110,2,2082,3.383,2.176,0.044,0.216,3.281,0.009,REVOKED
scalability,1000,500,1000,10,20,110,3,2083,3.515,2.512,0.04,0.257,4.107,0.008,REVOKED
scalability,1000,500,1000,10,20,110,4,2084,3.714,2.519,0.03,0.235,4.05,0.007,REVOKED
scalability,1000,500,1000,10,20,110,5,2085,3.525,2.443,0.033,0.23,3.825,0.006,REVOKED
scalability,1000,500,1000,10,20,110,6,2086,3.574,2.464,0.029,0.225,3.704,0.007,REVOKED
scalability,1000,500,1000,10,20,110,7,2087,3.44,2.344,0.028,0.221,3.568,0.008,REVOKED
scalability,1000,500,1000,10,20,110,8,2088,3.098,2.131,0.027,0.185,2.839,0.007,REVOKED
scalability,1000,500,1000,10,20,110,9,2089,2.967,2.063,0.027,0.203,3.336,0.007,REVOKED
scalability,1000,500,1000,10,20,110,10,2090,2.957,2.022,0.027,0.215,3.224,0.007,REVOKED
scalability,1000,500,1000,10,21,111,1,2091,3.81,2.48,0.096,0.281,4.441,0.02,REVOKED
scalability,1000,500,1000,10,21,111,2,2092,4.327,2.982,0.056,0.24,3.943,0.012,REVOKED
scalability,1000,500,1000,10,21,111,3,2093,3.743,2.575,0.036,0.223,4.027,0.01,REVOKED
scalability,1000,500,1000,10,21,111,4,2094,3.673,2.504,0.037,0.27,3.849,0.008,REVOKED
scalability,1000,500,1000,10,21,111,5,2095,3.429,2.338,0.044,0.223,3.652,0.007,REVOKED
scalability,1000,500,1000,10,21,111,6,2096,3.404,2.333,0.03,0.207,3.626,0.008,REVOKED
scalability,1000,500,1000,10,21,111,7,2097,3.123,2.077,0.04,0.223,3.373,0.006,REVOKED
scalability,1000,500,1000,10,21,111,8,2098,3.081,2.078,0.065,0.258,3.584,0.012,REVOKED
scalability,1000,500,1000,10,21,111,9,2099,3.375,2.304,0.036,0.199,3.65,0.009,REVOKED
scalability,1000,500,1000,10,21,111,10,2100,3.042,2.058,0.025,0.199,3.356,0.007,REVOKED
scalability,1000,500,1000,10,22,112,1,2101,5.852,3.553,0.269,0.448,6.391,0.057,REVOKED
scalability,1000,500,1000,10,22,112,2,2102,4.966,3.316,0.138,0.311,5.014,0.029,REVOKED
scalability,1000,500,1000,10,22,112,3,2103,4.669,3.091,0.106,0.283,4.356,0.018,REVOKED
scalability,1000,500,1000,10,22,112,4,2104,3.744,2.503,0.048,0.229,3.759,0.009,REVOKED
scalability,1000,500,1000,10,22,112,5,2105,3.299,2.212,0.057,0.244,3.8,0.012,REVOKED
scalability,1000,500,1000,10,22,112,6,2106,3.319,2.236,0.042,0.237,3.56,0.007,REVOKED
scalability,1000,500,1000,10,22,112,7,2107,3.187,2.224,0.033,0.21,3.482,0.007,REVOKED
scalability,1000,500,1000,10,22,112,8,2108,3.226,2.09,0.086,0.232,3.349,0.015,REVOKED
scalability,1000,500,1000,10,22,112,9,2109,2.86,1.897,0.043,0.184,2.992,0.009,REVOKED
scalability,1000,500,1000,10,22,112,10,2110,2.645,1.791,0.031,0.192,3.028,0.007,REVOKED
scalability,1000,500,1000,10,23,113,1,2111,3.889,2.494,0.079,0.277,4.674,0.016,REVOKED
scalability,1000,500,1000,10,23,113,2,2112,4.0,2.624,0.067,0.24,4.001,0.012,REVOKED
scalability,1000,500,1000,10,23,113,3,2113,3.427,2.289,0.04,0.315,4.558,0.012,REVOKED
scalability,1000,500,1000,10,23,113,4,2114,3.85,2.603,0.041,0.262,4.439,0.015,REVOKED
scalability,1000,500,1000,10,23,113,5,2115,4.899,3.252,0.04,0.279,5.25,0.012,REVOKED
scalability,1000,500,1000,10,23,113,6,2116,3.576,2.394,0.045,0.235,3.631,0.008,REVOKED
scalability,1000,500,1000,10,23,113,7,2117,3.227,2.186,0.033,0.211,3.499,0.008,REVOKED
scalability,1000,500,1000,10,23,113,8,2118,2.804,1.851,0.026,0.19,3.203,0.009,REVOKED
scalability,1000,500,1000,10,23,113,9,2119,3.103,2.113,0.03,0.216,3.342,0.007,REVOKED
scalability,1000,500,1000,10,23,113,10,2120,3.044,2.069,0.022,0.211,3.354,0.007,REVOKED
scalability,1000,500,1000,10,24,114,1,2121,5.149,3.273,0.11,0.332,4.402,0.02,REVOKED
scalability,1000,500,1000,10,24,114,2,2122,2.916,1.802,0.059,0.192,3.545,0.012,REVOKED
scalability,1000,500,1000,10,24,114,3,2123,3.287,2.247,0.065,0.273,3.669,0.01,REVOKED
scalability,1000,500,1000,10,24,114,4,2124,3.199,2.177,0.05,0.217,3.36,0.006,REVOKED
scalability,1000,500,1000,10,24,114,5,2125,3.193,2.143,0.041,0.191,3.493,0.012,REVOKED
scalability,1000,500,1000,10,24,114,6,2126,3.338,2.261,0.063,0.241,3.536,0.008,REVOKED
scalability,1000,500,1000,10,24,114,7,2127,3.069,2.141,0.032,0.222,3.281,0.007,REVOKED
scalability,1000,500,1000,10,24,114,8,2128,3.161,2.15,0.034,0.199,3.414,0.006,REVOKED
scalability,1000,500,1000,10,24,114,9,2129,3.046,2.086,0.026,0.214,3.468,0.008,REVOKED
scalability,1000,500,1000,10,24,114,10,2130,2.87,1.914,0.025,0.196,2.972,0.006,REVOKED
scalability,1000,500,1000,10,25,115,1,2131,7.065,3.98,0.225,0.53,6.795,0.032,REVOKED
scalability,1000,500,1000,10,25,115,2,2132,5.146,3.278,0.268,0.348,5.641,0.051,REVOKED
scalability,1000,500,1000,10,25,115,3,2133,5.223,3.581,0.156,0.335,4.934,0.039,REVOKED
scalability,1000,500,1000,10,25,115,4,2134,5.181,3.439,0.166,0.339,5.088,0.037,REVOKED
scalability,1000,500,1000,10,25,115,5,2135,4.371,2.918,0.101,0.272,4.263,0.031,REVOKED
scalability,1000,500,1000,10,25,115,6,2136,3.89,2.61,0.097,0.245,4.086,0.036,REVOKED
scalability,1000,500,1000,10,25,115,7,2137,4.033,2.687,0.097,0.239,3.731,0.018,REVOKED
scalability,1000,500,1000,10,25,115,8,2138,3.313,2.249,0.044,0.218,3.593,0.011,REVOKED
scalability,1000,500,1000,10,25,115,9,2139,3.535,2.422,0.043,0.262,3.68,0.008,REVOKED
scalability,1000,500,1000,10,25,115,10,2140,3.522,2.315,0.102,0.235,3.567,0.015,REVOKED
scalability,1000,500,1000,10,26,116,1,2141,4.92,2.839,0.103,0.452,5.861,0.032,REVOKED
scalability,1000,500,1000,10,26,116,2,2142,4.49,2.926,0.104,0.303,3.732,0.009,REVOKED
scalability,1000,500,1000,10,26,116,3,2143,3.303,2.248,0.047,0.224,3.633,0.01,REVOKED
scalability,1000,500,1000,10,26,116,4,2144,3.324,2.246,0.049,0.231,3.346,0.007,REVOKED
scalability,1000,500,1000,10,26,116,5,2145,3.089,2.109,0.035,0.203,3.28,0.006,REVOKED
scalability,1000,500,1000,10,26,116,6,2146,3.29,2.325,0.065,0.253,3.427,0.012,REVOKED
scalability,1000,500,1000,10,26,116,7,2147,2.98,2.026,0.039,0.2,2.981,0.007,REVOKED
scalability,1000,500,1000,10,26,116,8,2148,2.64,1.787,0.028,0.192,2.9,0.008,REVOKED
scalability,1000,500,1000,10,26,116,9,2149,2.589,1.752,0.036,0.178,2.885,0.007,REVOKED
