scenario,poller_interval_ms,scheduler_interval_ms,total_active_sessions,requested_affected_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
scalability,1000,500,100,10,41,131,8,1398,2.675,1.826,0.038,0.18,2.893,0.009,REVOKED
scalability,1000,500,100,10,41,131,9,1399,2.702,1.873,0.027,0.169,2.995,0.007,REVOKED
scalability,1000,500,100,10,41,131,10,1400,2.618,1.775,0.029,0.18,2.872,0.007,REVOKED
scalability,1000,500,100,10,42,132,1,1401,6.034,3.914,0.297,0.469,5.805,0.043,REVOKED
scalability,1000,500,100,10,42,132,2,1402,6.275,4.034,0.151,0.422,5.988,0.03,REVOKED
scalability,1000,500,100,10,42,132,3,1403,4.807,3.252,0.095,0.364,4.324,0.014,REVOKED
scalability,1000,500,100,10,42,132,4,1404,3.546,2.387,0.062,0.24,3.724,0.015,REVOKED
scalability,1000,500,100,10,42,132,5,1405,3.363,2.312,0.05,0.224,4.198,0.011,REVOKED
scalability,1000,500,100,10,42,132,6,1406,3.35,2.274,0.048,0.234,3.497,0.007,REVOKED
scalability,1000,500,100,10,42,132,7,1407,3.221,2.228,0.029,0.196,3.905,0.015,REVOKED
scalability,1000,500,100,10,42,132,8,1408,3.433,2.329,0.049,0.222,3.468,0.009,REVOKED
scalability,1000,500,100,10,42,132,9,1409,3.156,2.132,0.033,0.206,2.966,0.01,REVOKED
scalability,1000,500,100,10,42,132,10,1410,2.658,1.799,0.038,0.221,2.964,0.008,REVOKED
scalability,1000,500,100,10,43,133,1,1411,4.449,3.072,0.079,0.293,5.659,0.019,REVOKED
scalability,1000,500,100,10,43,133,2,1412,4.553,3.026,0.052,0.372,4.163,0.012,REVOKED
scalability,1000,500,100,10,43,133,3,1413,3.829,2.619,0.039,0.257,4.054,0.009,REVOKED
scalability,1000,500,100,10,43,133,4,1414,3.518,2.413,0.028,0.23,3.626,0.008,REVOKED
scalability,1000,500,100,10,43,133,5,1415,3.444,2.359,0.035,0.222,3.618,0.007,REVOKED
scalability,1000,500,100,10,43,133,6,1416,3.442,2.363,0.027,0.227,3.407,0.007,REVOKED
scalability,1000,500,100,10,43,133,7,1417,3.37,2.368,0.022,0.22,3.58,0.005,REVOKED
scalability,1000,500,100,10,43,133,8,1418,3.313,2.275,0.036,0.22,3.515,0.008,REVOKED
scalability,1000,500,100,10,43,133,9,1419,3.024,2.062,0.019,0.197,3.174,0.006,REVOKED
scalability,1000,500,100,10,43,133,10,1420,2.973,2.047,0.027,0.192,3.079,0.006,REVOKED
scalability,1000,500,100,10,44,134,1,1421,5.961,3.816,0.27,0.52,7.099,0.047,REVOKED
scalability,1000,500,100,10,44,134,2,1422,5.069,3.345,0.127,0.339,4.771,0.027,REVOKED
scalability,1000,500,100,10,44,134,3,1423,4.184,2.79,0.104,0.279,4.173,0.04,REVOKED
scalability,1000,500,100,10,44,134,4,1424,3.899,2.58,0.148,0.385,4.41,0.045,REVOKED
scalability,1000,500,100,10,44,134,5,1425,3.903,2.636,0.14,0.285,4.08,0.022,REVOKED
scalability,1000,500,100,10,44,134,6,1426,3.891,2.641,0.09,0.257,3.966,0.026,REVOKED
scalability,1000,500,100,10,44,134,7,1427,3.92,2.638,0.126,0.297,3.751,0.03,REVOKED
scalability,1000,500,100,10,44,134,8,1428,3.218,2.171,0.059,0.196,3.359,0.015,REVOKED
scalability,1000,500,100,10,44,134,9,1429,3.089,2.092,0.036,0.211,3.3,0.007,REVOKED
scalability,1000,500,100,10,44,134,10,1430,3.068,2.089,0.027,0.203,3.192,0.008,REVOKED
scalability,1000,500,100,10,45,135,1,1431,6.487,4.207,0.311,0.502,6.751,0.055,REVOKED
scalability,1000,500,100,10,45,135,2,1432,5.33,3.608,0.101,0.351,5.173,0.024,REVOKED
scalability,1000,500,100,10,45,135,3,1433,4.839,3.306,0.073,0.24,5.123,0.018,REVOKED
scalability,1000,500,100,10,45,135,4,1434,4.623,3.107,0.082,0.314,4.705,0.016,REVOKED
scalability,1000,500,100,10,45,135,5,1435,4.169,2.823,0.053,0.267,4.37,0.01,REVOKED
scalability,1000,500,100,10,45,135,6,1436,3.736,2.542,0.036,0.226,3.797,0.008,REVOKED
scalability,1000,500,100,10,45,135,7,1437,3.636,2.492,0.031,0.243,4.239,0.007,REVOKED
scalability,1000,500,100,10,45,135,8,1438,3.554,2.437,0.036,0.234,3.728,0.008,REVOKED
scalability,1000,500,100,10,45,135,9,1439,3.492,2.4,0.028,0.236,3.771,0.008,REVOKED
scalability,1000,500,100,10,45,135,10,1440,3.5,2.375,0.032,0.224,3.703,0.007,REVOKED
scalability,1000,500,100,10,46,136,1,1441,6.058,3.818,0.112,0.399,5.461,0.033,REVOKED
scalability,1000,500,100,10,46,136,2,1442,6.153,4.35,0.113,0.375,5.892,0.02,REVOKED
scalability,1000,500,100,10,46,136,3,1443,4.631,3.125,0.036,0.315,5.098,0.019,REVOKED
scalability,1000,500,100,10,46,136,4,1444,4.422,2.97,0.077,0.226,4.623,0.017,REVOKED
scalability,1000,500,100,10,46,136,5,1445,4.584,3.103,0.081,0.269,4.245,0.011,REVOKED
scalability,1000,500,100,10,46,136,6,1446,4.044,2.746,0.052,0.231,4.245,0.01,REVOKED
scalability,1000,500,100,10,46,136,7,1447,4.022,2.741,0.049,0.272,3.853,0.007,REVOKED
scalability,1000,500,100,10,46,136,8,1448,3.539,2.43,0.034,0.212,3.694,0.006,REVOKED
scalability,1000,500,100,10,46,136,9,1449,3.798,2.662,0.036,0.235,3.681,0.007,REVOKED
scalability,1000,500,100,10,46,136,10,1450,3.595,2.448,0.039,0.215,3.731,0.008,REVOKED
scalability,1000,500,100,10,47,137,1,1451,5.401,3.496,0.109,0.415,5.455,0.019,REVOKED
scalability,1000,500,100,10,47,137,2,1452,3.865,2.66,0.057,0.249,4.79,0.018,REVOKED
scalability,1000,500,100,10,47,137,3,1453,4.612,3.116,0.077,0.268,4.329,0.011,REVOKED
scalability,1000,500,100,10,47,137,4,1454,4.032,2.725,0.051,0.266,4.063,0.015,REVOKED
scalability,1000,500,100,10,47,137,5,1455,3.952,2.712,0.039,0.265,3.981,0.014,REVOKED
scalability,1000,500,100,10,47,137,6,1456,3.964,2.677,0.059,0.264,4.039,0.011,REVOKED
scalability,1000,500,100,10,47,137,7,1457,3.598,2.417,0.04,0.217,3.675,0.007,REVOKED
scalability,1000,500,100,10,47,137,8,1458,3.477,2.403,0.031,0.202,4.388,0.014,REVOKED
scalability,1000,500,100,10,47,137,9,1459,3.903,2.621,0.035,0.227,3.572,0.007,REVOKED
scalability,1000,500,100,10,47,137,10,1460,3.447,2.389,0.033,0.231,3.639,0.007,REVOKED
scalability,1000,500,100,10,48,138,1,1461,6.054,3.876,0.112,0.415,5.345,0.031,REVOKED
scalability,1000,500,100,10,48,138,2,1462,4.96,3.299,0.112,0.322,4.562,0.015,REVOKED
scalability,1000,500,100,10,48,138,3,1463,4.08,2.789,0.057,0.234,4.268,0.011,REVOKED
scalability,1000,500,100,10,48,138,4,1464,4.087,2.756,0.052,0.236,3.682,0.011,REVOKED
scalability,1000,500,100,10,48,138,5,1465,3.657,2.533,0.041,0.227,3.678,0.008,REVOKED
scalability,1000,500,100,10,48,138,6,1466,3.455,2.378,0.029,0.226,3.551,0.006,REVOKED
scalability,1000,500,100,10,48,138,7,1467,3.365,2.297,0.027,0.24,4.278,0.016,REVOKED
scalability,1000,500,100,10,48,138,8,1468,3.622,2.582,0.037,0.215,3.606,0.005,REVOKED
scalability,1000,500,100,10,48,138,9,1469,3.348,2.286,0.03,0.241,3.526,0.007,REVOKED
scalability,1000,500,100,10,48,138,10,1470,3.39,2.367,0.031,0.228,3.582,0.007,REVOKED
scalability,1000,500,100,10,49,139,1,1471,5.013,3.349,0.11,0.339,5.196,0.03,REVOKED
scalability,1000,500,100,10,49,139,2,1472,4.953,3.289,0.1,0.248,4.966,0.02,REVOKED
scalability,1000,500,100,10,49,139,3,1473,4.285,2.902,0.07,0.291,4.611,0.018,REVOKED
scalability,1000,500,100,10,49,139,4,1474,4.291,2.925,0.077,0.287,4.535,0.016,REVOKED
scalability,1000,500,100,10,49,139,5,1475,3.67,2.455,0.056,0.243,3.869,0.011,REVOKED
scalability,1000,500,100,10,49,139,6,1476,3.632,2.466,0.049,0.239,3.792,0.01,REVOKED
scalability,1000,500,100,10,49,139,7,1477,3.007,2.027,0.035,0.267,3.357,0.006,REVOKED
scalability,1000,500,100,10,49,139,8,1478,3.051,2.102,0.027,0.217,3.333,0.011,REVOKED
scalability,1000,500,100,10,49,139,9,1479,3.011,2.023,0.049,0.196,3.557,0.011,REVOKED
scalability,1000,500,100,10,49,139,10,1480,2.993,2.074,0.049,0.221,3.329,0.01,REVOKED
scalability,1000,500,100,10,50,140,1,1481,6.335,4.129,0.167,0.456,7.026,0.034,REVOKED
scalability,1000,500,100,10,50,140,2,1482,4.993,3.304,0.064,0.307,4.693,0.018,REVOKED
scalability,1000,500,100,10,50,140,3,1483,4.025,2.739,0.037,0.278,4.023,0.01,REVOKED
scalability,1000,500,100,10,50,140,4,1484,3.47,2.372,0.035,0.221,3.648,0.006,REVOKED
scalability,1000,500,100,10,50,140,5,1485,3.312,2.331,0.027,0.221,3.536,0.007,REVOKED
scalability,1000,500,100,10,50,140,6,1486,3.168,2.182,0.025,0.21,3.393,0.008,REVOKED
scalability,1000,500,100,10,50,140,7,1487,3.071,2.06,0.028,0.24,3.314,0.008,REVOKED
scalability,1000,500,100,10,50,140,8,1488,3.045,2.092,0.025,0.21,3.288,0.006,REVOKED
scalability,1000,500,100,10,50,140,9,1489,2.919,1.956,0.025,0.197,2.886,0.007,REVOKED
scalability,1000,500,100,10,50,140,10,1490,6.262,5.135,0.044,0.278,3.269,0.009,REVOKED
