scenario,poller_interval_ms,scheduler_interval_ms,total_active_sessions,requested_affected_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
scalability,1000,500,500,10,10,100,5,1485,3.549,2.405,0.057,0.242,4.114,0.01,REVOKED
scalability,1000,500,500,10,10,100,6,1486,3.673,2.487,0.046,0.281,3.792,0.008,REVOKED
scalability,1000,500,500,10,10,100,7,1487,3.627,2.454,0.034,0.281,3.885,0.008,REVOKED
scalability,1000,500,500,10,10,100,8,1488,3.4,2.369,0.032,0.194,3.189,0.006,REVOKED
scalability,1000,500,500,10,10,100,9,1489,2.902,2.004,0.027,0.202,3.193,0.006,REVOKED
scalability,1000,500,500,10,10,100,10,1490,2.963,2.01,0.028,0.21,2.918,0.007,REVOKED
scalability,1000,500,500,10,11,101,1,1491,6.392,3.687,0.286,0.488,6.05,0.051,REVOKED
scalability,1000,500,500,10,11,101,2,1492,5.009,3.143,0.079,0.322,4.087,0.026,REVOKED
scalability,1000,500,500,10,11,101,3,1493,3.897,2.457,0.092,0.24,3.639,0.01,REVOKED
scalability,1000,500,500,10,11,101,4,1494,3.395,2.263,0.037,0.26,3.981,0.007,REVOKED
scalability,1000,500,500,10,11,101,5,1495,3.704,2.544,0.029,0.242,4.121,0.011,REVOKED
scalability,1000,500,500,10,11,101,6,1496,3.771,2.566,0.044,0.27,4.13,0.009,REVOKED
scalability,1000,500,500,10,11,101,7,1497,3.741,2.538,0.038,0.264,4.077,0.01,REVOKED
scalability,1000,500,500,10,11,101,8,1498,3.902,2.561,0.057,0.262,4.064,0.008,REVOKED
scalability,1000,500,500,10,11,101,9,1499,3.82,2.645,0.046,0.254,3.968,0.009,REVOKED
scalability,1000,500,500,10,11,101,10,1500,3.699,2.508,0.042,0.227,3.915,0.009,REVOKED
scalability,1000,500,500,10,12,102,1,1501,7.24,4.14,0.258,0.446,5.923,0.058,REVOKED
scalability,1000,500,500,10,12,102,2,1502,5.416,3.489,0.145,0.283,5.264,0.03,REVOKED
scalability,1000,500,500,10,12,102,3,1503,5.033,3.343,0.093,0.236,4.814,0.009,REVOKED
scalability,1000,500,500,10,12,102,4,1504,4.724,3.221,0.072,0.256,4.553,0.008,REVOKED
scalability,1000,500,500,10,12,102,5,1505,3.926,2.671,0.036,0.244,3.974,0.008,REVOKED
scalability,1000,500,500,10,12,102,6,1506,3.742,2.546,0.036,0.247,4.039,0.009,REVOKED
scalability,1000,500,500,10,12,102,7,1507,3.697,2.489,0.044,0.232,3.908,0.008,REVOKED
scalability,1000,500,500,10,12,102,8,1508,3.613,2.463,0.037,0.261,3.801,0.007,REVOKED
scalability,1000,500,500,10,12,102,9,1509,3.496,2.414,0.028,0.228,3.798,0.007,REVOKED
scalability,1000,500,500,10,12,102,10,1510,3.61,2.47,0.042,0.239,3.754,0.008,REVOKED
scalability,1000,500,500,10,13,103,1,1511,6.056,3.991,0.128,0.318,4.958,0.035,REVOKED
scalability,1000,500,500,10,13,103,2,1512,3.829,2.391,0.085,0.244,3.924,0.017,REVOKED
scalability,1000,500,500,10,13,103,3,1513,3.693,2.492,0.049,0.247,3.97,0.012,REVOKED
scalability,1000,500,500,10,13,103,4,1514,3.673,2.503,0.062,0.216,3.824,0.01,REVOKED
scalability,1000,500,500,10,13,103,5,1515,3.695,2.501,0.048,0.25,3.939,0.01,REVOKED
scalability,1000,500,500,10,13,103,6,1516,3.667,2.503,0.059,0.223,3.853,0.006,REVOKED
scalability,1000,500,500,10,13,103,7,1517,3.696,2.551,0.036,0.249,3.83,0.007,REVOKED
scalability,1000,500,500,10,13,103,8,1518,3.553,2.458,0.026,0.224,3.65,0.006,REVOKED
scalability,1000,500,500,10,13,103,9,1519,3.546,2.417,0.03,0.224,3.755,0.008,REVOKED
scalability,1000,500,500,10,13,103,10,1520,3.484,2.384,0.037,0.232,3.821,0.007,REVOKED
scalability,1000,500,500,10,14,104,1,1521,5.406,3.636,0.119,0.362,4.991,0.035,REVOKED
scalability,1000,500,500,10,14,104,2,1522,4.299,3.087,0.045,0.331,5.235,0.017,REVOKED
scalability,1000,500,500,10,14,104,3,1523,4.154,2.908,0.032,0.259,3.885,0.01,REVOKED
scalability,1000,500,500,10,14,104,4,1524,3.642,2.508,0.027,0.235,3.713,0.007,REVOKED
scalability,1000,500,500,10,14,104,5,1525,3.46,2.37,0.035,0.232,3.7,0.007,REVOKED
scalability,1000,500,500,10,14,104,6,1526,3.418,2.317,0.036,0.24,3.619,0.007,REVOKED
scalability,1000,500,500,10,14,104,7,1527,3.402,2.32,0.03,0.24,3.652,0.007,REVOKED
scalability,1000,500,500,10,14,104,8,1528,3.461,2.357,0.034,0.222,3.649,0.007,REVOKED
scalability,1000,500,500,10,14,104,9,1529,3.457,2.349,0.03,0.22,3.592,0.006,REVOKED
scalability,1000,500,500,10,14,104,10,1530,3.457,2.403,0.034,0.218,3.613,0.007,REVOKED
scalability,1000,500,500,10,15,105,1,1531,5.009,3.156,0.254,0.419,6.001,0.055,REVOKED
scalability,1000,500,500,10,15,105,2,1532,5.781,4.137,0.134,0.388,5.302,0.024,REVOKED
scalability,1000,500,500,10,15,105,3,1533,4.17,2.797,0.052,0.268,4.197,0.014,REVOKED
scalability,1000,500,500,10,15,105,4,1534,3.569,2.413,0.058,0.245,3.801,0.014,REVOKED
scalability,1000,500,500,10,15,105,5,1535,3.653,2.476,0.075,0.255,4.075,0.023,REVOKED
scalability,1000,500,500,10,15,105,6,1536,3.735,2.554,0.048,0.252,4.015,0.009,REVOKED
scalability,1000,500,500,10,15,105,7,1537,3.684,2.506,0.04,0.247,3.965,0.007,REVOKED
scalability,1000,500,500,10,15,105,8,1538,3.684,2.507,0.039,0.241,3.994,0.008,REVOKED
scalability,1000,500,500,10,15,105,9,1539,3.488,2.391,0.028,0.234,3.733,0.007,REVOKED
scalability,1000,500,500,10,15,105,10,1540,3.508,2.398,0.027,0.222,3.699,0.007,REVOKED
scalability,1000,500,500,10,16,106,1,1541,7.205,4.248,0.243,0.498,6.397,0.053,REVOKED
scalability,1000,500,500,10,16,106,2,1542,6.777,4.549,0.156,0.469,6.266,0.03,REVOKED
scalability,1000,500,500,10,16,106,3,1543,5.157,3.485,0.104,0.338,5.238,0.017,REVOKED
scalability,1000,500,500,10,16,106,4,1544,4.782,3.214,0.084,0.328,4.494,0.007,REVOKED
scalability,1000,500,500,10,16,106,5,1545,4.564,3.224,0.08,0.243,4.21,0.01,REVOKED
scalability,1000,500,500,10,16,106,6,1546,3.667,2.5,0.039,0.244,3.924,0.007,REVOKED
scalability,1000,500,500,10,16,106,7,1547,3.505,2.388,0.032,0.23,3.768,0.011,REVOKED
scalability,1000,500,500,10,16,106,8,1548,3.663,2.476,0.043,0.235,3.756,0.009,REVOKED
scalability,1000,500,500,10,16,106,9,1549,3.539,2.412,0.044,0.226,3.646,0.007,REVOKED
scalability,1000,500,500,10,16,106,10,1550,3.315,2.259,0.026,0.214,3.568,0.017,REVOKED
scalability,1000,500,500,10,17,107,1,1551,5.855,3.595,0.271,0.515,6.867,0.068,REVOKED
scalability,1000,500,500,10,17,107,2,1552,5.195,3.558,0.078,0.311,4.453,0.025,REVOKED
scalability,1000,500,500,10,17,107,3,1553,52.188,50.711,0.085,0.276,4.822,0.016,REVOKED
scalability,1000,500,500,10,17,107,4,1554,6.797,4.181,0.099,0.449,5.555,0.014,REVOKED
scalability,1000,500,500,10,17,107,5,1555,3.828,2.58,0.042,0.244,3.983,0.008,REVOKED
scalability,1000,500,500,10,17,107,6,1556,3.448,2.372,0.025,0.214,3.544,0.006,REVOKED
scalability,1000,500,500,10,17,107,7,1557,3.453,2.374,0.021,0.224,3.439,0.005,REVOKED
scalability,1000,500,500,10,17,107,8,1558,3.451,2.4,0.021,0.221,3.564,0.007,REVOKED
scalability,1000,500,500,10,17,107,9,1559,3.345,2.27,0.034,0.22,3.56,0.005,REVOKED
scalability,1000,500,500,10,17,107,10,1560,3.313,2.279,0.02,0.224,3.589,0.005,REVOKED
scalability,1000,500,500,10,18,108,1,1561,7.573,4.388,0.294,0.535,6.56,0.067,REVOKED
scalability,1000,500,500,10,18,108,2,1562,6.392,4.192,0.132,0.399,5.7,0.03,REVOKED
scalability,1000,500,500,10,18,108,3,1563,5.168,3.503,0.082,0.323,5.132,0.018,REVOKED
scalability,1000,500,500,10,18,108,4,1564,4.912,3.319,0.073,0.318,5.062,0.02,REVOKED
scalability,1000,500,500,10,18,108,5,1565,4.095,2.78,0.051,0.296,3.933,0.01,REVOKED
scalability,1000,500,500,10,18,108,6,1566,3.626,2.479,0.032,0.217,3.806,0.014,REVOKED
scalability,1000,500,500,10,18,108,7,1567,3.949,2.677,0.034,0.234,3.823,0.006,REVOKED
scalability,1000,500,500,10,18,108,8,1568,3.439,2.356,0.029,0.224,3.659,0.006,REVOKED
scalability,1000,500,500,10,18,108,9,1569,3.43,2.313,0.081,0.224,3.321,0.015,REVOKED
scalability,1000,500,500,10,18,108,10,1570,3.067,2.032,0.045,0.214,3.226,0.01,REVOKED
scalability,1000,500,500,10,19,109,1,1571,6.203,3.82,0.27,0.505,6.235,0.054,REVOKED
scalability,1000,500,500,10,19,109,2,1572,5.658,3.692,0.146,0.387,5.84,0.021,REVOKED
scalability,1000,500,500,10,19,109,3,1573,5.022,3.45,0.06,0.275,3.817,0.01,REVOKED
scalability,1000,500,500,10,19,109,4,1574,3.34,2.284,0.038,0.238,3.906,0.01,REVOKED
scalability,1000,500,500,10,19,109,5,1575,3.591,2.446,0.034,0.222,3.826,0.009,REVOKED
scalability,1000,500,500,10,19,109,6,1576,3.554,2.416,0.047,0.246,3.709,0.009,REVOKED
scalability,1000,500,500,10,19,109,7,1577,3.417,2.317,0.034,0.223,3.555,0.005,REVOKED
scalability,1000,500,500,10,19,109,8,1578,3.337,2.289,0.026,0.223,3.586,0.012,REVOKED
scalability,1000,500,500,10,19,109,9,1579,3.097,2.104,0.055,0.202,3.271,0.009,REVOKED
scalability,1000,500,500,10,19,109,10,1580,2.949,2.015,0.03,0.2,3.194,0.008,REVOKED
scalability,1000,500,500,10,20,110,1,1581,7.166,4.199,0.27,0.474,6.19,0.046,REVOKED
scalability,1000,500,500,10,20,110,2,1582,6.337,4.173,0.138,0.405,5.912,0.028,REVOKED
scalability,1000,500,500,10,20,110,3,1583,5.186,3.47,0.096,0.322,5.088,0.019,REVOKED
scalability,1000,500,500,10,20,110,4,1584,4.865,3.343,0.068,0.275,4.415,0.012,REVOKED
scalability,1000,500,500,10,20,110,5,1585,4.018,2.735,0.054,0.285,4.075,0.008,REVOKED
scalability,1000,500,500,10,20,110,6,1586,3.636,2.499,0.038,0.236,3.84,0.007,REVOKED
scalability,1000,500,500,10,20,110,7,1587,3.671,2.444,0.04,0.242,3.912,0.009,REVOKED
scalability,1000,500,500,10,20,110,8,1588,3.573,2.44,0.035,0.254,4.107,0.016,REVOKED
scalability,1000,500,500,10,20,110,9,1589,3.643,2.47,0.058,0.226,3.79,0.008,REVOKED
scalability,1000,500,500,10,20,110,10,1590,3.466,2.394,0.038,0.256,4.357,0.008,REVOKED
scalability,1000,500,500,10,21,111,1,1591,7.188,4.281,0.275,0.535,6.961,0.066,REVOKED
scalability,1000,500,500,10,21,111,2,1592,6.337,4.175,0.139,0.4,6.022,0.03,REVOKED
scalability,1000,500,500,10,21,111,3,1593,5.111,3.466,0.086,0.314,4.44,0.015,REVOKED
scalability,1000,500,500,10,21,111,4,1594,4.137,2.811,0.053,0.298,4.405,0.012,REVOKED
scalability,1000,500,500,10,21,111,5,1595,3.961,2.684,0.047,0.245,3.827,0.008,REVOKED
scalability,1000,500,500,10,21,111,6,1596,3.455,2.382,0.028,0.225,3.643,0.007,REVOKED
scalability,1000,500,500,10,21,111,7,1597,3.41,2.332,0.031,0.224,3.812,0.007,REVOKED
scalability,1000,500,500,10,21,111,8,1598,3.557,2.402,0.037,0.232,3.726,0.008,REVOKED
scalability,1000,500,500,10,21,111,9,1599,3.518,2.401,0.035,0.218,3.768,0.006,REVOKED
scalability,1000,500,500,10,21,111,10,1600,3.433,2.338,0.074,0.248,3.368,0.014,REVOKED
scalability,1000,500,500,10,22,112,1,1601,4.665,3.096,0.083,0.357,4.713,0.02,REVOKED
scalability,1000,500,500,10,22,112,2,1602,4.132,2.778,0.035,0.265,4.13,0.009,REVOKED
scalability,1000,500,500,10,22,112,3,1603,3.815,2.632,0.028,0.274,4.027,0.006,REVOKED
scalability,1000,500,500,10,22,112,4,1604,3.801,2.588,0.023,0.25,4.06,0.008,REVOKED
scalability,1000,500,500,10,22,112,5,1605,3.648,2.474,0.021,0.246,3.881,0.007,REVOKED
scalability,1000,500,500,10,22,112,6,1606,3.572,2.456,0.027,0.276,3.761,0.006,REVOKED
scalability,1000,500,500,10,22,112,7,1607,3.436,2.355,0.022,0.245,3.573,0.007,REVOKED
scalability,1000,500,500,10,22,112,8,1608,3.024,2.091,0.023,0.202,3.198,0.006,REVOKED
scalability,1000,500,500,10,22,112,9,1609,3.01,2.093,0.021,0.206,3.262,0.006,REVOKED
scalability,1000,500,500,10,22,112,10,1610,2.989,2.056,0.029,0.207,3.239,0.006,REVOKED
scalability,1000,500,500,10,23,113,1,1611,7.124,4.118,0.292,0.474,6.452,0.046,REVOKED
scalability,1000,500,500,10,23,113,2,1612,6.125,3.986,0.129,0.278,6.143,0.015,REVOKED
scalability,1000,500,500,10,23,113,3,1613,5.133,3.494,0.089,0.343,5.021,0.012,REVOKED
scalability,1000,500,500,10,23,113,4,1614,4.187,2.865,0.066,0.276,4.331,0.016,REVOKED
scalability,1000,500,500,10,23,113,5,1615,3.617,2.403,0.028,0.234,3.943,0.008,REVOKED
scalability,1000,500,500,10,23,113,6,1616,3.633,2.498,0.039,0.25,3.754,0.008,REVOKED
scalability,1000,500,500,10,23,113,7,1617,3.45,2.343,0.032,0.218,4.069,0.008,REVOKED
scalability,1000,500,500,10,23,113,8,1618,3.551,2.408,0.037,0.423,4.659,0.015,REVOKED
scalability,1000,500,500,10,23,113,9,1619,3.439,2.304,0.05,0.245,3.638,0.008,REVOKED
scalability,1000,500,500,10,23,113,10,1620,3.332,2.303,0.028,0.217,3.537,0.007,REVOKED
scalability,1000,500,500,10,24,114,1,1621,6.581,4.228,0.241,0.494,7.505,0.055,REVOKED
scalability,1000,500,500,10,24,114,2,1622,6.516,4.241,0.246,0.405,6.278,0.059,REVOKED
scalability,1000,500,500,10,24,114,3,1623,5.236,3.526,0.133,0.355,5.33,0.03,REVOKED
scalability,1000,500,500,10,24,114,4,1624,4.541,2.958,0.103,0.301,4.617,0.029,REVOKED
scalability,1000,500,500,10,24,114,5,1625,4.177,2.816,0.1,0.257,3.985,0.021,REVOKED
scalability,1000,500,500,10,24,114,6,1626,3.721,2.535,0.066,0.244,3.82,0.015,REVOKED
scalability,1000,500,500,10,24,114,7,1627,3.501,2.329,0.068,0.226,3.471,0.013,REVOKED
scalability,1000,500,500,10,24,114,8,1628,3.326,2.266,0.059,0.237,3.858,0.011,REVOKED
scalability,1000,500,500,10,24,114,9,1629,3.591,2.471,0.037,0.231,3.9,0.008,REVOKED
scalability,1000,500,500,10,24,114,10,1630,3.471,2.362,0.036,0.239,3.881,0.016,REVOKED
scalability,1000,500,500,10,25,115,1,1631,7.224,4.16,0.352,0.616,7.145,0.065,REVOKED
scalability,1000,500,500,10,25,115,2,1632,5.563,3.685,0.12,0.36,5.391,0.027,REVOKED
scalability,1000,500,500,10,25,115,3,1633,4.66,3.184,0.057,0.268,3.684,0.011,REVOKED
scalability,1000,500,500,10,25,115,4,1634,3.69,2.507,0.048,0.246,3.935,0.01,REVOKED
scalability,1000,500,500,10,25,115,5,1635,3.655,2.508,0.034,0.228,3.777,0.008,REVOKED
scalability,1000,500,500,10,25,115,6,1636,3.529,2.425,0.031,0.221,3.848,0.025,REVOKED
scalability,1000,500,500,10,25,115,7,1637,3.517,2.362,0.028,0.23,3.487,0.006,REVOKED
scalability,1000,500,500,10,25,115,8,1638,3.462,2.401,0.034,0.25,4.017,0.015,REVOKED
scalability,1000,500,500,10,25,115,9,1639,12.764,11.277,0.104,0.292,3.899,0.021,REVOKED
scalability,1000,500,500,10,25,115,10,1640,3.39,2.301,0.04,0.236,3.687,0.01,REVOKED
scalability,1000,500,500,10,26,116,1,1641,7.218,4.231,0.274,0.48,6.404,0.064,REVOKED
scalability,1000,500,500,10,26,116,2,1642,6.182,4.076,0.115,0.387,5.889,0.027,REVOKED
scalability,1000,500,500,10,26,116,3,1643,5.067,3.478,0.12,0.334,4.804,0.019,REVOKED
scalability,1000,500,500,10,26,116,4,1644,4.241,2.858,0.06,0.272,4.544,0.016,REVOKED
scalability,1000,500,500,10,26,116,5,1645,5.429,4.059,0.095,0.29,3.94,0.012,REVOKED
scalability,1000,500,500,10,26,116,6,1646,3.516,2.4,0.039,0.231,3.648,0.008,REVOKED
scalability,1000,500,500,10,26,116,7,1647,3.269,2.248,0.028,0.232,3.675,0.008,REVOKED
scalability,1000,500,500,10,26,116,8,1648,3.354,2.267,0.034,0.22,3.589,0.006,REVOKED
scalability,1000,500,500,10,26,116,9,1649,3.3,2.237,0.029,0.212,3.437,0.006,REVOKED
scalability,1000,500,500,10,26,116,10,1650,3.333,2.27,0.067,0.235,3.326,0.021,REVOKED
scalability,1000,500,500,10,27,117,1,1651,7.215,4.177,0.28,0.507,6.438,0.05,REVOKED
scalability,1000,500,500,10,27,117,2,1652,6.697,4.228,0.112,0.404,5.369,0.024,REVOKED
scalability,1000,500,500,10,27,117,3,1653,4.961,3.322,0.105,0.457,4.895,0.031,REVOKED
scalability,1000,500,500,10,27,117,4,1654,4.013,2.735,0.042,0.281,4.288,0.015,REVOKED
