scenario,poller_interval_ms,scheduler_interval_ms,total_active_sessions,requested_affected_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
scalability,1000,500,500,10,3,33,1,811,7.223,4.109,0.297,0.495,6.49,0.097,REVOKED
scalability,1000,500,500,10,3,33,2,812,6.044,3.938,0.075,0.384,6.003,0.039,REVOKED
scalability,1000,500,500,10,3,33,3,813,5.147,3.459,0.079,0.319,5.223,0.027,REVOKED
scalability,1000,500,500,10,3,33,4,814,4.863,3.324,0.075,0.327,5.068,0.022,REVOKED
scalability,1000,500,500,10,3,33,5,815,4.468,3.023,0.089,0.295,4.728,0.02,REVOKED
scalability,1000,500,500,10,3,33,6,816,3.993,2.655,0.051,0.245,4.107,0.016,REVOKED
scalability,1000,500,500,10,3,33,7,817,4.288,2.961,0.079,0.271,3.972,0.018,REVOKED
scalability,1000,500,500,10,3,33,8,818,3.769,2.551,0.055,0.233,3.791,0.012,REVOKED
scalability,1000,500,500,10,3,33,9,819,3.526,2.402,0.035,0.278,4.561,0.022,REVOKED
scalability,1000,500,500,10,3,33,10,820,3.817,2.552,0.039,0.238,3.743,0.013,REVOKED
scalability,1000,500,500,10,4,34,1,821,7.375,4.266,0.291,0.477,6.845,0.096,REVOKED
scalability,1000,500,500,10,4,34,2,822,5.35,3.58,0.079,0.281,5.953,0.038,REVOKED
scalability,1000,500,500,10,4,34,3,823,5.179,3.499,0.089,0.313,5.216,0.034,REVOKED
scalability,1000,500,500,10,4,34,4,824,4.689,3.209,0.073,0.268,4.364,0.017,REVOKED
scalability,1000,500,500,10,4,34,5,825,3.827,2.552,0.038,0.249,4.006,0.009,REVOKED
scalability,1000,500,500,10,4,34,6,826,3.526,2.427,0.038,0.239,4.082,0.012,REVOKED
scalability,1000,500,500,10,4,34,7,827,3.565,2.444,0.037,0.24,3.8,0.011,REVOKED
scalability,1000,500,500,10,4,34,8,828,3.575,2.463,0.038,0.234,3.644,0.009,REVOKED
scalability,1000,500,500,10,4,34,9,829,3.48,2.376,0.028,0.256,3.648,0.01,REVOKED
scalability,1000,500,500,10,4,34,10,830,3.461,2.361,0.076,0.234,3.495,0.02,REVOKED
scalability,1000,500,500,10,5,35,1,831,5.235,3.341,0.286,0.415,6.12,0.07,REVOKED
scalability,1000,500,500,10,5,35,2,832,5.464,3.569,0.082,0.323,4.99,0.031,REVOKED
scalability,1000,500,500,10,5,35,3,833,4.526,2.978,0.089,0.284,4.306,0.043,REVOKED
scalability,1000,500,500,10,5,35,4,834,4.062,2.717,0.104,0.279,4.298,0.03,REVOKED
scalability,1000,500,500,10,5,35,5,835,3.416,2.286,0.051,0.207,3.559,0.013,REVOKED
scalability,1000,500,500,10,5,35,6,836,3.157,2.151,0.03,0.204,3.372,0.009,REVOKED
scalability,1000,500,500,10,5,35,7,837,3.177,2.146,0.076,0.199,3.043,0.021,REVOKED
scalability,1000,500,500,10,5,35,8,838,2.705,1.866,0.033,0.178,2.817,0.017,REVOKED
scalability,1000,500,500,10,5,35,9,839,2.563,1.758,0.025,0.184,2.922,0.01,REVOKED
scalability,1000,500,500,10,5,35,10,840,2.642,1.815,0.021,0.184,2.945,0.011,REVOKED
scalability,1000,500,500,10,6,36,1,841,4.386,2.885,0.109,0.281,4.584,0.043,REVOKED
scalability,1000,500,500,10,6,36,2,842,4.542,2.994,0.108,0.29,4.558,0.019,REVOKED
scalability,1000,500,500,10,6,36,3,843,3.808,2.564,0.05,0.246,4.109,0.015,REVOKED
scalability,1000,500,500,10,6,36,4,844,3.662,2.495,0.038,0.224,3.752,0.011,REVOKED
scalability,1000,500,500,10,6,36,5,845,3.583,2.452,0.035,0.234,3.779,0.01,REVOKED
scalability,1000,500,500,10,6,36,6,846,3.538,2.417,0.035,0.244,3.798,0.012,REVOKED
scalability,1000,500,500,10,6,36,7,847,3.513,2.382,0.04,0.213,3.771,0.011,REVOKED
scalability,1000,500,500,10,6,36,8,848,3.494,2.389,0.04,0.24,3.696,0.01,REVOKED
scalability,1000,500,500,10,6,36,9,849,3.452,2.341,0.031,0.217,3.737,0.01,REVOKED
scalability,1000,500,500,10,6,36,10,850,3.451,2.372,0.032,0.211,3.628,0.009,REVOKED
scalability,1000,500,500,10,7,37,1,851,3.785,2.426,0.114,0.264,4.353,0.032,REVOKED
scalability,1000,500,500,10,7,37,2,852,3.726,2.485,0.112,0.253,3.948,0.03,REVOKED
scalability,1000,500,500,10,7,37,3,853,3.661,2.464,0.094,0.25,3.875,0.054,REVOKED
scalability,1000,500,500,10,7,37,4,854,3.512,2.402,0.065,0.229,3.693,0.022,REVOKED
scalability,1000,500,500,10,7,37,5,855,3.389,2.26,0.055,0.239,3.957,0.033,REVOKED
scalability,1000,500,500,10,7,37,6,856,3.797,2.56,0.098,0.269,4.166,0.038,REVOKED
scalability,1000,500,500,10,7,37,7,857,3.993,2.68,0.129,0.286,4.153,0.033,REVOKED
scalability,1000,500,500,10,7,37,8,858,3.577,2.375,0.079,0.225,3.701,0.025,REVOKED
scalability,1000,500,500,10,7,37,9,859,3.367,2.26,0.074,0.241,3.702,0.023,REVOKED
scalability,1000,500,500,10,7,37,10,860,3.38,2.273,0.068,0.224,3.557,0.019,REVOKED
scalability,1000,500,500,10,8,38,1,861,5.406,3.531,0.112,0.321,5.403,0.042,REVOKED
scalability,1000,500,500,10,8,38,2,862,4.974,3.238,0.113,0.309,5.025,0.025,REVOKED
scalability,1000,500,500,10,8,38,3,863,4.645,3.197,0.066,0.27,4.337,0.018,REVOKED
scalability,1000,500,500,10,8,38,4,864,4.071,2.786,0.054,0.214,4.026,0.013,REVOKED
scalability,1000,500,500,10,8,38,5,865,3.608,2.426,0.046,0.246,3.738,0.009,REVOKED
scalability,1000,500,500,10,8,38,6,866,3.369,2.304,0.027,0.222,3.593,0.009,REVOKED
scalability,1000,500,500,10,8,38,7,867,3.358,2.262,0.054,0.21,3.522,0.008,REVOKED
scalability,1000,500,500,10,8,38,8,868,3.264,2.238,0.028,0.212,3.589,0.013,REVOKED
scalability,1000,500,500,10,8,38,9,869,3.451,2.37,0.039,0.215,3.557,0.011,REVOKED
scalability,1000,500,500,10,8,38,10,870,3.405,2.333,0.036,0.219,3.621,0.009,REVOKED
scalability,1000,500,500,10,9,39,1,871,5.116,3.289,0.115,0.442,5.291,0.027,REVOKED
scalability,1000,500,500,10,9,39,2,872,5.186,3.417,0.116,0.254,5.255,0.031,REVOKED
scalability,1000,500,500,10,9,39,3,873,5.171,3.399,0.095,0.34,4.823,0.018,REVOKED
scalability,1000,500,500,10,9,39,4,874,3.909,2.657,0.058,0.269,4.892,0.03,REVOKED
scalability,1000,500,500,10,9,39,5,875,4.099,2.567,0.058,0.231,4.15,0.047,REVOKED
scalability,1000,500,500,10,9,39,6,876,3.585,2.451,0.042,0.242,3.752,0.015,REVOKED
scalability,1000,500,500,10,9,39,7,877,3.497,2.339,0.039,0.216,3.729,0.008,REVOKED
scalability,1000,500,500,10,9,39,8,878,3.388,2.321,0.033,0.239,3.632,0.009,REVOKED
scalability,1000,500,500,10,9,39,9,879,3.412,2.337,0.031,0.206,3.666,0.009,REVOKED
scalability,1000,500,500,10,9,39,10,880,3.366,2.291,0.028,0.211,3.742,0.009,REVOKED
scalability,1000,500,500,10,10,40,1,881,4.404,2.813,0.098,0.48,5.26,0.035,REVOKED
scalability,1000,500,500,10,10,40,2,882,4.815,3.248,0.093,0.246,4.576,0.022,REVOKED
scalability,1000,500,500,10,10,40,3,883,4.621,3.098,0.088,0.299,4.256,0.013,REVOKED
scalability,1000,500,500,10,10,40,4,884,3.93,2.717,0.028,0.203,3.716,0.007,REVOKED
scalability,1000,500,500,10,10,40,5,885,3.413,2.319,0.034,0.27,4.389,0.015,REVOKED
scalability,1000,500,500,10,10,40,6,886,3.873,2.574,0.051,0.246,3.594,0.008,REVOKED
scalability,1000,500,500,10,10,40,7,887,3.389,2.297,0.037,0.222,5.319,0.012,REVOKED
scalability,1000,500,500,10,10,40,8,888,3.41,2.334,0.065,0.227,3.412,0.017,REVOKED
scalability,1000,500,500,10,10,40,9,889,3.047,2.092,0.024,0.189,3.257,0.01,REVOKED
scalability,1000,500,500,10,10,40,10,890,2.951,2.019,0.034,0.206,3.149,0.009,REVOKED
scalability,1000,500,500,10,11,41,1,891,7.336,4.214,0.289,0.515,6.956,0.054,REVOKED
scalability,1000,500,500,10,11,41,2,892,5.767,3.929,0.178,0.379,4.878,0.024,REVOKED
scalability,1000,500,500,10,11,41,3,893,3.721,2.519,0.071,0.255,3.858,0.013,REVOKED
scalability,1000,500,500,10,11,41,4,894,3.251,2.223,0.038,0.219,3.757,0.017,REVOKED
scalability,1000,500,500,10,11,41,5,895,3.523,2.365,0.084,0.241,3.598,0.011,REVOKED
scalability,1000,500,500,10,11,41,6,896,3.288,2.24,0.038,0.22,3.569,0.009,REVOKED
scalability,1000,500,500,10,11,41,7,897,3.327,2.272,0.031,0.221,3.464,0.007,REVOKED
scalability,1000,500,500,10,11,41,8,898,3.204,2.175,0.029,0.213,3.369,0.006,REVOKED
scalability,1000,500,500,10,11,41,9,899,3.137,2.148,0.029,0.207,3.384,0.007,REVOKED
scalability,1000,500,500,10,11,41,10,900,3.037,2.061,0.024,0.21,3.166,0.007,REVOKED
scalability,1000,500,500,10,12,42,1,901,6.028,3.808,0.301,0.474,6.709,0.062,REVOKED
scalability,1000,500,500,10,12,42,2,902,5.739,3.868,0.224,0.373,5.855,0.032,REVOKED
scalability,1000,500,500,10,12,42,3,903,4.977,3.367,0.107,0.339,4.448,0.021,REVOKED
scalability,1000,500,500,10,12,42,4,904,3.563,2.375,0.051,0.231,3.555,0.011,REVOKED
scalability,1000,500,500,10,12,42,5,905,3.248,2.215,0.035,0.227,3.437,0.007,REVOKED
scalability,1000,500,500,10,12,42,6,906,3.129,2.155,0.032,0.208,3.309,0.007,REVOKED
scalability,1000,500,500,10,12,42,7,907,3.081,2.066,0.028,0.247,3.164,0.019,REVOKED
scalability,1000,500,500,10,12,42,8,908,2.727,1.852,0.054,0.188,2.902,0.011,REVOKED
scalability,1000,500,500,10,12,42,9,909,2.688,1.819,0.04,0.171,2.819,0.01,REVOKED
scalability,1000,500,500,10,12,42,10,910,2.602,1.766,0.027,0.2,3.039,0.009,REVOKED
scalability,1000,500,500,10,13,43,1,911,6.902,3.842,0.284,0.464,6.291,0.059,REVOKED
scalability,1000,500,500,10,13,43,2,912,5.211,3.398,0.075,0.54,6.091,0.037,REVOKED
scalability,1000,500,500,10,13,43,3,913,4.634,2.891,0.091,0.265,3.808,0.027,REVOKED
scalability,1000,500,500,10,13,43,4,914,3.934,2.684,0.082,0.278,4.428,0.015,REVOKED
scalability,1000,500,500,10,13,43,5,915,3.605,2.485,0.044,0.28,3.916,0.011,REVOKED
scalability,1000,500,500,10,13,43,6,916,3.539,2.435,0.036,0.225,3.704,0.013,REVOKED
scalability,1000,500,500,10,13,43,7,917,4.173,3.055,0.046,0.215,3.727,0.009,REVOKED
scalability,1000,500,500,10,13,43,8,918,3.193,2.162,0.028,0.201,3.445,0.009,REVOKED
scalability,1000,500,500,10,13,43,9,919,2.932,1.997,0.024,0.214,3.197,0.008,REVOKED
scalability,1000,500,500,10,13,43,10,920,3.089,2.103,0.026,0.212,3.148,0.008,REVOKED
scalability,1000,500,500,10,14,44,1,921,6.896,3.58,0.288,0.498,6.507,0.056,REVOKED
scalability,1000,500,500,10,14,44,2,922,5.921,4.391,0.084,0.491,6.334,0.033,REVOKED
scalability,1000,500,500,10,14,44,3,923,5.153,3.49,0.078,0.344,5.134,0.013,REVOKED
scalability,1000,500,500,10,14,44,4,924,3.781,2.564,0.047,0.249,3.929,0.01,REVOKED
scalability,1000,500,500,10,14,44,5,925,3.64,2.479,0.04,0.249,3.813,0.007,REVOKED
scalability,1000,500,500,10,14,44,6,926,3.661,2.475,0.037,0.245,3.927,0.009,REVOKED
scalability,1000,500,500,10,14,44,7,927,3.608,2.458,0.032,0.235,3.703,0.006,REVOKED
scalability,1000,500,500,10,14,44,8,928,3.428,2.355,0.026,0.229,3.699,0.009,REVOKED
scalability,1000,500,500,10,14,44,9,929,3.516,2.388,0.036,0.23,3.71,0.01,REVOKED
scalability,1000,500,500,10,14,44,10,930,3.506,2.371,0.038,0.241,3.708,0.009,REVOKED
scalability,1000,500,500,10,15,45,1,931,8.2,4.348,0.305,0.577,7.983,0.071,REVOKED
scalability,1000,500,500,10,15,45,2,932,5.931,3.899,0.118,0.407,5.626,0.034,REVOKED
scalability,1000,500,500,10,15,45,3,933,4.908,3.265,0.08,0.245,4.402,0.018,REVOKED
scalability,1000,500,500,10,15,45,4,934,4.117,2.775,0.057,0.266,4.31,0.013,REVOKED
scalability,1000,500,500,10,15,45,5,935,3.766,2.521,0.037,0.243,3.939,0.008,REVOKED
scalability,1000,500,500,10,15,45,6,936,3.499,2.396,0.039,0.22,3.712,0.008,REVOKED
scalability,1000,500,500,10,15,45,7,937,3.527,2.415,0.041,0.226,3.78,0.009,REVOKED
scalability,1000,500,500,10,15,45,8,938,3.491,2.374,0.036,0.234,3.671,0.008,REVOKED
scalability,1000,500,500,10,15,45,9,939,3.447,2.353,0.042,0.224,3.72,0.007,REVOKED
scalability,1000,500,500,10,15,45,10,940,3.439,2.337,0.035,0.228,3.651,0.008,REVOKED
scalability,1000,500,500,10,16,46,1,941,7.701,4.232,0.278,0.582,8.258,0.066,REVOKED
scalability,1000,500,500,10,16,46,2,942,5.743,3.853,0.123,0.37,5.534,0.029,REVOKED
scalability,1000,500,500,10,16,46,3,943,5.08,3.447,0.084,0.344,4.741,0.023,REVOKED
scalability,1000,500,500,10,16,46,4,944,4.813,3.248,0.074,0.234,4.374,0.015,REVOKED
scalability,1000,500,500,10,16,46,5,945,4.18,2.84,0.076,0.275,4.091,0.01,REVOKED
scalability,1000,500,500,10,16,46,6,946,3.663,2.513,0.036,0.219,3.792,0.007,REVOKED
scalability,1000,500,500,10,16,46,7,947,3.461,2.344,0.033,0.233,3.663,0.007,REVOKED
scalability,1000,500,500,10,16,46,8,948,3.442,2.354,0.031,0.215,3.633,0.009,REVOKED
scalability,1000,500,500,10,16,46,9,949,3.566,2.402,0.037,0.231,3.709,0.009,REVOKED
scalability,1000,500,500,10,16,46,10,950,3.495,2.407,0.035,0.229,3.677,0.008,REVOKED
scalability,1000,500,500,10,17,47,1,951,6.7,4.222,0.291,0.47,7.245,0.072,REVOKED
scalability,1000,500,500,10,17,47,2,952,6.02,3.913,0.127,0.404,6.05,0.03,REVOKED
scalability,1000,500,500,10,17,47,3,953,5.212,3.535,0.083,0.328,5.18,0.023,REVOKED
scalability,1000,500,500,10,17,47,4,954,4.739,3.215,0.071,0.303,4.859,0.014,REVOKED
scalability,1000,500,500,10,17,47,5,955,3.88,2.61,0.038,0.245,3.95,0.01,REVOKED
scalability,1000,500,500,10,17,47,6,956,3.57,2.425,0.034,0.237,3.74,0.007,REVOKED
scalability,1000,500,500,10,17,47,7,957,3.422,2.322,0.032,0.231,4.034,0.015,REVOKED
scalability,1000,500,500,10,17,47,8,958,3.986,2.728,0.037,0.244,3.728,0.007,REVOKED
scalability,1000,500,500,10,17,47,9,959,3.499,2.415,0.038,0.234,3.63,0.007,REVOKED
scalability,1000,500,500,10,17,47,10,960,3.39,2.311,0.032,0.276,3.604,0.007,REVOKED
scalability,1000,500,500,10,18,48,1,961,6.46,4.064,0.337,0.555,7.31,0.069,REVOKED
scalability,1000,500,500,10,18,48,2,962,5.244,3.49,0.12,0.316,5.521,0.028,REVOKED
scalability,1000,500,500,10,18,48,3,963,4.832,3.259,0.08,0.295,5.098,0.025,REVOKED
scalability,1000,500,500,10,18,48,4,964,4.177,2.845,0.058,0.251,3.972,0.01,REVOKED
scalability,1000,500,500,10,18,48,5,965,3.644,2.463,0.033,0.223,3.883,0.008,REVOKED
scalability,1000,500,500,10,18,48,6,966,3.577,2.412,0.033,0.228,3.814,0.011,REVOKED
scalability,1000,500,500,10,18,48,7,967,3.739,2.584,0.037,0.239,3.815,0.008,REVOKED
scalability,1000,500,500,10,18,48,8,968,3.563,2.431,0.042,0.233,3.827,0.008,REVOKED
scalability,1000,500,500,10,18,48,9,969,3.521,2.416,0.04,0.247,3.76,0.008,REVOKED
scalability,1000,500,500,10,18,48,10,970,3.536,2.437,0.033,0.245,3.772,0.022,REVOKED
scalability,1000,500,500,10,19,49,1,971,6.137,3.791,0.171,0.413,7.672,0.034,REVOKED
scalability,1000,500,500,10,19,49,2,972,5.132,3.539,0.06,0.307,4.764,0.015,REVOKED
scalability,1000,500,500,10,19,49,3,973,3.766,2.467,0.037,0.237,3.96,0.023,REVOKED
scalability,1000,500,500,10,19,49,4,974,3.256,2.212,0.026,0.23,3.319,0.01,REVOKED
scalability,1000,500,500,10,19,49,5,975,3.283,2.262,0.021,0.212,3.424,0.008,REVOKED
scalability,1000,500,500,10,19,49,6,976,3.216,2.221,0.028,0.229,3.221,0.006,REVOKED
scalability,1000,500,500,10,19,49,7,977,2.775,1.881,0.035,0.173,2.95,0.006,REVOKED
scalability,1000,500,500,10,19,49,8,978,2.609,1.73,0.022,0.178,2.843,0.006,REVOKED
scalability,1000,500,500,10,19,49,9,979,2.719,1.884,0.023,0.184,2.996,0.009,REVOKED
scalability,1000,500,500,10,19,49,10,980,2.62,1.772,0.028,0.19,2.983,0.006,REVOKED
scalability,1000,500,500,10,20,50,1,981,6.176,3.88,0.326,0.449,6.763,0.067,REVOKED
scalability,1000,500,500,10,20,50,2,982,5.726,3.707,0.127,0.357,5.647,0.029,REVOKED
scalability,1000,500,500,10,20,50,3,983,4.588,3.096,0.063,0.261,4.05,0.015,REVOKED
scalability,1000,500,500,10,20,50,4,984,3.724,2.538,0.051,0.251,3.994,0.011,REVOKED
scalability,1000,500,500,10,20,50,5,985,3.355,2.222,0.038,0.226,3.537,0.008,REVOKED
scalability,1000,500,500,10,20,50,6,986,3.193,2.186,0.031,0.203,3.321,0.008,REVOKED
scalability,1000,500,500,10,20,50,7,987,3.088,2.124,0.029,0.215,3.534,0.02,REVOKED
scalability,1000,500,500,10,20,50,8,988,3.144,2.08,0.074,0.206,3.27,0.011,REVOKED
scalability,1000,500,500,10,20,50,9,989,3.042,2.097,0.03,0.231,3.299,0.009,REVOKED
scalability,1000,500,500,10,20,50,10,990,2.961,2.04,0.03,0.199,3.15,0.008,REVOKED
scalability,1000,500,500,10,21,51,1,991,6.172,3.794,0.229,0.645,7.541,0.07,REVOKED
scalability,1000,500,500,10,21,51,2,992,5.733,3.844,0.121,0.375,5.693,0.032,REVOKED
scalability,1000,500,500,10,21,51,3,993,4.867,3.316,0.086,0.341,5.06,0.016,REVOKED
scalability,1000,500,500,10,21,51,4,994,3.99,2.699,0.038,0.569,3.956,0.01,REVOKED
scalability,1000,500,500,10,21,51,5,995,3.705,2.533,0.038,0.262,3.808,0.009,REVOKED
scalability,1000,500,500,10,21,51,6,996,3.645,2.474,0.035,0.233,3.746,0.009,REVOKED
scalability,1000,500,500,10,21,51,7,997,3.584,2.428,0.041,0.233,3.718,0.007,REVOKED
scalability,1000,500,500,10,21,51,8,998,3.388,2.306,0.029,0.224,3.62,0.021,REVOKED
scalability,1000,500,500,10,21,51,9,999,3.102,2.094,0.072,0.209,3.275,0.01,REVOKED
scalability,1000,500,500,10,21,51,10,1000,2.967,2.011,0.038,0.2,3.148,0.009,REVOKED
scalability,1000,500,500,10,22,52,1,1001,6.92,4.336,0.279,0.52,7.183,0.06,REVOKED
scalability,1000,500,500,10,22,52,2,1002,6.487,4.327,0.161,0.342,5.185,0.044,REVOKED
scalability,1000,500,500,10,22,52,3,1003,4.207,2.821,0.076,0.277,4.162,0.022,REVOKED
scalability,1000,500,500,10,22,52,4,1004,3.82,2.59,0.067,0.287,3.984,0.046,REVOKED
scalability,1000,500,500,10,22,52,5,1005,3.706,2.541,0.056,0.252,3.996,0.014,REVOKED
scalability,1000,500,500,10,22,52,6,1006,3.441,2.288,0.059,0.229,3.529,0.011,REVOKED
scalability,1000,500,500,10,22,52,7,1007,3.255,2.22,0.054,0.222,3.979,0.032,REVOKED
scalability,1000,500,500,10,22,52,8,1008,3.669,2.431,0.126,0.239,3.656,0.023,REVOKED
scalability,1000,500,500,10,22,52,9,1009,3.313,2.317,0.046,0.221,3.275,0.01,REVOKED
scalability,1000,500,500,10,22,52,10,1010,3.385,2.412,0.039,0.271,3.251,0.011,REVOKED
scalability,1000,500,500,10,23,53,1,1011,6.386,4.059,0.309,0.451,6.256,0.052,REVOKED
scalability,1000,500,500,10,23,53,2,1012,6.048,4.196,0.128,0.397,5.846,0.031,REVOKED
scalability,1000,500,500,10,23,53,3,1013,4.79,3.09,0.082,0.344,5.047,0.02,REVOKED
scalability,1000,500,500,10,23,53,4,1014,4.489,3.019,0.093,0.253,4.052,0.011,REVOKED
scalability,1000,500,500,10,23,53,5,1015,3.682,2.486,0.046,0.224,3.588,0.008,REVOKED
scalability,1000,500,500,10,23,53,6,1016,3.297,2.233,0.032,0.209,3.423,0.006,REVOKED
scalability,1000,500,500,10,23,53,7,1017,3.216,2.157,0.041,0.234,3.696,0.015,REVOKED
scalability,1000,500,500,10,23,53,8,1018,2.858,1.925,0.049,0.196,2.954,0.009,REVOKED
scalability,1000,500,500,10,23,53,9,1019,2.652,1.796,0.038,0.186,2.921,0.007,REVOKED
scalability,1000,500,500,10,23,53,10,1020,2.625,1.778,0.027,0.178,2.835,0.008,REVOKED
scalability,1000,500,500,10,24,54,1,1021,7.185,4.162,0.29,0.54,6.766,0.059,REVOKED
scalability,1000,500,500,10,24,54,2,1022,6.685,4.433,0.136,0.4,6.131,0.029,REVOKED
scalability,1000,500,500,10,24,54,3,1023,5.151,3.487,0.083,0.32,5.156,0.02,REVOKED
scalability,1000,500,500,10,24,54,4,1024,4.422,2.918,0.066,0.272,4.294,0.012,REVOKED
scalability,1000,500,500,10,24,54,5,1025,3.645,2.469,0.038,0.241,3.787,0.007,REVOKED
scalability,1000,500,500,10,24,54,6,1026,3.532,2.411,0.031,0.224,3.729,0.007,REVOKED
scalability,1000,500,500,10,24,54,7,1027,3.567,2.433,0.036,0.248,3.688,0.007,REVOKED
scalability,1000,500,500,10,24,54,8,1028,3.512,2.382,0.045,0.231,3.653,0.008,REVOKED
scalability,1000,500,500,10,24,54,9,1029,3.498,2.395,0.031,0.229,3.646,0.008,REVOKED
scalability,1000,500,500,10,24,54,10,1030,3.389,2.319,0.031,0.224,3.618,0.015,REVOKED
scalability,1000,500,500,10,25,55,1,1031,6.688,4.22,0.287,0.484,6.956,0.063,REVOKED
scalability,1000,500,500,10,25,55,2,1032,6.343,4.112,0.141,0.42,5.057,0.03,REVOKED
scalability,1000,500,500,10,25,55,3,1033,4.788,3.264,0.149,0.368,4.692,0.018,REVOKED
scalability,1000,500,500,10,25,55,4,1034,4.029,2.739,0.04,0.269,4.279,0.009,REVOKED
scalability,1000,500,500,10,25,55,5,1035,3.92,2.696,0.028,0.246,4.003,0.009,REVOKED
scalability,1000,500,500,10,25,55,6,1036,3.662,2.514,0.026,0.268,3.673,0.009,REVOKED
scalability,1000,500,500,10,25,55,7,1037,3.69,2.544,0.035,0.28,3.972,0.008,REVOKED
scalability,1000,500,500,10,25,55,8,1038,3.705,2.578,0.028,0.265,3.739,0.007,REVOKED
scalability,1000,500,500,10,25,55,9,1039,3.53,2.407,0.028,0.27,3.792,0.008,REVOKED
scalability,1000,500,500,10,25,55,10,1040,3.42,2.35,0.033,0.238,3.302,0.006,REVOKED
scalability,1000,500,500,10,26,56,1,1041,5.656,3.256,0.283,0.39,7.533,0.063,REVOKED
scalability,1000,500,500,10,26,56,2,1042,5.492,3.656,0.123,0.35,5.088,0.027,REVOKED
scalability,1000,500,500,10,26,56,3,1043,5.694,3.78,0.117,0.33,4.855,0.026,REVOKED
scalability,1000,500,500,10,26,56,4,1044,4.234,2.838,0.054,0.227,3.705,0.011,REVOKED
scalability,1000,500,500,10,26,56,5,1045,3.354,2.277,0.042,0.23,3.422,0.009,REVOKED
scalability,1000,500,500,10,26,56,6,1046,3.305,2.236,0.036,0.227,3.383,0.006,REVOKED
scalability,1000,500,500,10,26,56,7,1047,3.209,2.161,0.083,0.227,3.07,0.015,REVOKED
scalability,1000,500,500,10,26,56,8,1048,2.736,1.869,0.04,0.213,3.314,0.009,REVOKED
scalability,1000,500,500,10,26,56,9,1049,3.024,2.094,0.029,0.191,3.331,0.008,REVOKED
scalability,1000,500,500,10,26,56,10,1050,2.968,2.031,0.027,0.218,3.296,0.007,REVOKED
scalability,1000,500,500,10,27,57,1,1051,6.368,4.137,0.158,0.509,6.552,0.033,REVOKED
scalability,1000,500,500,10,27,57,2,1052,5.274,3.528,0.057,0.36,5.526,0.016,REVOKED
scalability,1000,500,500,10,27,57,3,1053,4.31,2.888,0.045,0.255,4.678,0.011,REVOKED
scalability,1000,500,500,10,27,57,4,1054,4.058,2.536,0.073,0.524,7.769,0.013,REVOKED
scalability,1000,500,500,10,27,57,5,1055,3.886,2.643,0.039,0.247,4.015,0.007,REVOKED
scalability,1000,500,500,10,27,57,6,1056,3.717,2.571,0.035,0.238,3.724,0.007,REVOKED
scalability,1000,500,500,10,27,57,7,1057,3.471,2.407,0.025,0.238,3.64,0.007,REVOKED
scalability,1000,500,500,10,27,57,8,1058,3.368,2.339,0.025,0.201,3.288,0.006,REVOKED
