scenario,poller_interval_ms,scheduler_interval_ms,total_active_sessions,requested_affected_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
scalability,1000,500,100,10,2,32,10,410,3.437,2.37,0.032,0.219,3.65,0.009,REVOKED
scalability,1000,500,100,10,3,33,1,411,5.874,3.659,0.282,0.46,6.802,0.059,REVOKED
scalability,1000,500,100,10,3,33,2,412,5.869,3.83,0.147,0.376,5.171,0.032,REVOKED
scalability,1000,500,100,10,3,33,3,413,4.826,3.149,0.099,0.245,3.779,0.009,REVOKED
scalability,1000,500,100,10,3,33,4,414,4.279,2.987,0.035,0.538,4.148,0.018,REVOKED
scalability,1000,500,100,10,3,33,5,415,6.719,5.129,0.093,0.364,5.345,0.036,REVOKED
scalability,1000,500,100,10,3,33,6,416,4.494,3.173,0.094,0.284,4.212,0.015,REVOKED
scalability,1000,500,100,10,3,33,7,417,3.524,2.439,0.043,0.24,3.869,0.012,REVOKED
scalability,1000,500,100,10,3,33,8,418,3.556,2.438,0.036,0.233,3.729,0.01,REVOKED
scalability,1000,500,100,10,3,33,9,419,3.429,2.346,0.034,0.237,3.607,0.011,REVOKED
scalability,1000,500,100,10,3,33,10,420,3.399,2.308,0.035,0.21,3.596,0.009,REVOKED
scalability,1000,500,100,10,4,34,1,421,6.66,4.295,0.287,0.535,7.086,0.081,REVOKED
scalability,1000,500,100,10,4,34,2,422,6.313,4.138,0.129,0.4,6.027,0.036,REVOKED
scalability,1000,500,100,10,4,34,3,423,5.121,3.443,0.1,0.35,5.157,0.021,REVOKED
scalability,1000,500,100,10,4,34,4,424,4.693,3.188,0.057,0.283,4.34,0.018,REVOKED
scalability,1000,500,100,10,4,34,5,425,3.764,2.521,0.042,0.245,4.001,0.011,REVOKED
scalability,1000,500,100,10,4,34,6,426,3.745,2.573,0.039,0.237,3.762,0.01,REVOKED
scalability,1000,500,100,10,4,34,7,427,3.583,2.483,0.033,0.224,3.84,0.011,REVOKED
scalability,1000,500,100,10,4,34,8,428,4.001,2.881,0.055,0.229,3.965,0.019,REVOKED
scalability,1000,500,100,10,4,34,9,429,3.531,2.416,0.047,0.231,3.722,0.009,REVOKED
scalability,1000,500,100,10,4,34,10,430,3.432,2.298,0.032,0.21,3.72,0.021,REVOKED
scalability,1000,500,100,10,5,35,1,431,6.374,3.936,0.289,0.532,6.754,0.067,REVOKED
scalability,1000,500,100,10,5,35,2,432,5.946,3.89,0.14,0.375,5.583,0.035,REVOKED
scalability,1000,500,100,10,5,35,3,433,4.804,3.262,0.094,0.305,4.814,0.025,REVOKED
scalability,1000,500,100,10,5,35,4,434,4.473,3.072,0.082,0.297,4.83,0.02,REVOKED
scalability,1000,500,100,10,5,35,5,435,3.846,2.596,0.059,0.252,4.035,0.015,REVOKED
scalability,1000,500,100,10,5,35,6,436,3.457,2.316,0.036,0.228,3.557,0.011,REVOKED
scalability,1000,500,100,10,5,35,7,437,3.422,2.349,0.039,0.209,3.472,0.009,REVOKED
scalability,1000,500,100,10,5,35,8,438,3.116,2.139,0.028,0.213,3.492,0.01,REVOKED
scalability,1000,500,100,10,5,35,9,439,3.13,2.134,0.035,0.219,3.428,0.01,REVOKED
scalability,1000,500,100,10,5,35,10,440,3.076,2.095,0.035,0.192,3.201,0.007,REVOKED
scalability,1000,500,100,10,6,36,1,441,6.41,4.026,0.288,0.461,5.876,0.057,REVOKED
scalability,1000,500,100,10,6,36,2,442,5.673,3.699,0.103,0.393,5.625,0.033,REVOKED
scalability,1000,500,100,10,6,36,3,443,4.802,3.251,0.094,0.329,4.951,0.02,REVOKED
scalability,1000,500,100,10,6,36,4,444,3.787,2.54,0.083,0.248,3.925,0.013,REVOKED
scalability,1000,500,100,10,6,36,5,445,3.342,2.286,0.042,0.23,3.636,0.011,REVOKED
scalability,1000,500,100,10,6,36,6,446,3.232,2.197,0.04,0.268,3.42,0.009,REVOKED
scalability,1000,500,100,10,6,36,7,447,3.216,2.114,0.082,0.212,3.161,0.021,REVOKED
scalability,1000,500,100,10,6,36,8,448,2.741,1.864,0.039,0.178,2.966,0.012,REVOKED
scalability,1000,500,100,10,6,36,9,449,3.559,2.592,0.038,0.181,2.928,0.009,REVOKED
scalability,1000,500,100,10,6,36,10,450,2.699,1.853,0.024,0.196,2.852,0.01,REVOKED
scalability,1000,500,100,10,7,37,1,451,6.855,3.895,0.291,0.456,5.373,0.059,REVOKED
scalability,1000,500,100,10,7,37,2,452,5.755,3.604,0.104,0.398,4.745,0.048,REVOKED
scalability,1000,500,100,10,7,37,3,453,4.417,3.077,0.129,0.289,4.079,0.03,REVOKED
scalability,1000,500,100,10,7,37,4,454,3.449,2.299,0.054,0.238,3.624,0.017,REVOKED
scalability,1000,500,100,10,7,37,5,455,3.235,2.197,0.031,0.223,3.533,0.019,REVOKED
scalability,1000,500,100,10,7,37,6,456,3.101,2.11,0.034,0.231,3.62,0.012,REVOKED
scalability,1000,500,100,10,7,37,7,457,3.344,2.218,0.03,0.228,3.503,0.013,REVOKED
scalability,1000,500,100,10,7,37,8,458,3.087,2.155,0.025,0.185,3.248,0.01,REVOKED
scalability,1000,500,100,10,7,37,9,459,2.774,1.9,0.029,0.179,2.952,0.008,REVOKED
scalability,1000,500,100,10,7,37,10,460,2.694,1.794,0.031,0.176,2.901,0.007,REVOKED
scalability,1000,500,100,10,8,38,1,461,6.211,3.886,0.29,0.448,5.967,0.061,REVOKED
scalability,1000,500,100,10,8,38,2,462,6.783,4.41,0.155,0.386,5.945,0.036,REVOKED
scalability,1000,500,100,10,8,38,3,463,4.834,3.246,0.082,0.312,4.927,0.026,REVOKED
scalability,1000,500,100,10,8,38,4,464,4.312,2.977,0.047,0.232,3.66,0.014,REVOKED
scalability,1000,500,100,10,8,38,5,465,3.361,2.281,0.042,0.242,3.682,0.012,REVOKED
scalability,1000,500,100,10,8,38,6,466,3.33,2.291,0.04,0.228,3.565,0.01,REVOKED
scalability,1000,500,100,10,8,38,7,467,3.436,2.293,0.041,0.222,3.493,0.011,REVOKED
scalability,1000,500,100,10,8,38,8,468,3.107,2.122,0.036,0.199,3.45,0.008,REVOKED
scalability,1000,500,100,10,8,38,9,469,3.117,2.109,0.084,0.19,3.123,0.02,REVOKED
scalability,1000,500,100,10,8,38,10,470,2.678,1.813,0.039,0.189,2.894,0.01,REVOKED
scalability,1000,500,100,10,9,39,1,471,7.072,4.04,0.174,0.508,8.449,0.043,REVOKED
scalability,1000,500,100,10,9,39,2,472,4.933,3.132,0.065,0.305,4.628,0.02,REVOKED
scalability,1000,500,100,10,9,39,3,473,3.871,2.576,0.031,0.259,3.828,0.011,REVOKED
scalability,1000,500,100,10,9,39,4,474,3.528,2.43,0.025,0.234,4.364,0.067,REVOKED
scalability,1000,500,100,10,9,39,5,475,3.609,2.411,0.028,0.223,3.836,0.032,REVOKED
scalability,1000,500,100,10,9,39,6,476,3.275,2.237,0.027,0.209,3.426,0.008,REVOKED
scalability,1000,500,100,10,9,39,7,477,3.429,2.418,0.033,0.208,3.503,0.006,REVOKED
scalability,1000,500,100,10,9,39,8,478,3.291,2.309,0.024,0.23,3.634,0.006,REVOKED
scalability,1000,500,100,10,9,39,9,479,3.265,2.249,0.023,0.23,3.496,0.006,REVOKED
scalability,1000,500,100,10,9,39,10,480,3.316,2.294,0.02,0.215,3.554,0.006,REVOKED
scalability,1000,500,100,10,10,40,1,481,6.531,4.1,0.307,0.463,7.128,0.067,REVOKED
scalability,1000,500,100,10,10,40,2,482,6.349,4.209,0.127,0.392,5.892,0.028,REVOKED
scalability,1000,500,100,10,10,40,3,483,5.039,3.353,0.094,0.325,4.609,0.01,REVOKED
scalability,1000,500,100,10,10,40,4,484,4.235,2.846,0.058,0.248,3.784,0.008,REVOKED
scalability,1000,500,100,10,10,40,5,485,3.269,2.227,0.034,0.201,3.579,0.007,REVOKED
scalability,1000,500,100,10,10,40,6,486,3.177,2.16,0.033,0.2,3.31,0.01,REVOKED
scalability,1000,500,100,10,10,40,7,487,3.186,2.186,0.033,0.215,3.297,0.006,REVOKED
scalability,1000,500,100,10,10,40,8,488,3.099,2.097,0.075,0.223,3.023,0.016,REVOKED
scalability,1000,500,100,10,10,40,9,489,2.633,1.794,0.03,0.18,2.921,0.009,REVOKED
scalability,1000,500,100,10,10,40,10,490,2.758,1.821,0.035,0.179,2.852,0.007,REVOKED
scalability,1000,500,100,10,11,41,1,491,6.113,3.841,0.283,0.462,5.91,0.045,REVOKED
scalability,1000,500,100,10,11,41,2,492,6.842,4.562,0.134,0.392,5.834,0.03,REVOKED
scalability,1000,500,100,10,11,41,3,493,5.004,3.314,0.085,0.319,5.028,0.021,REVOKED
scalability,1000,500,100,10,11,41,4,494,4.192,2.817,0.061,0.257,3.913,0.012,REVOKED
scalability,1000,500,100,10,11,41,5,495,3.405,2.305,0.039,0.233,3.603,0.017,REVOKED
scalability,1000,500,100,10,11,41,6,496,3.425,2.29,0.086,0.218,3.426,0.023,REVOKED
scalability,1000,500,100,10,11,41,7,497,3.159,2.097,0.09,0.217,3.136,0.01,REVOKED
scalability,1000,500,100,10,11,41,8,498,3.066,2.055,0.04,0.204,3.308,0.008,REVOKED
scalability,1000,500,100,10,11,41,9,499,3.15,2.235,0.029,0.183,3.192,0.007,REVOKED
scalability,1000,500,100,10,11,41,10,500,2.877,2.0,0.033,0.193,3.057,0.007,REVOKED
scalability,1000,500,100,10,12,42,1,501,7.182,4.099,0.296,0.475,6.491,0.07,REVOKED
scalability,1000,500,100,10,12,42,2,502,6.729,4.442,0.135,0.398,6.071,0.025,REVOKED
scalability,1000,500,100,10,12,42,3,503,4.732,3.235,0.045,0.335,4.266,0.015,REVOKED
scalability,1000,500,100,10,12,42,4,504,3.463,2.367,0.049,0.224,3.638,0.011,REVOKED
scalability,1000,500,100,10,12,42,5,505,3.331,2.252,0.036,0.229,3.617,0.012,REVOKED
scalability,1000,500,100,10,12,42,6,506,3.279,2.229,0.037,0.228,3.566,0.008,REVOKED
scalability,1000,500,100,10,12,42,7,507,3.256,2.243,0.037,0.196,3.48,0.007,REVOKED
scalability,1000,500,100,10,12,42,8,508,3.335,2.262,0.08,0.299,3.498,0.015,REVOKED
scalability,1000,500,100,10,12,42,9,509,3.14,2.104,0.039,0.188,3.016,0.009,REVOKED
scalability,1000,500,100,10,12,42,10,510,2.704,1.832,0.029,0.194,2.937,0.007,REVOKED
scalability,1000,500,100,10,13,43,1,511,7.084,4.03,0.282,0.463,6.339,0.061,REVOKED
scalability,1000,500,100,10,13,43,2,512,5.521,3.613,0.143,0.445,5.795,0.025,REVOKED
scalability,1000,500,100,10,13,43,3,513,4.884,3.261,0.079,0.32,4.848,0.018,REVOKED
scalability,1000,500,100,10,13,43,4,514,4.075,2.655,0.061,0.265,3.838,0.009,REVOKED
scalability,1000,500,100,10,13,43,5,515,3.379,2.317,0.037,0.229,3.592,0.009,REVOKED
scalability,1000,500,100,10,13,43,6,516,3.186,2.166,0.039,0.224,3.433,0.01,REVOKED
scalability,1000,500,100,10,13,43,7,517,3.15,2.145,0.036,0.216,3.345,0.006,REVOKED
scalability,1000,500,100,10,13,43,8,518,3.103,2.154,0.025,0.196,3.328,0.008,REVOKED
scalability,1000,500,100,10,13,43,9,519,3.094,2.096,0.031,0.226,3.288,0.006,REVOKED
scalability,1000,500,100,10,13,43,10,520,2.972,1.962,0.085,0.219,3.021,0.016,REVOKED
scalability,1000,500,100,10,14,44,1,521,6.326,4.352,0.298,0.552,7.122,0.06,REVOKED
scalability,1000,500,100,10,14,44,2,522,5.197,3.597,0.108,0.343,5.167,0.025,REVOKED
scalability,1000,500,100,10,14,44,3,523,4.537,3.096,0.079,0.312,4.898,0.019,REVOKED
scalability,1000,500,100,10,14,44,4,524,4.754,3.247,0.071,0.319,4.603,0.011,REVOKED
scalability,1000,500,100,10,14,44,5,525,3.315,2.251,0.042,0.224,3.745,0.006,REVOKED
scalability,1000,500,100,10,14,44,6,526,3.115,2.085,0.036,0.186,3.493,0.006,REVOKED
scalability,1000,500,100,10,14,44,7,527,3.049,2.075,0.028,0.246,3.638,0.015,REVOKED
scalability,1000,500,100,10,14,44,8,528,2.875,1.851,0.05,0.202,3.025,0.009,REVOKED
scalability,1000,500,100,10,14,44,9,529,2.633,1.792,0.032,0.18,2.946,0.007,REVOKED
scalability,1000,500,100,10,14,44,10,530,2.632,1.796,0.036,0.172,2.925,0.007,REVOKED
scalability,1000,500,100,10,15,45,1,531,6.986,3.882,0.304,0.478,6.307,0.05,REVOKED
scalability,1000,500,100,10,15,45,2,532,5.962,4.271,0.138,0.454,6.149,0.029,REVOKED
scalability,1000,500,100,10,15,45,3,533,4.738,3.247,0.082,0.32,5.046,0.02,REVOKED
scalability,1000,500,100,10,15,45,4,534,4.054,2.705,0.059,0.252,3.912,0.01,REVOKED
scalability,1000,500,100,10,15,45,5,535,3.433,2.383,0.039,0.227,3.656,0.009,REVOKED
scalability,1000,500,100,10,15,45,6,536,3.305,2.281,0.033,0.205,3.411,0.01,REVOKED
scalability,1000,500,100,10,15,45,7,537,3.29,2.252,0.048,0.208,3.374,0.006,REVOKED
scalability,1000,500,100,10,15,45,8,538,3.15,2.137,0.079,0.224,3.131,0.017,REVOKED
scalability,1000,500,100,10,15,45,9,539,3.192,2.179,0.042,0.21,3.391,0.011,REVOKED
scalability,1000,500,100,10,15,45,10,540,3.049,2.071,0.036,0.206,3.216,0.008,REVOKED
scalability,1000,500,100,10,16,46,1,541,6.139,3.907,0.301,0.442,5.68,0.022,REVOKED
scalability,1000,500,100,10,16,46,2,542,5.354,3.541,0.058,0.349,5.025,0.016,REVOKED
scalability,1000,500,100,10,16,46,3,543,3.827,2.565,0.035,0.298,4.418,0.009,REVOKED
scalability,1000,500,100,10,16,46,4,544,3.813,2.595,0.028,0.237,3.897,0.006,REVOKED
scalability,1000,500,100,10,16,46,5,545,3.487,2.371,0.025,0.24,3.756,0.007,REVOKED
scalability,1000,500,100,10,16,46,6,546,3.536,2.378,0.026,0.243,3.7,0.006,REVOKED
scalability,1000,500,100,10,16,46,7,547,3.529,2.436,0.024,0.251,3.486,0.007,REVOKED
scalability,1000,500,100,10,16,46,8,548,3.019,2.081,0.025,0.203,3.234,0.006,REVOKED
scalability,1000,500,100,10,16,46,9,549,2.978,2.037,0.023,0.201,3.213,0.007,REVOKED
scalability,1000,500,100,10,16,46,10,550,2.925,2.022,0.027,0.202,3.226,0.007,REVOKED
scalability,1000,500,100,10,17,47,1,551,6.321,3.595,0.29,0.479,6.248,0.062,REVOKED
scalability,1000,500,100,10,17,47,2,552,6.904,4.573,0.154,0.408,6.024,0.027,REVOKED
scalability,1000,500,100,10,17,47,3,553,4.841,3.245,0.097,0.348,5.156,0.021,REVOKED
scalability,1000,500,100,10,17,47,4,554,4.572,3.11,0.057,0.271,4.341,0.012,REVOKED
scalability,1000,500,100,10,17,47,5,555,4.076,2.785,0.049,0.241,3.941,0.007,REVOKED
scalability,1000,500,100,10,17,47,6,556,3.651,2.505,0.033,0.224,3.857,0.008,REVOKED
scalability,1000,500,100,10,17,47,7,557,3.622,2.485,0.033,0.23,3.784,0.007,REVOKED
scalability,1000,500,100,10,17,47,8,558,3.552,2.43,0.033,0.235,3.783,0.008,REVOKED
scalability,1000,500,100,10,17,47,9,559,3.819,2.577,0.04,0.233,3.753,0.009,REVOKED
scalability,1000,500,100,10,17,47,10,560,3.571,2.434,0.037,0.229,3.654,0.007,REVOKED
scalability,1000,500,100,10,18,48,1,561,7.136,4.084,0.289,0.511,6.182,0.045,REVOKED
scalability,1000,500,100,10,18,48,2,562,8.0,4.935,0.137,0.47,6.279,0.032,REVOKED
scalability,1000,500,100,10,18,48,3,563,5.255,3.571,0.083,0.361,5.412,0.021,REVOKED
scalability,1000,500,100,10,18,48,4,564,4.892,3.306,0.088,0.333,4.87,0.012,REVOKED
scalability,1000,500,100,10,18,48,5,565,4.13,2.822,0.054,0.275,4.076,0.009,REVOKED
scalability,1000,500,100,10,18,48,6,566,3.687,2.535,0.035,0.236,8.613,0.017,REVOKED
scalability,1000,500,100,10,18,48,7,567,3.65,2.464,0.044,0.235,3.833,0.007,REVOKED
scalability,1000,500,100,10,18,48,8,568,3.705,2.478,0.047,0.225,3.635,0.007,REVOKED
scalability,1000,500,100,10,18,48,9,569,3.473,2.342,0.073,0.25,3.404,0.015,REVOKED
scalability,1000,500,100,10,18,48,10,570,3.061,2.08,0.047,0.21,3.216,0.009,REVOKED
scalability,1000,500,100,10,19,49,1,571,6.795,4.238,0.262,0.475,5.921,0.045,REVOKED
scalability,1000,500,100,10,19,49,2,572,6.911,4.519,0.166,0.4,6.099,0.027,REVOKED
scalability,1000,500,100,10,19,49,3,573,4.48,2.877,0.075,0.27,4.132,0.017,REVOKED
scalability,1000,500,100,10,19,49,4,574,4.153,2.834,0.055,0.273,4.328,0.009,REVOKED
scalability,1000,500,100,10,19,49,5,575,4.114,2.784,0.067,0.249,3.991,0.009,REVOKED
scalability,1000,500,100,10,19,49,6,576,3.636,2.471,0.036,0.235,3.761,0.007,REVOKED
scalability,1000,500,100,10,19,49,7,577,3.51,2.41,0.029,0.223,3.783,0.008,REVOKED
scalability,1000,500,100,10,19,49,8,578,3.628,2.469,0.037,0.217,3.723,0.007,REVOKED
scalability,1000,500,100,10,19,49,9,579,3.54,2.456,0.035,0.204,3.707,0.007,REVOKED
scalability,1000,500,100,10,19,49,10,580,3.514,2.389,0.03,0.229,3.609,0.006,REVOKED
scalability,1000,500,100,10,20,50,1,581,7.015,4.106,0.291,0.479,7.38,0.067,REVOKED
scalability,1000,500,100,10,20,50,2,582,6.996,4.687,0.084,0.388,6.089,0.027,REVOKED
scalability,1000,500,100,10,20,50,3,583,5.1,3.427,0.091,0.314,5.132,0.018,REVOKED
scalability,1000,500,100,10,20,50,4,584,4.795,3.212,0.083,0.317,4.304,0.011,REVOKED
scalability,1000,500,100,10,20,50,5,585,3.959,2.703,0.04,0.244,3.925,0.007,REVOKED
scalability,1000,500,100,10,20,50,6,586,3.743,2.583,0.041,0.244,3.867,0.009,REVOKED
scalability,1000,500,100,10,20,50,7,587,3.587,2.441,0.036,0.223,3.671,0.006,REVOKED
scalability,1000,500,100,10,20,50,8,588,3.501,2.376,0.027,0.233,3.699,0.008,REVOKED
scalability,1000,500,100,10,20,50,9,589,3.548,2.404,0.036,0.24,3.831,0.008,REVOKED
scalability,1000,500,100,10,20,50,10,590,3.487,2.371,0.035,0.222,3.668,0.006,REVOKED
scalability,1000,500,100,10,21,51,1,591,7.19,4.174,0.298,0.469,6.431,0.042,REVOKED
scalability,1000,500,100,10,21,51,2,592,6.719,4.204,0.141,0.424,5.574,0.031,REVOKED
scalability,1000,500,100,10,21,51,3,593,5.265,3.573,0.091,0.349,5.279,0.021,REVOKED
scalability,1000,500,100,10,21,51,4,594,4.684,3.206,0.053,0.269,4.326,0.012,REVOKED
scalability,1000,500,100,10,21,51,5,595,3.788,2.539,0.046,0.251,3.967,0.01,REVOKED
scalability,1000,500,100,10,21,51,6,596,3.722,2.532,0.04,0.229,3.731,0.007,REVOKED
scalability,1000,500,100,10,21,51,7,597,3.556,2.415,0.032,0.223,4.09,0.016,REVOKED
scalability,1000,500,100,10,21,51,8,598,3.925,2.639,0.041,0.223,3.69,0.008,REVOKED
scalability,1000,500,100,10,21,51,9,599,3.456,2.364,0.029,0.227,3.653,0.006,REVOKED
scalability,1000,500,100,10,21,51,10,600,3.514,2.407,0.079,0.233,3.385,0.015,REVOKED
scalability,1000,500,100,10,22,52,1,601,6.651,4.254,0.311,0.496,6.03,0.041,REVOKED
scalability,1000,500,100,10,22,52,2,602,6.757,4.532,0.135,0.435,5.906,0.025,REVOKED
scalability,1000,500,100,10,22,52,3,603,5.204,3.541,0.076,0.337,4.407,0.017,REVOKED
scalability,1000,500,100,10,22,52,4,604,3.983,2.752,0.036,0.255,3.897,0.009,REVOKED
scalability,1000,500,100,10,22,52,5,605,3.681,2.515,0.039,0.246,3.785,0.007,REVOKED
scalability,1000,500,100,10,22,52,6,606,3.512,2.409,0.034,0.22,3.684,0.017,REVOKED
scalability,1000,500,100,10,22,52,7,607,4.061,2.742,0.045,0.236,3.854,0.007,REVOKED
scalability,1000,500,100,10,22,52,8,608,3.482,2.384,0.027,0.229,3.717,0.009,REVOKED
scalability,1000,500,100,10,22,52,9,609,3.539,2.43,0.039,0.234,3.73,0.008,REVOKED
scalability,1000,500,100,10,22,52,10,610,3.499,2.358,0.08,0.285,3.345,0.015,REVOKED
scalability,1000,500,100,10,23,53,1,611,6.675,4.297,0.3,0.487,6.416,0.044,REVOKED
scalability,1000,500,100,10,23,53,2,612,7.169,4.195,0.16,0.515,6.379,0.032,REVOKED
scalability,1000,500,100,10,23,53,3,613,5.2,3.466,0.088,0.349,4.872,0.018,REVOKED
scalability,1000,500,100,10,23,53,4,614,4.085,2.809,0.058,0.269,4.281,0.009,REVOKED
scalability,1000,500,100,10,23,53,5,615,3.702,2.506,0.04,0.262,3.803,0.007,REVOKED
scalability,1000,500,100,10,23,53,6,616,3.466,2.377,0.029,0.219,3.597,0.006,REVOKED
scalability,1000,500,100,10,23,53,7,617,3.462,2.381,0.029,0.239,3.77,0.009,REVOKED
scalability,1000,500,100,10,23,53,8,618,3.581,2.425,0.046,0.236,3.718,0.007,REVOKED
scalability,1000,500,100,10,23,53,9,619,3.367,2.281,0.03,0.221,3.555,0.006,REVOKED
scalability,1000,500,100,10,23,53,10,620,3.383,2.323,0.031,0.221,3.605,0.017,REVOKED
scalability,1000,500,100,10,24,54,1,621,7.547,4.302,0.291,0.465,6.009,0.051,REVOKED
scalability,1000,500,100,10,24,54,2,622,6.188,4.288,0.136,0.439,6.158,0.028,REVOKED
scalability,1000,500,100,10,24,54,3,623,4.936,3.231,0.094,0.33,4.949,0.019,REVOKED
scalability,1000,500,100,10,24,54,4,624,3.877,2.562,0.051,0.258,3.991,0.008,REVOKED
scalability,1000,500,100,10,24,54,5,625,3.329,2.295,0.035,0.207,3.469,0.008,REVOKED
scalability,1000,500,100,10,24,54,6,626,3.264,2.195,0.034,0.216,3.402,0.009,REVOKED
scalability,1000,500,100,10,24,54,7,627,3.2,2.154,0.087,0.226,3.055,0.016,REVOKED
scalability,1000,500,100,10,24,54,8,628,2.766,1.841,0.028,0.2,2.927,0.009,REVOKED
scalability,1000,500,100,10,24,54,9,629,2.692,1.804,0.03,0.191,2.967,0.011,REVOKED
scalability,1000,500,100,10,24,54,10,630,2.721,1.834,0.034,0.182,2.845,0.008,REVOKED
scalability,1000,500,100,10,25,55,1,631,5.415,3.538,0.092,0.349,5.008,0.018,REVOKED
scalability,1000,500,100,10,25,55,2,632,4.064,2.804,0.052,0.257,4.057,0.01,REVOKED
scalability,1000,500,100,10,25,55,3,633,3.737,2.54,0.034,0.25,3.904,0.009,REVOKED
scalability,1000,500,100,10,25,55,4,634,3.203,2.189,0.023,0.265,3.219,0.006,REVOKED
scalability,1000,500,100,10,25,55,5,635,3.031,2.075,0.033,0.201,3.176,0.005,REVOKED
scalability,1000,500,100,10,25,55,6,636,3.021,2.067,0.023,0.207,3.139,0.008,REVOKED
scalability,1000,500,100,10,25,55,7,637,2.911,2.034,0.029,0.191,2.936,0.008,REVOKED
scalability,1000,500,100,10,25,55,8,638,2.666,1.823,0.029,0.186,2.862,0.008,REVOKED
scalability,1000,500,100,10,25,55,9,639,2.673,1.818,0.029,0.193,2.945,0.006,REVOKED
scalability,1000,500,100,10,25,55,10,640,2.601,1.775,0.023,0.198,2.964,0.006,REVOKED
scalability,1000,500,100,10,26,56,1,641,7.126,3.983,0.291,0.433,5.975,0.049,REVOKED
scalability,1000,500,100,10,26,56,2,642,6.137,4.593,0.135,0.44,6.042,0.03,REVOKED
scalability,1000,500,100,10,26,56,3,643,4.864,3.246,0.088,0.319,4.78,0.013,REVOKED
scalability,1000,500,100,10,26,56,4,644,3.6,2.42,0.042,0.224,3.605,0.008,REVOKED
scalability,1000,500,100,10,26,56,5,645,3.291,2.233,0.039,0.212,3.489,0.006,REVOKED
scalability,1000,500,100,10,26,56,6,646,3.157,2.139,0.033,0.212,3.342,0.006,REVOKED
scalability,1000,500,100,10,26,56,7,647,3.043,2.061,0.071,0.205,3.066,0.015,REVOKED
scalability,1000,500,100,10,26,56,8,648,2.749,1.842,0.036,0.187,2.83,0.009,REVOKED
scalability,1000,500,100,10,26,56,9,649,2.698,1.852,0.035,0.195,2.905,0.008,REVOKED
scalability,1000,500,100,10,26,56,10,650,2.613,1.822,0.024,0.181,2.827,0.006,REVOKED
scalability,1000,500,100,10,27,57,1,651,4.225,2.452,0.124,0.296,3.655,0.024,REVOKED
scalability,1000,500,100,10,27,57,2,652,3.105,2.149,0.057,0.229,3.507,0.013,REVOKED
scalability,1000,500,100,10,27,57,3,653,3.213,2.184,0.041,0.204,3.452,0.014,REVOKED
scalability,1000,500,100,10,27,57,4,654,3.344,2.218,0.07,0.24,3.383,0.008,REVOKED
scalability,1000,500,100,10,27,57,5,655,3.035,2.059,0.028,0.19,3.275,0.006,REVOKED
scalability,1000,500,100,10,27,57,6,656,3.086,2.142,0.031,0.199,3.328,0.008,REVOKED
scalability,1000,500,100,10,27,57,7,657,3.019,2.085,0.028,0.206,3.237,0.005,REVOKED
scalability,1000,500,100,10,27,57,8,658,2.787,1.881,0.035,0.177,2.999,0.008,REVOKED
scalability,1000,500,100,10,27,57,9,659,2.647,1.847,0.025,0.169,2.9,0.006,REVOKED
