scenario,poller_interval_ms,scheduler_interval_ms,total_active_sessions,requested_affected_session_count,iteration,trigger_event_id,session_sequence,session_id,reevaluation_duration_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,final_status
scalability,1000,500,1000,10,26,56,10,1550,3.461,2.397,0.034,0.234,3.594,0.007,REVOKED
scalability,1000,500,1000,10,27,57,1,1551,6.059,4.021,0.157,0.444,6.484,0.035,REVOKED
scalability,1000,500,1000,10,27,57,2,1552,5.237,3.526,0.058,0.363,5.237,0.016,REVOKED
scalability,1000,500,1000,10,27,57,3,1553,4.391,3.026,0.032,0.26,4.292,0.01,REVOKED
scalability,1000,500,1000,10,27,57,4,1554,3.803,2.52,0.028,0.258,4.068,0.007,REVOKED
scalability,1000,500,1000,10,27,57,5,1555,3.589,2.449,0.028,0.255,3.899,0.008,REVOKED
scalability,1000,500,1000,10,27,57,6,1556,3.604,2.446,0.021,0.254,3.806,0.007,REVOKED
scalability,1000,500,1000,10,27,57,7,1557,3.576,2.445,0.026,0.228,3.823,0.006,REVOKED
scalability,1000,500,1000,10,27,57,8,1558,3.616,2.418,0.026,0.222,3.773,0.006,REVOKED
scalability,1000,500,1000,10,27,57,9,1559,3.648,2.541,0.022,0.233,3.901,0.007,REVOKED
scalability,1000,500,1000,10,27,57,10,1560,3.048,2.053,0.02,0.216,3.772,0.006,REVOKED
scalability,1000,500,1000,10,28,58,1,1561,6.626,4.236,0.148,0.406,5.695,0.024,REVOKED
scalability,1000,500,1000,10,28,58,2,1562,4.724,3.255,0.055,0.339,4.94,0.015,REVOKED
scalability,1000,500,1000,10,28,58,3,1563,3.815,2.534,0.036,0.25,4.175,0.008,REVOKED
scalability,1000,500,1000,10,28,58,4,1564,3.565,2.466,0.022,0.245,4.031,0.007,REVOKED
scalability,1000,500,1000,10,28,58,5,1565,3.718,2.497,0.032,0.24,3.888,0.006,REVOKED
scalability,1000,500,1000,10,28,58,6,1566,3.497,2.366,0.021,0.259,3.588,0.007,REVOKED
scalability,1000,500,1000,10,28,58,7,1567,3.443,2.336,0.031,0.244,3.608,0.007,REVOKED
scalability,1000,500,1000,10,28,58,8,1568,2.963,2.003,0.029,0.204,3.158,0.006,REVOKED
scalability,1000,500,1000,10,28,58,9,1569,2.972,2.055,0.021,0.222,3.243,0.006,REVOKED
scalability,1000,500,1000,10,28,58,10,1570,2.985,2.018,0.027,0.211,3.221,0.006,REVOKED
scalability,1000,500,1000,10,29,59,1,1571,7.187,4.373,0.26,0.5,6.803,0.042,REVOKED
scalability,1000,500,1000,10,29,59,2,1572,5.738,3.649,0.131,0.359,5.819,0.03,REVOKED
scalability,1000,500,1000,10,29,59,3,1573,5.147,3.514,0.083,0.334,4.845,0.011,REVOKED
scalability,1000,500,1000,10,29,59,4,1574,3.708,2.482,0.038,0.264,4.046,0.01,REVOKED
scalability,1000,500,1000,10,29,59,5,1575,4.16,2.836,0.073,0.266,4.35,0.013,REVOKED
scalability,1000,500,1000,10,29,59,6,1576,3.824,2.591,0.039,0.242,3.797,0.006,REVOKED
scalability,1000,500,1000,10,29,59,7,1577,3.581,2.411,0.035,0.244,3.748,0.006,REVOKED
scalability,1000,500,1000,10,29,59,8,1578,3.394,2.313,0.032,0.219,3.727,0.008,REVOKED
scalability,1000,500,1000,10,29,59,9,1579,3.476,2.382,0.035,0.229,3.683,0.008,REVOKED
scalability,1000,500,1000,10,29,59,10,1580,3.489,2.376,0.032,0.22,3.646,0.006,REVOKED
scalability,1000,500,1000,10,30,60,1,1581,5.641,3.622,0.075,0.389,5.008,0.017,REVOKED
scalability,1000,500,1000,10,30,60,2,1582,4.14,2.768,0.035,0.244,4.091,0.009,REVOKED
scalability,1000,500,1000,10,30,60,3,1583,3.704,2.538,0.029,0.259,3.832,0.008,REVOKED
scalability,1000,500,1000,10,30,60,4,1584,3.47,2.327,0.034,0.223,3.725,0.006,REVOKED
scalability,1000,500,1000,10,30,60,5,1585,3.358,2.288,0.025,0.223,3.708,0.006,REVOKED
scalability,1000,500,1000,10,30,60,6,1586,3.337,2.309,0.026,0.217,3.508,0.007,REVOKED
scalability,1000,500,1000,10,30,60,7,1587,3.227,2.191,0.022,0.239,3.29,0.006,REVOKED
scalability,1000,500,1000,10,30,60,8,1588,3.0,2.075,0.024,0.203,3.184,0.006,REVOKED
scalability,1000,500,1000,10,30,60,9,1589,2.983,2.04,0.025,0.196,3.226,0.005,REVOKED
scalability,1000,500,1000,10,30,60,10,1590,3.014,2.017,0.026,0.195,3.185,0.006,REVOKED
scalability,1000,500,1000,10,31,61,1,1591,6.03,3.783,0.285,0.504,6.652,0.064,REVOKED
scalability,1000,500,1000,10,31,61,2,1592,5.783,3.821,0.122,0.376,5.573,0.023,REVOKED
scalability,1000,500,1000,10,31,61,3,1593,4.569,3.047,0.069,0.278,4.09,0.016,REVOKED
scalability,1000,500,1000,10,31,61,4,1594,3.72,2.538,0.045,0.249,3.87,0.01,REVOKED
scalability,1000,500,1000,10,31,61,5,1595,3.742,2.541,0.04,0.241,4.033,0.009,REVOKED
scalability,1000,500,1000,10,31,61,6,1596,3.607,2.457,0.039,0.224,3.712,0.007,REVOKED
scalability,1000,500,1000,10,31,61,7,1597,3.41,2.316,0.029,0.22,3.699,0.007,REVOKED
scalability,1000,500,1000,10,31,61,8,1598,3.402,2.305,0.027,0.221,3.485,0.006,REVOKED
scalability,1000,500,1000,10,31,61,9,1599,3.348,2.25,0.069,0.226,3.196,0.016,REVOKED
scalability,1000,500,1000,10,31,61,10,1600,3.091,2.119,0.042,0.195,3.196,0.009,REVOKED
scalability,1000,500,1000,10,32,62,1,1601,6.222,3.915,0.268,0.59,7.153,0.065,REVOKED
scalability,1000,500,1000,10,32,62,2,1602,6.191,4.065,0.164,0.417,5.83,0.028,REVOKED
scalability,1000,500,1000,10,32,62,3,1603,5.134,3.467,0.092,0.315,5.04,0.02,REVOKED
scalability,1000,500,1000,10,32,62,4,1604,4.778,3.218,0.087,0.325,4.957,0.015,REVOKED
scalability,1000,500,1000,10,32,62,5,1605,4.632,3.156,0.052,0.266,4.272,0.013,REVOKED
scalability,1000,500,1000,10,32,62,6,1606,4.07,2.771,0.065,0.262,3.746,0.008,REVOKED
scalability,1000,500,1000,10,32,62,7,1607,3.561,2.458,0.035,0.251,3.772,0.007,REVOKED
scalability,1000,500,1000,10,32,62,8,1608,3.669,2.482,0.041,0.254,3.731,0.008,REVOKED
scalability,1000,500,1000,10,32,62,9,1609,3.531,2.415,0.037,0.23,3.72,0.007,REVOKED
scalability,1000,500,1000,10,32,62,10,1610,3.47,2.384,0.025,0.241,3.734,0.007,REVOKED
scalability,1000,500,1000,10,33,63,1,1611,5.132,3.15,0.11,0.384,5.549,0.025,REVOKED
scalability,1000,500,1000,10,33,63,2,1612,5.082,3.348,0.118,0.333,4.982,0.019,REVOKED
scalability,1000,500,1000,10,33,63,3,1613,4.697,3.129,0.093,0.313,4.308,0.018,REVOKED
scalability,1000,500,1000,10,33,63,4,1614,4.468,3.04,0.053,0.228,4.245,0.009,REVOKED
scalability,1000,500,1000,10,33,63,5,1615,3.495,2.356,0.032,0.241,3.657,0.007,REVOKED
scalability,1000,500,1000,10,33,63,6,1616,3.36,2.301,0.029,0.208,3.569,0.007,REVOKED
scalability,1000,500,1000,10,33,63,7,1617,3.447,2.337,0.045,0.264,3.756,0.011,REVOKED
scalability,1000,500,1000,10,33,63,8,1618,3.426,2.306,0.053,0.281,3.777,0.016,REVOKED
scalability,1000,500,1000,10,33,63,9,1619,3.357,2.31,0.049,0.298,3.614,0.011,REVOKED
scalability,1000,500,1000,10,33,63,10,1620,3.14,2.166,0.032,0.232,3.536,0.009,REVOKED
scalability,1000,500,1000,10,34,64,1,1621,5.594,3.261,0.108,0.417,5.524,0.022,REVOKED
scalability,1000,500,1000,10,34,64,2,1622,4.797,3.154,0.121,0.222,4.399,0.02,REVOKED
scalability,1000,500,1000,10,34,64,3,1623,4.803,3.288,0.067,0.26,4.043,0.019,REVOKED
scalability,1000,500,1000,10,34,64,4,1624,3.849,2.694,0.063,0.288,3.976,0.013,REVOKED
scalability,1000,500,1000,10,34,64,5,1625,4.222,2.996,0.048,0.274,4.275,0.01,REVOKED
scalability,1000,500,1000,10,34,64,6,1626,3.836,2.656,0.039,0.277,4.383,0.014,REVOKED
scalability,1000,500,1000,10,34,64,7,1627,4.153,2.686,0.047,0.236,3.897,0.01,REVOKED
scalability,1000,500,1000,10,34,64,8,1628,3.42,2.312,0.03,0.235,3.685,0.008,REVOKED
scalability,1000,500,1000,10,34,64,9,1629,3.541,2.459,0.033,0.228,3.683,0.007,REVOKED
scalability,1000,500,1000,10,34,64,10,1630,3.442,2.338,0.029,0.237,3.566,0.006,REVOKED
scalability,1000,500,1000,10,35,65,1,1631,6.037,3.643,0.104,0.39,6.268,0.032,REVOKED
scalability,1000,500,1000,10,35,65,2,1632,4.655,3.178,0.074,0.29,4.36,0.016,REVOKED
scalability,1000,500,1000,10,35,65,3,1633,4.359,3.028,0.049,0.325,4.159,0.018,REVOKED
scalability,1000,500,1000,10,35,65,4,1634,3.911,2.733,0.054,0.262,4.083,0.013,REVOKED
scalability,1000,500,1000,10,35,65,5,1635,3.901,2.757,0.062,0.231,4.124,0.008,REVOKED
scalability,1000,500,1000,10,35,65,6,1636,3.435,2.308,0.038,0.198,3.592,0.007,REVOKED
scalability,1000,500,1000,10,35,65,7,1637,3.25,2.222,0.041,0.245,3.302,0.008,REVOKED
scalability,1000,500,1000,10,35,65,8,1638,3.035,2.042,0.03,0.211,3.335,0.007,REVOKED
scalability,1000,500,1000,10,35,65,9,1639,3.038,2.055,0.039,0.211,3.271,0.007,REVOKED
scalability,1000,500,1000,10,35,65,10,1640,3.04,2.053,0.066,0.187,2.682,0.014,REVOKED
scalability,1000,500,1000,10,36,66,1,1641,6.192,3.844,0.137,0.454,6.241,0.042,REVOKED
scalability,1000,500,1000,10,36,66,2,1642,5.401,3.514,0.137,0.339,4.89,0.019,REVOKED
scalability,1000,500,1000,10,36,66,3,1643,4.252,2.889,0.072,0.285,4.375,0.012,REVOKED
scalability,1000,500,1000,10,36,66,4,1644,3.811,2.563,0.038,0.257,3.876,0.008,REVOKED
scalability,1000,500,1000,10,36,66,5,1645,4.105,2.877,0.071,0.284,4.389,0.015,REVOKED
scalability,1000,500,1000,10,36,66,6,1646,3.881,2.586,0.047,0.248,3.854,0.009,REVOKED
scalability,1000,500,1000,10,36,66,7,1647,3.475,2.378,0.034,0.223,3.822,0.008,REVOKED
scalability,1000,500,1000,10,36,66,8,1648,3.521,2.426,0.045,0.195,3.24,0.007,REVOKED
scalability,1000,500,1000,10,36,66,9,1649,3.101,2.114,0.032,0.218,3.307,0.006,REVOKED
scalability,1000,500,1000,10,36,66,10,1650,3.175,2.115,0.082,0.228,3.015,0.017,REVOKED
scalability,1000,500,1000,10,37,67,1,1651,4.743,2.783,0.083,0.281,5.047,0.016,REVOKED
scalability,1000,500,1000,10,37,67,2,1652,3.499,2.496,0.045,0.251,3.924,0.011,REVOKED
scalability,1000,500,1000,10,37,67,3,1653,3.469,2.354,0.037,0.296,4.386,0.012,REVOKED
scalability,1000,500,1000,10,37,67,4,1654,3.795,2.673,0.059,0.244,3.602,0.01,REVOKED
scalability,1000,500,1000,10,37,67,5,1655,4.931,3.374,0.041,0.267,4.9,0.013,REVOKED
scalability,1000,500,1000,10,37,67,6,1656,3.457,2.241,0.047,0.237,3.499,0.009,REVOKED
scalability,1000,500,1000,10,37,67,7,1657,3.261,2.266,0.028,0.225,3.07,0.007,REVOKED
scalability,1000,500,1000,10,37,67,8,1658,3.067,2.082,0.031,0.197,3.347,0.008,REVOKED
scalability,1000,500,1000,10,37,67,9,1659,2.87,1.906,0.025,0.174,2.854,0.007,REVOKED
scalability,1000,500,1000,10,37,67,10,1660,2.669,1.802,0.032,0.173,2.882,0.007,REVOKED
scalability,1000,500,1000,10,38,68,1,1661,6.032,3.827,0.266,0.414,7.69,0.056,REVOKED
scalability,1000,500,1000,10,38,68,2,1662,6.04,4.011,0.162,0.364,5.288,0.034,REVOKED
scalability,1000,500,1000,10,38,68,3,1663,4.246,2.858,0.092,0.262,4.144,0.016,REVOKED
scalability,1000,500,1000,10,38,68,4,1664,3.677,2.519,0.042,0.225,3.57,0.009,REVOKED
scalability,1000,500,1000,10,38,68,5,1665,3.438,2.373,0.05,0.216,3.565,0.011,REVOKED
scalability,1000,500,1000,10,38,68,6,1666,3.178,2.173,0.036,0.204,3.34,0.01,REVOKED
scalability,1000,500,1000,10,38,68,7,1667,3.104,2.115,0.044,0.205,3.264,0.016,REVOKED
scalability,1000,500,1000,10,38,68,8,1668,2.867,1.905,0.081,0.192,2.984,0.009,REVOKED
scalability,1000,500,1000,10,38,68,9,1669,2.696,1.84,0.043,0.175,2.935,0.007,REVOKED
scalability,1000,500,1000,10,38,68,10,1670,2.674,1.829,0.029,0.199,2.834,0.008,REVOKED
scalability,1000,500,1000,10,39,69,1,1671,6.079,3.589,0.114,0.437,5.264,0.019,REVOKED
scalability,1000,500,1000,10,39,69,2,1672,4.027,2.458,0.056,0.249,3.842,0.019,REVOKED
scalability,1000,500,1000,10,39,69,3,1673,3.641,2.328,0.038,0.203,4.434,0.018,REVOKED
scalability,1000,500,1000,10,39,69,4,1674,4.196,2.812,0.074,0.296,3.739,0.009,REVOKED
scalability,1000,500,1000,10,39,69,5,1675,3.276,2.206,0.039,0.216,3.499,0.008,REVOKED
scalability,1000,500,1000,10,39,69,6,1676,3.329,2.302,0.041,0.221,3.369,0.007,REVOKED
scalability,1000,500,1000,10,39,69,7,1677,3.053,2.069,0.03,0.198,3.422,0.006,REVOKED
scalability,1000,500,1000,10,39,69,8,1678,3.138,2.138,0.041,0.232,3.634,0.006,REVOKED
scalability,1000,500,1000,10,39,69,9,1679,3.342,2.283,0.029,0.198,3.694,0.018,REVOKED
scalability,1000,500,1000,10,39,69,10,1680,3.178,2.154,0.066,0.217,3.371,0.009,REVOKED
scalability,1000,500,1000,10,40,70,1,1681,7.775,4.501,0.257,0.624,6.154,0.062,REVOKED
scalability,1000,500,1000,10,40,70,2,1682,5.25,3.435,0.146,0.346,5.204,0.029,REVOKED
scalability,1000,500,1000,10,40,70,3,1683,4.834,3.233,0.106,0.242,4.918,0.015,REVOKED
scalability,1000,500,1000,10,40,70,4,1684,4.042,2.761,0.059,0.247,3.955,0.009,REVOKED
scalability,1000,500,1000,10,40,70,5,1685,3.73,2.549,0.031,0.219,4.03,0.01,REVOKED
scalability,1000,500,1000,10,40,70,6,1686,3.649,2.452,0.038,0.254,3.855,0.007,REVOKED
scalability,1000,500,1000,10,40,70,7,1687,3.563,2.453,0.028,0.259,4.462,0.015,REVOKED
scalability,1000,500,1000,10,40,70,8,1688,4.122,2.805,0.035,0.231,3.8,0.008,REVOKED
scalability,1000,500,1000,10,40,70,9,1689,3.637,2.485,0.031,0.237,3.786,0.009,REVOKED
scalability,1000,500,1000,10,40,70,10,1690,3.545,2.431,0.027,0.239,3.667,0.009,REVOKED
scalability,1000,500,1000,10,41,71,1,1691,5.245,3.318,0.117,0.434,4.693,0.023,REVOKED
scalability,1000,500,1000,10,41,71,2,1692,3.817,2.636,0.053,0.24,3.923,0.014,REVOKED
scalability,1000,500,1000,10,41,71,3,1693,3.624,2.51,0.042,0.247,3.956,0.01,REVOKED
scalability,1000,500,1000,10,41,71,4,1694,3.784,2.524,0.04,0.242,3.783,0.007,REVOKED
scalability,1000,500,1000,10,41,71,5,1695,3.65,2.494,0.047,0.241,3.89,0.007,REVOKED
scalability,1000,500,1000,10,41,71,6,1696,3.624,2.444,0.036,0.25,3.958,0.008,REVOKED
scalability,1000,500,1000,10,41,71,7,1697,3.653,2.491,0.048,0.239,3.88,0.01,REVOKED
scalability,1000,500,1000,10,41,71,8,1698,3.605,2.489,0.039,0.231,3.991,0.011,REVOKED
scalability,1000,500,1000,10,41,71,9,1699,3.779,2.582,0.043,0.235,3.771,0.01,REVOKED
scalability,1000,500,1000,10,41,71,10,1700,3.674,2.536,0.027,0.217,3.758,0.005,REVOKED
scalability,1000,500,1000,10,42,72,1,1701,6.349,3.633,0.231,0.467,5.995,0.032,REVOKED
scalability,1000,500,1000,10,42,72,2,1702,5.029,3.182,0.129,0.372,5.469,0.024,REVOKED
scalability,1000,500,1000,10,42,72,3,1703,4.976,3.386,0.083,0.262,5.025,0.016,REVOKED
scalability,1000,500,1000,10,42,72,4,1704,3.92,2.638,0.05,0.236,4.056,0.013,REVOKED
scalability,1000,500,1000,10,42,72,5,1705,3.898,2.733,0.06,0.246,4.091,0.015,REVOKED
scalability,1000,500,1000,10,42,72,6,1706,3.886,2.646,0.067,0.275,3.9,0.009,REVOKED
scalability,1000,500,1000,10,42,72,7,1707,3.751,2.523,0.038,0.253,3.948,0.008,REVOKED
scalability,1000,500,1000,10,42,72,8,1708,3.758,2.562,0.034,0.261,3.882,0.008,REVOKED
scalability,1000,500,1000,10,42,72,9,1709,3.77,2.558,0.04,0.24,3.887,0.006,REVOKED
scalability,1000,500,1000,10,42,72,10,1710,3.81,2.563,0.036,0.243,4.001,0.007,REVOKED
scalability,1000,500,1000,10,43,73,1,1711,4.188,2.578,0.094,0.263,3.676,0.019,REVOKED
scalability,1000,500,1000,10,43,73,2,1712,2.973,1.966,0.068,0.247,3.329,0.01,REVOKED
scalability,1000,500,1000,10,43,73,3,1713,3.227,2.224,0.043,0.219,3.892,0.011,REVOKED
scalability,1000,500,1000,10,43,73,4,1714,3.538,2.397,0.037,0.227,3.759,0.008,REVOKED
scalability,1000,500,1000,10,43,73,5,1715,3.385,2.338,0.027,0.202,3.815,0.007,REVOKED
scalability,1000,500,1000,10,43,73,6,1716,3.519,2.385,0.034,0.217,3.678,0.007,REVOKED
scalability,1000,500,1000,10,43,73,7,1717,3.347,2.239,0.031,0.212,3.514,0.005,REVOKED
scalability,1000,500,1000,10,43,73,8,1718,3.339,2.287,0.064,0.229,3.516,0.013,REVOKED
scalability,1000,500,1000,10,43,73,9,1719,3.222,2.216,0.038,0.208,3.522,0.017,REVOKED
scalability,1000,500,1000,10,43,73,10,1720,3.014,2.064,0.029,0.206,3.212,0.007,REVOKED
scalability,1000,500,1000,10,44,74,1,1721,6.026,3.808,0.266,0.435,6.128,0.043,REVOKED
scalability,1000,500,1000,10,44,74,2,1722,5.312,3.42,0.146,0.342,5.141,0.025,REVOKED
scalability,1000,500,1000,10,44,74,3,1723,4.195,2.735,0.044,0.231,4.444,0.017,REVOKED
scalability,1000,500,1000,10,44,74,4,1724,3.956,2.665,0.068,0.254,4.709,0.02,REVOKED
scalability,1000,500,1000,10,44,74,5,1725,3.882,2.635,0.072,0.258,4.439,0.012,REVOKED
scalability,1000,500,1000,10,44,74,6,1726,3.411,2.295,0.047,0.244,4.017,0.011,REVOKED
scalability,1000,500,1000,10,44,74,7,1727,3.708,2.582,0.044,0.274,4.798,0.009,REVOKED
scalability,1000,500,1000,10,44,74,8,1728,4.703,3.398,0.042,0.3,4.118,0.009,REVOKED
scalability,1000,500,1000,10,44,74,9,1729,3.697,2.514,0.037,0.254,3.984,0.01,REVOKED
scalability,1000,500,1000,10,44,74,10,1730,3.781,2.601,0.035,0.289,4.099,0.009,REVOKED
scalability,1000,500,1000,10,45,75,1,1731,5.71,3.502,0.253,0.424,5.783,0.056,REVOKED
scalability,1000,500,1000,10,45,75,2,1732,5.254,3.482,0.157,0.288,5.186,0.026,REVOKED
scalability,1000,500,1000,10,45,75,3,1733,4.896,3.332,0.082,0.257,4.317,0.02,REVOKED
scalability,1000,500,1000,10,45,75,4,1734,4.538,3.033,0.089,0.225,3.983,0.014,REVOKED
scalability,1000,500,1000,10,45,75,5,1735,3.872,2.651,0.044,0.262,3.985,0.009,REVOKED
scalability,1000,500,1000,10,45,75,6,1736,3.666,2.432,0.046,0.266,3.958,0.008,REVOKED
scalability,1000,500,1000,10,45,75,7,1737,3.612,2.467,0.031,0.234,3.852,0.006,REVOKED
scalability,1000,500,1000,10,45,75,8,1738,3.593,2.467,0.031,0.22,3.796,0.006,REVOKED
scalability,1000,500,1000,10,45,75,9,1739,3.53,2.419,0.027,0.225,3.808,0.006,REVOKED
scalability,1000,500,1000,10,45,75,10,1740,3.532,2.39,0.034,0.26,3.801,0.006,REVOKED
scalability,1000,500,1000,10,46,76,1,1741,6.267,3.786,0.263,0.512,7.237,0.037,REVOKED
scalability,1000,500,1000,10,46,76,2,1742,5.446,3.511,0.159,0.353,5.424,0.024,REVOKED
scalability,1000,500,1000,10,46,76,3,1743,4.736,3.125,0.104,0.299,4.651,0.031,REVOKED
scalability,1000,500,1000,10,46,76,4,1744,4.165,2.797,0.08,0.226,3.942,0.016,REVOKED
scalability,1000,500,1000,10,46,76,5,1745,3.777,2.565,0.045,0.227,3.997,0.009,REVOKED
scalability,1000,500,1000,10,46,76,6,1746,3.539,2.419,0.035,0.252,3.975,0.007,REVOKED
scalability,1000,500,1000,10,46,76,7,1747,3.546,2.39,0.033,0.226,3.79,0.006,REVOKED
scalability,1000,500,1000,10,46,76,8,1748,3.538,2.452,0.032,0.247,3.767,0.009,REVOKED
scalability,1000,500,1000,10,46,76,9,1749,3.559,2.425,0.037,0.232,3.947,0.008,REVOKED
scalability,1000,500,1000,10,46,76,10,1750,3.634,2.467,0.028,0.231,3.728,0.008,REVOKED
scalability,1000,500,1000,10,47,77,1,1751,5.848,3.713,0.238,0.431,6.14,0.051,REVOKED
scalability,1000,500,1000,10,47,77,2,1752,4.833,3.324,0.071,0.267,4.687,0.025,REVOKED
scalability,1000,500,1000,10,47,77,3,1753,4.449,2.983,0.07,0.28,4.535,0.016,REVOKED
scalability,1000,500,1000,10,47,77,4,1754,4.006,2.704,0.036,0.23,4.208,0.017,REVOKED
scalability,1000,500,1000,10,47,77,5,1755,3.768,2.575,0.068,0.253,4.576,0.024,REVOKED
scalability,1000,500,1000,10,47,77,6,1756,4.162,2.832,0.084,0.25,3.974,0.014,REVOKED
scalability,1000,500,1000,10,47,77,7,1757,3.497,2.412,0.03,0.232,3.866,0.008,REVOKED
scalability,1000,500,1000,10,47,77,8,1758,3.615,2.485,0.04,0.254,3.817,0.008,REVOKED
scalability,1000,500,1000,10,47,77,9,1759,3.531,2.427,0.03,0.253,3.752,0.01,REVOKED
scalability,1000,500,1000,10,47,77,10,1760,3.078,2.088,0.029,0.197,3.265,0.008,REVOKED
scalability,1000,500,1000,10,48,78,1,1761,5.976,3.624,0.109,0.408,6.504,0.032,REVOKED
scalability,1000,500,1000,10,48,78,2,1762,5.486,3.531,0.127,0.352,5.376,0.02,REVOKED
scalability,1000,500,1000,10,48,78,3,1763,5.016,3.343,0.081,0.314,5.14,0.018,REVOKED
scalability,1000,500,1000,10,48,78,4,1764,4.435,2.964,0.059,0.271,4.312,0.012,REVOKED
scalability,1000,500,1000,10,48,78,5,1765,3.86,2.599,0.038,0.254,4.005,0.007,REVOKED
scalability,1000,500,1000,10,48,78,6,1766,3.557,2.439,0.036,0.249,3.748,0.007,REVOKED
scalability,1000,500,1000,10,48,78,7,1767,3.788,2.655,0.035,0.228,3.85,0.01,REVOKED
scalability,1000,500,1000,10,48,78,8,1768,3.517,2.384,0.041,0.25,3.671,0.008,REVOKED
scalability,1000,500,1000,10,48,78,9,1769,3.466,2.373,0.033,0.223,3.77,0.007,REVOKED
scalability,1000,500,1000,10,48,78,10,1770,3.416,2.323,0.04,0.267,3.63,0.006,REVOKED
scalability,1000,500,1000,10,49,79,1,1771,4.851,3.102,0.098,0.297,4.976,0.021,REVOKED
scalability,1000,500,1000,10,49,79,2,1772,4.044,2.69,0.046,0.316,4.25,0.013,REVOKED
scalability,1000,500,1000,10,49,79,3,1773,3.924,2.632,0.036,0.267,4.158,0.009,REVOKED
scalability,1000,500,1000,10,49,79,4,1774,3.94,2.683,0.031,0.241,3.931,0.008,REVOKED
scalability,1000,500,1000,10,49,79,5,1775,3.873,2.646,0.028,0.277,3.805,0.007,REVOKED
scalability,1000,500,1000,10,49,79,6,1776,3.77,2.592,0.026,0.236,3.87,0.007,REVOKED
scalability,1000,500,1000,10,49,79,7,1777,3.556,2.42,0.025,0.227,3.739,0.007,REVOKED
scalability,1000,500,1000,10,49,79,8,1778,3.46,2.36,0.031,0.237,3.636,0.006,REVOKED
scalability,1000,500,1000,10,49,79,9,1779,3.473,2.449,0.026,0.216,3.255,0.007,REVOKED
scalability,1000,500,1000,10,49,79,10,1780,2.969,2.017,0.034,0.261,3.364,0.008,REVOKED
scalability,1000,500,1000,10,50,80,1,1781,4.316,2.749,0.126,0.3,5.336,0.037,REVOKED
scalability,1000,500,1000,10,50,80,2,1782,4.05,2.607,0.151,0.282,3.931,0.019,REVOKED
scalability,1000,500,1000,10,50,80,3,1783,3.572,2.368,0.069,0.242,3.905,0.016,REVOKED
scalability,1000,500,1000,10,50,80,4,1784,3.565,2.429,0.061,0.243,3.713,0.014,REVOKED
scalability,1000,500,1000,10,50,80,5,1785,3.572,2.389,0.06,0.24,3.725,0.017,REVOKED
scalability,1000,500,1000,10,50,80,6,1786,3.478,2.344,0.059,0.251,3.729,0.015,REVOKED
scalability,1000,500,1000,10,50,80,7,1787,3.86,2.654,0.092,0.267,4.005,0.031,REVOKED
scalability,1000,500,1000,10,50,80,8,1788,3.583,2.409,0.095,0.245,3.709,0.021,REVOKED
scalability,1000,500,1000,10,50,80,9,1789,3.98,2.806,0.117,0.247,3.697,0.031,REVOKED
scalability,1000,500,1000,10,50,80,10,1790,3.393,2.308,0.057,0.236,3.602,0.016,REVOKED
